VBELN,POSNR,LFSTA,FKSTA,GBSTA,ABSTA,LFGSA,WBSTA
0001011003,000050,B,C,C,,C,B
0001011004,000010,C,B,C,,B,C
0001011004,000020,A,A,C,,B,B
0001011004,000030,C,B,B,,B,C
0001011004,000040,A,B,B,,A,B
0001011004,000050,B,C,A,,B,B
0001011005,000010,A,C,C,,B,A
0001011005,000020,A,B,A,,B,B
0001011005,000030,C,C,A,,B,B
0001011005,000040,B,B,A,,A,C
0001011005,000050,B,C,A,,B,B
0001011005,000060,B,B,A,,C,A
0001011006,000010,B,B,A,,C,B
0001011006,000020,A,B,A,,A,A
0001011006,000030,A,B,A,,A,B
0001011006,000040,B,A,C,,A,A
0001011006,000050,C,C,A,,A,B
0001011006,000060,C,B,B,,B,A
0001011007,000010,A,C,C,,B,A
0001011007,000020,B,B,C,,A,C
0001011007,000030,A,B,A,,A,C
0001011007,000040,B,A,B,,B,C
0001011007,000050,B,A,C,,B,C
0001011007,000060,B,A,B,,B,C
0001011007,000070,B,C,C,,A,B
0001011007,000080,B,B,B,,B,C
0001011008,000010,B,C,A,,A,A
0001011008,000020,A,A,A,,C,C
0001011008,000030,A,A,C,,A,B
0001011008,000040,C,B,A,,C,C
0001011008,000050,B,C,A,,B,A
0001011008,000060,A,A,A,,C,B
0001011008,000070,C,C,B,,A,C
0001011009,000010,C,A,C,,B,B
0001011009,000020,B,A,B,,B,A
0001011009,000030,A,A,B,,B,C
0001011009,000040,B,B,A,,A,A
0001011009,000050,B,B,B,,B,B
0001011009,000060,B,B,C,,A,A
0001011010,000010,B,C,C,,A,B
0001011010,000020,A,B,B,,A,B
0001011010,000030,A,B,B,,B,C
0001011010,000040,C,A,B,,B,A
0001011010,000050,B,B,A,,B,A
0001011011,000010,C,A,C,,A,C
0001011011,000020,A,B,A,,B,A
0001011012,000010,A,C,C,,A,A
0001011012,000020,A,C,A,,B,C
0001011012,000030,B,B,A,,B,A
0001011012,000040,A,B,C,,B,B
0001011013,000010,A,C,B,,B,B
0001011013,000020,B,A,A,,C,B
0001011013,000030,B,B,B,,B,B
0001011013,000040,A,B,C,,C,B
0001011013,000050,B,B,C,,A,B
0001011013,000060,B,C,B,,A,B
0001011014,000010,A,A,B,,A,B
0001011014,000020,B,B,B,,C,B
0001011014,000030,C,B,B,,A,B
0001011014,000040,B,A,C,,B,C
0001011014,000050,C,A,B,,B,C
0001011015,000010,A,B,C,,C,B
0001011015,000020,B,B,B,,C,C
0001011015,000030,C,C,B,,C,B
0001011015,000040,B,C,B,,B,B
0001011015,000050,A,B,C,,B,A
0001011016,000010,C,C,A,,B,C
0001011016,000020,C,A,A,,B,C
0001011016,000030,B,B,A,,A,A
0001011016,000040,C,B,B,,C,B
0001011016,000050,A,A,A,,A,B
0001011017,000010,A,A,A,,A,B
0001011017,000020,A,C,A,,B,C
0001011017,000030,C,C,B,,B,A
0001011017,000040,B,C,B,,A,B
0001011017,000050,A,A,B,,C,B
0001011017,000060,C,B,C,,A,B
0001011018,000010,C,B,A,,B,A
0001011018,000020,B,A,B,,A,B
0001011018,000030,C,C,B,,A,B
0001011018,000040,C,A,C,,B,B
0001011019,000010,B,C,A,,C,C
0001011019,000020,C,A,B,,A,A
0001011020,000010,C,C,A,,A,B
0001011020,000020,B,B,A,,A,A
0001011020,000030,C,B,C,,B,C
0001011020,000040,B,B,A,,B,B
0001011020,000050,A,B,A,,B,A
0001011020,000060,B,B,A,,A,A
0001011021,000010,B,B,A,,A,B
0001011021,000020,B,B,C,,A,C
0001011021,000030,B,C,C,,B,B
0001011021,000040,B,A,C,,B,A
0001011021,000050,B,B,B,,B,A
0001011022,000010,C,C,B,,A,A
0001011022,000020,C,A,B,,B,C
0001011023,000010,B,B,C,,A,A
0001011023,000020,B,B,A,,B,B
0001011023,000030,B,A,B,,B,B
0001011024,000010,B,C,C,,B,B
0001011024,000020,A,B,B,,C,A
0001011024,000030,A,A,A,,B,B
0001011024,000040,A,B,A,,C,B
0001011025,000010,B,C,B,,B,A
0001011025,000020,B,A,A,,C,A
0001011026,000010,B,A,C,,A,B
0001011026,000020,A,C,C,,B,B
0001011026,000030,B,B,A,,A,A
0001011026,000040,A,A,C,,B,B
0001011026,000050,A,A,B,,B,B
0001011026,000060,C,C,C,,A,A
0001011027,000010,B,B,C,,B,B
0001011027,000020,C,B,A,,A,B
0001011027,000030,B,C,C,,A,B
0001011027,000040,B,B,C,,C,C
0001011027,000050,B,A,A,,A,A
0001011027,000060,B,C,B,,A,A
0001011028,000010,B,C,B,,B,A
0001011028,000020,C,B,A,,B,B
0001011029,000010,B,B,A,,A,B
0001011029,000020,A,B,A,,A,A
0001011029,000030,B,A,B,,A,A
0001011029,000040,A,B,B,,B,B
0001011029,000050,C,B,B,,B,B
0001011029,000060,C,A,B,,C,A
0001011029,000070,A,A,A,,C,A
0001011029,000080,B,B,A,,B,A
0001011030,000010,B,B,B,,B,B
0001011030,000020,B,A,A,,B,B
0001011030,000030,B,B,B,,C,B
0001011030,000040,A,B,C,,B,A
0001011030,000050,C,B,A,,B,A
0001011030,000060,A,B,C,,B,B
0001011030,000070,B,C,A,,C,C
0001011031,000010,A,B,A,,B,B
0001011031,000020,A,B,B,,C,A
0001011031,000030,A,B,A,,A,A
0001011031,000040,C,C,C,,B,A
0001011032,000010,C,A,C,,B,A
0001011032,000020,A,C,A,,A,A
0001011032,000030,C,C,C,,C,A
0001011032,000040,A,C,C,,B,A
0001011032,000050,B,B,C,,A,A
0001011032,000060,B,A,B,,B,A
0001011033,000010,B,C,B,,C,B
0001011033,000020,B,A,A,,C,B
0001011034,000010,B,B,C,,B,B
0001011034,000020,A,B,B,,B,B
0001011034,000030,B,B,B,,A,C
0001011034,000040,C,C,B,,B,C
0001011034,000050,A,A,A,,C,B
0001011035,000010,B,A,A,,C,B
0001011035,000020,A,B,A,,B,B
0001011035,000030,A,B,A,,B,B
0001011035,000040,A,A,B,,B,A
0001011035,000050,A,B,A,,A,B
0001011035,000060,A,C,C,,A,A
0001011035,000070,A,B,A,,A,B
0001011035,000080,C,B,A,,C,A
0001011036,000010,A,A,C,,B,A
0001011036,000020,B,A,A,,B,C
0001011036,000030,C,A,A,,A,B
0001011036,000040,A,C,A,,B,C
0001011037,000010,B,B,C,,B,A
0001011037,000020,A,C,B,,C,A
0001011037,000030,B,B,B,,A,C
0001011037,000040,A,B,C,,C,B
0001011038,000010,B,B,A,,C,A
0001011038,000020,C,C,C,,B,B
0001011038,000030,C,B,B,,B,B
0001011039,000010,A,A,C,,B,C
0001011039,000020,A,B,A,,A,B
0001011039,000030,B,B,A,,A,A
0001011040,000010,B,C,B,,C,B
0001011040,000020,C,B,B,,B,A
0001011040,000030,B,A,A,,A,A
0001011040,000040,C,A,B,,B,A
0001011041,000010,C,A,A,,B,A
0001011041,000020,A,B,C,,C,A
0001011041,000030,B,B,B,,A,B
0001011041,000040,B,C,A,,A,B
0001011041,000050,C,A,B,,B,A
0001011041,000060,B,B,C,,B,B
0001011041,000070,A,C,C,,A,C
0001011041,000080,B,B,B,,B,B
0001011042,000010,B,C,A,,A,B
0001011042,000020,A,A,A,,A,B
0001011042,000030,C,A,A,,B,B
0001011042,000040,B,B,C,,B,B
0001011042,000050,B,B,C,,C,C
0001011042,000060,B,C,A,,B,C
0001011043,000010,B,C,A,,C,B
0001011043,000020,B,C,A,,A,B
0001011043,000030,A,B,B,,B,A
0001011043,000040,B,B,A,,B,C
0001011043,000050,B,C,A,,A,A
0001011043,000060,B,A,A,,A,C
0001011043,000070,C,A,B,,A,A
0001011044,000010,A,B,B,,A,B
0001011044,000020,B,B,C,,C,B
0001011044,000030,B,A,B,,A,A
0001011045,000010,B,A,A,,C,B
0001011045,000020,A,C,C,,C,C
0001011045,000030,B,B,B,,A,A
0001011045,000040,B,A,B,,C,B
0001011045,000050,B,A,C,,B,B
0001011045,000060,B,B,B,,A,B
0001011046,000010,A,B,C,,B,A
0001011046,000020,A,B,A,,C,A
0001011047,000010,A,A,B,,B,A
0001011047,000020,A,B,C,,C,C
0001011047,000030,B,A,A,,A,A
0001011047,000040,A,B,B,,C,B
0001011047,000050,B,B,B,,B,B
0001011048,000010,B,A,A,,B,B
0001011048,000020,B,B,A,,B,C
0001011048,000030,B,C,A,,C,A
0001011048,000040,B,B,B,,C,A
0001011048,000050,A,B,B,,B,A
0001011049,000010,C,A,A,,A,C
0001011049,000020,B,B,A,,B,B
0001011049,000030,C,C,A,,B,A
0001011049,000040,B,C,A,,B,A
0001011050,000010,B,A,C,,A,B
0001011050,000020,B,B,A,,C,A
0001011050,000030,B,A,C,,A,A
0001011050,000040,A,B,B,,A,B
0001011050,000050,B,B,A,,B,C
0001011050,000060,C,B,C,,B,B
0001011051,000010,B,A,A,,A,B
0001011051,000020,C,C,A,,B,C
0001011051,000030,C,B,A,,A,C
0001011051,000040,B,C,B,,A,B
0001011051,000050,C,B,A,,C,B
0001011051,000060,B,B,A,,A,B
0001011051,000070,A,A,B,,C,A
0001011051,000080,B,C,B,,B,A
0001011052,000010,A,A,B,,C,C
0001011052,000020,B,B,A,,A,A
0001011052,000030,B,C,A,,A,A
0001011052,000040,A,C,B,,B,A
0001011053,000010,C,B,C,,C,B
0001011053,000020,B,B,A,,B,C
0001011053,000030,C,B,B,,A,B
0001011054,000010,B,B,B,,B,B
0001011054,000020,B,A,C,,C,C
0001011054,000030,A,B,A,,B,B
0001011054,000040,A,C,B,,B,B
0001011055,000010,A,A,B,,C,C
0001011055,000020,A,A,A,,C,B
0001011055,000030,C,B,A,,B,C
0001011055,000040,B,C,B,,B,B
0001011055,000050,A,B,C,,B,A
0001011055,000060,A,B,B,,A,B
0001011056,000010,C,A,C,,A,A
0001011056,000020,B,A,B,,A,C
0001011056,000030,C,B,B,,B,B
0001011056,000040,B,C,A,,C,B
0001011056,000050,B,A,A,,B,B
0001011056,000060,B,B,B,,B,B
0001011056,000070,A,B,A,,A,B
0001011056,000080,B,B,C,,A,B
0001011056,000090,C,B,B,,B,C
0001011057,000010,A,B,B,,A,A
0001011057,000020,B,B,B,,C,B
0001011057,000030,B,A,A,,B,A
0001011057,000040,B,A,B,,A,A
0001011057,000050,A,C,B,,B,A
0001011057,000060,C,A,A,,B,C
0001011057,000070,C,B,A,,A,B
0001011057,000080,C,B,B,,A,B
0001011057,000090,A,A,B,,C,C
0001011057,000100,A,C,B,,B,B
0001011057,000110,A,A,B,,A,C
0001011057,000120,B,B,C,,B,C
0001011057,000130,B,A,A,,A,A
0001011057,000140,A,A,C,,A,B
0001011058,000010,C,C,A,,B,A
0001011058,000020,B,C,B,,B,B
0001011059,000010,B,A,B,,C,B
0001011060,000010,B,A,A,,C,C
0001011060,000020,B,B,A,,A,B
0001011060,000030,A,C,A,,A,A
0001011060,000040,B,C,B,,B,B
0001011060,000050,B,C,B,,B,A
0001011061,000010,A,B,C,,C,C
0001011061,000020,B,B,B,,C,A
0001011062,000010,B,A,A,,A,A
0001011062,000020,B,A,C,,B,B
0001011062,000030,B,B,A,,B,B
0001011062,000040,B,A,C,,A,A
0001011062,000050,B,B,B,,C,C
0001011062,000060,B,C,B,,B,B
0001011062,000070,B,B,B,,C,B
0001011062,000080,B,C,A,,A,B
0001011062,000090,B,A,C,,B,B
0001011063,000010,A,B,A,,A,B
0001011063,000020,A,B,B,,B,A
0001011063,000030,B,A,B,,A,A
0001011063,000040,B,C,C,,B,A
0001011063,000050,A,C,A,,A,C
0001011064,000010,B,A,A,,B,C
0001011064,000020,B,B,B,,C,B
0001011064,000030,A,B,A,,A,B
0001011064,000040,C,B,A,,C,B
0001011064,000050,B,B,B,,B,B
0001011064,000060,B,C,B,,B,C
0001011064,000070,B,B,A,,B,B
0001011064,000080,B,B,A,,B,B
0001011065,000010,B,B,A,,B,A
0001011065,000020,C,B,A,,C,C
0001011065,000030,A,B,C,,C,A
0001011065,000040,B,B,B,,A,A
0001011065,000050,C,B,C,,B,B
0001011065,000060,B,C,A,,B,A
0001011065,000070,B,C,B,,B,C
0001011065,000080,A,C,A,,C,B
0001011065,000090,B,B,A,,B,C
0001011065,000100,A,C,C,,B,A
0001011065,000110,A,B,A,,B,B
0001011065,000120,B,B,B,,B,A
0001011065,000130,C,C,B,,A,C
0001011066,000010,B,B,C,,A,B
0001011066,000020,B,A,C,,B,A
0001011066,000030,B,A,A,,B,A
0001011066,000040,C,B,B,,B,B
0001011067,000010,B,C,A,,B,A
0001011067,000020,B,A,A,,C,C
0001011067,000030,B,B,A,,C,B
0001011067,000040,B,A,B,,C,A
0001011068,000010,B,C,B,,B,A
0001011068,000020,C,B,B,,B,A
0001011068,000030,C,B,A,,A,A
0001011068,000040,B,A,C,,C,C
0001011068,000050,B,C,A,,A,B
0001011069,000010,B,B,B,,C,A
0001011069,000020,A,C,A,,B,B
0001011069,000030,C,B,A,,B,A
0001011069,000040,B,B,B,,C,B
0001011069,000050,B,A,A,,B,A
0001011069,000060,B,B,B,,B,C
0001011070,000010,B,C,B,,B,A
0001011070,000020,C,C,C,,C,B
0001011070,000030,A,B,C,,B,A
0001011070,000040,B,C,A,,A,A
0001011070,000050,B,A,A,,C,C
0001011070,000060,B,B,A,,B,A
0001011071,000010,B,B,C,,B,A
0001011071,000020,A,B,A,,A,A
0001011071,000030,A,C,A,,C,B
0001011071,000040,C,C,A,,A,A
0001011072,000010,B,A,C,,B,C
0001011072,000020,B,A,B,,B,A
0001011072,000030,A,B,B,,B,A
0001011072,000040,B,B,C,,C,A
0001011072,000050,A,B,C,,C,B
0001011073,000010,B,B,B,,A,A
0001011073,000020,A,B,C,,C,B
0001011073,000030,A,A,B,,A,A
0001011073,000040,C,C,A,,B,A
0001011073,000050,A,C,A,,B,B
0001011073,000060,B,A,B,,B,B
0001011074,000010,A,C,B,,B,A
0001011074,000020,A,B,A,,A,C
0001011074,000030,A,B,C,,B,B
0001011074,000040,B,C,B,,C,A
0001011075,000010,B,C,A,,B,B
0001011075,000020,A,B,A,,A,A
0001011075,000030,C,A,B,,B,B
0001011075,000040,C,B,A,,B,C
0001011075,000050,A,C,C,,C,A
0001011075,000060,A,A,B,,A,B
0001011075,000070,C,A,C,,B,B
0001011075,000080,A,B,A,,B,B
0001011075,000090,B,B,C,,A,C
0001011076,000010,B,C,B,,B,B
0001011076,000020,A,C,B,,B,A
0001011076,000030,B,A,C,,B,A
0001011076,000040,B,C,A,,A,A
0001011076,000050,B,B,A,,C,C
0001011076,000060,B,B,B,,B,B
0001011076,000070,B,B,A,,B,B
0001011077,000010,B,A,A,,A,B
0001011077,000020,C,B,A,,A,A
0001011077,000030,B,C,A,,A,C
0001011077,000040,C,C,C,,B,B
0001011077,000050,A,B,B,,B,A
0001011077,000060,B,B,C,,C,C
0001011077,000070,C,C,C,,C,B
0001011077,000080,B,B,A,,B,A
0001011077,000090,B,B,B,,C,B
0001011077,000100,A,A,C,,A,A
0001011077,000110,A,B,A,,A,B
0001011077,000120,C,B,A,,B,C
0001011077,000130,C,B,A,,C,A
0001011078,000010,A,C,B,,C,C
0001011078,000020,B,A,B,,C,A
0001011078,000030,B,C,C,,C,B
0001011078,000040,C,A,B,,A,B
0001011078,000050,B,A,A,,B,A
0001011079,000010,B,B,C,,B,A
0001011079,000020,B,B,C,,B,B
0001011080,000010,C,B,C,,B,A
0001011080,000020,A,C,A,,B,C
0001011080,000030,C,B,A,,B,B
0001011080,000040,B,C,C,,B,B
0001011080,000050,B,B,A,,B,C
0001011080,000060,B,B,C,,B,A
0001011080,000070,B,C,C,,B,B
0001011080,000080,B,A,C,,A,B
0001011081,000010,B,B,A,,B,A
0001011081,000020,A,B,B,,A,B
0001011081,000030,B,B,B,,B,B
0001011081,000040,C,A,C,,A,C
0001011081,000050,B,B,B,,B,A
0001011081,000060,A,B,C,,A,B
0001011082,000010,A,A,B,,A,C
0001011082,000020,B,B,B,,C,B
0001011082,000030,B,C,C,,A,C
0001011083,000010,C,B,A,,B,A
0001011083,000020,C,B,B,,B,C
0001011083,000030,B,B,A,,B,B
0001011083,000040,C,C,B,,C,B
0001011083,000050,A,C,A,,C,A
0001011083,000060,C,B,A,,C,A
0001011084,000010,C,B,B,,B,A
0001011084,000020,B,B,C,,B,A
0001011084,000030,B,C,A,,C,B
0001011084,000040,B,B,C,,A,C
0001011085,000010,C,B,C,,C,C
0001011085,000020,B,B,A,,B,A
0001011085,000030,A,B,A,,B,B
0001011085,000040,B,B,A,,B,A
0001011085,000050,C,B,A,,C,B
0001011085,000060,B,A,B,,B,A
0001011086,000010,A,C,A,,B,A
0001011086,000020,A,A,B,,A,A
0001011086,000030,A,A,A,,B,B
0001011086,000040,B,A,A,,B,A
0001011086,000050,B,A,B,,B,A
0001011087,000010,B,C,B,,B,A
0001011087,000020,A,B,B,,A,C
0001011087,000030,C,A,A,,A,B
0001011087,000040,B,A,C,,C,B
0001011087,000050,B,B,A,,A,C
0001011087,000060,B,B,A,,C,A
0001011087,000070,A,B,A,,A,C
0001011087,000080,A,B,C,,B,B
0001011087,000090,C,C,B,,B,A
0001011087,000100,A,B,A,,A,B
0001011088,000010,A,C,B,,A,B
0001011088,000020,B,A,A,,B,B
0001011088,000030,C,C,A,,A,B
0001011088,000040,C,B,A,,B,B
0001011088,000050,B,B,A,,A,A
0001011088,000060,B,A,C,,C,C
0001011088,000070,A,A,B,,B,A
0001011088,000080,C,B,A,,C,A
0001011088,000090,A,C,A,,A,B
0001011089,000010,A,B,A,,B,B
0001011089,000020,B,C,A,,C,A
0001011089,000030,B,A,B,,A,B
0001011090,000010,A,B,A,,B,A
0001011090,000020,A,C,A,,B,A
0001011090,000030,B,B,B,,B,A
0001011090,000040,C,A,B,,B,C
0001011090,000050,C,C,A,,B,A
0001011090,000060,A,A,A,,A,A
0001011091,000010,C,C,A,,B,C
0001011091,000020,A,C,A,,B,B
0001011091,000030,B,C,B,,B,C
0001011092,000010,B,B,C,,A,B
0001011092,000020,B,C,C,,C,B
0001011092,000030,B,A,A,,B,B
0001011092,000040,B,C,B,,B,A
0001011092,000050,B,C,B,,B,A
0001011092,000060,C,A,A,,A,A
0001011092,000070,B,B,C,,A,B
0001011093,000010,A,C,B,,A,C
0001011093,000020,C,B,C,,A,B
0001011093,000030,B,C,A,,B,A
0001011093,000040,B,A,A,,A,C
0001011093,000050,B,C,A,,B,B
0001011093,000060,A,A,B,,C,B
0001011093,000070,B,A,B,,C,B
0001011093,000080,B,B,C,,A,B
0001011093,000090,A,A,C,,B,B
0001011094,000010,C,C,C,,A,A
0001011094,000020,A,B,C,,A,C
0001011094,000030,C,B,C,,A,A
0001011094,000040,A,B,C,,B,C
0001011094,000050,C,B,B,,A,A
0001011094,000060,B,B,A,,C,B
0001011094,000070,B,C,A,,B,C
0001011094,000080,B,B,B,,C,C
0001011094,000090,B,C,A,,B,A
0001011094,000100,C,B,B,,B,B
0001011095,000010,B,C,A,,A,B
0001011095,000020,A,C,B,,C,A
0001011095,000030,C,B,C,,B,B
0001011095,000040,B,A,B,,A,A
0001011096,000010,A,B,B,,A,C
0001011096,000020,C,A,B,,B,A
0001011096,000030,A,B,A,,B,A
0001011096,000040,B,A,B,,B,A
0001011096,000050,B,A,B,,B,B
0001011097,000010,A,B,C,,A,B
0001011097,000020,C,B,B,,B,A
0001011097,000030,A,C,C,,A,A
0001011097,000040,B,B,B,,B,B
0001011097,000050,B,C,A,,A,A
0001011098,000010,B,C,C,,B,A
0001011098,000020,B,A,C,,B,B
0001011099,000010,C,A,C,,A,B
0001011099,000020,B,C,A,,C,A
0001011099,000030,B,A,B,,B,A
0001011100,000010,B,A,A,,C,C
0001011100,000020,B,B,A,,B,A
0001011100,000030,C,C,C,,B,B
0001011100,000040,A,B,B,,A,C
0001011101,000010,B,B,A,,A,C
0001011101,000020,A,C,B,,C,A
0001011101,000030,A,B,B,,A,A
0001011102,000010,B,A,B,,B,A
0001011102,000020,B,B,A,,C,A
0001011102,000030,C,A,C,,A,C
0001011102,000040,A,C,B,,A,A
0001011102,000050,B,C,B,,A,C
0001011103,000010,A,B,C,,B,A
0001011103,000020,B,A,C,,C,B
0001011103,000030,C,C,A,,B,B
0001011104,000010,B,B,C,,C,C
0001011104,000020,B,A,B,,C,B
0001011104,000030,C,A,B,,A,B
0001011104,000040,A,C,A,,B,B
0001011104,000050,A,B,C,,C,B
0001011104,000060,A,B,C,,C,B
0001011105,000010,B,C,B,,B,A
0001011105,000020,B,B,A,,A,B
0001011105,000030,B,C,B,,C,A
0001011105,000040,A,A,A,,B,C
0001011105,000050,B,C,C,,B,C
0001011105,000060,B,C,A,,A,C
0001011105,000070,A,B,A,,B,A
0001011105,000080,B,B,A,,A,A
0001011105,000090,B,A,A,,B,A
0001011105,000100,A,A,B,,C,A
0001011106,000010,B,B,A,,A,B
0001011106,000020,B,B,A,,C,A
0001011106,000030,B,A,A,,B,A
0001011106,000040,B,C,B,,B,A
0001011106,000050,B,C,C,,C,A
0001011106,000060,C,C,A,,B,A
0001011106,000070,B,B,C,,B,C
0001011106,000080,C,A,C,,A,B
0001011106,000090,A,C,B,,C,A
0001011107,000010,B,C,B,,C,B
0001011107,000020,A,C,A,,A,B
0001011107,000030,B,A,C,,C,B
0001011107,000040,B,A,A,,A,B
0001011107,000050,C,B,A,,C,C
0001011107,000060,A,C,C,,B,A
0001011108,000010,A,B,B,,C,C
0001011108,000020,B,B,C,,B,C
0001011108,000030,A,A,B,,C,C
0001011108,000040,B,A,A,,A,B
0001011109,000010,B,A,A,,C,B
0001011109,000020,B,B,A,,A,B
0001011109,000030,C,B,B,,C,A
0001011109,000040,A,B,A,,B,B
0001011109,000050,A,B,B,,A,B
0001011109,000060,B,B,B,,A,B
0001011109,000070,A,B,A,,B,C
0001011110,000010,B,B,A,,B,A
0001011110,000020,A,B,A,,B,A
0001011110,000030,C,C,A,,B,C
0001011110,000040,B,C,B,,C,C
0001011110,000050,B,B,B,,B,A
0001011111,000010,B,A,A,,A,A
0001011111,000020,B,A,B,,A,C
0001011111,000030,A,C,A,,A,C
0001011111,000040,A,A,A,,A,C
0001011111,000050,B,B,B,,B,C
0001011111,000060,A,A,C,,C,A
0001011111,000070,B,A,C,,B,A
0001011111,000080,C,B,A,,B,B
0001011112,000010,A,A,A,,A,C
0001011112,000020,A,B,A,,B,C
0001011112,000030,B,C,B,,B,A
0001011112,000040,B,C,B,,B,B
0001011112,000050,A,B,B,,B,B
0001011112,000060,A,A,A,,B,A
0001011113,000010,A,B,C,,B,A
0001011113,000020,A,B,B,,B,C
0001011113,000030,B,B,B,,A,A
0001011113,000040,B,A,A,,B,B
0001011114,000010,A,C,B,,B,B
0001011114,000020,B,B,B,,C,B
0001011114,000030,B,B,B,,B,B
0001011114,000040,A,A,B,,B,C
0001011114,000050,B,A,C,,B,A
0001011114,000060,C,C,A,,C,A
0001011115,000010,C,A,C,,C,B
0001011115,000020,A,C,C,,A,A
0001011115,000030,B,B,B,,A,A
0001011115,000040,A,C,C,,A,B
0001011115,000050,C,B,B,,B,B
0001011115,000060,B,C,A,,C,A
0001011115,000070,A,B,A,,C,A
0001011115,000080,B,A,B,,C,C
0001011116,000010,B,C,A,,A,B
0001011116,000020,B,C,A,,B,A
0001011116,000030,C,B,A,,B,B
0001011116,000040,C,B,C,,C,B
0001011116,000050,A,A,C,,C,B
0001011116,000060,A,B,B,,A,A
0001011116,000070,C,B,A,,C,B
0001011117,000010,B,B,A,,B,A
0001011117,000020,B,B,A,,B,B
0001011117,000030,A,B,A,,C,A
0001011117,000040,B,A,B,,A,A
0001011118,000010,A,C,C,,B,A
0001011118,000020,C,B,A,,A,B
0001011118,000030,A,B,A,,A,A
0001011118,000040,B,A,A,,C,A
0001011118,000050,B,B,C,,B,B
0001011118,000060,B,C,B,,B,B
0001011118,000070,B,B,B,,B,C
0001011118,000080,C,B,A,,B,A
0001011118,000090,B,C,A,,B,A
0001011118,000100,B,C,A,,B,A
0001011118,000110,B,C,C,,C,A
0001011119,000010,B,A,B,,B,B
0001011120,000010,B,B,C,,A,C
0001011120,000020,B,B,B,,C,A
0001011120,000030,A,C,B,,A,A
0001011120,000040,B,B,C,,A,B
0001011120,000050,A,B,C,,C,B
0001011120,000060,B,B,B,,C,A
0001011121,000010,B,B,C,,B,B
0001011121,000020,A,C,B,,B,B
0001011121,000030,B,B,C,,B,C
0001011121,000040,C,C,B,,B,B
0001011121,000050,C,C,A,,A,B
0001011121,000060,C,B,A,,B,B
0001011121,000070,C,A,A,,B,B
0001011122,000010,B,B,A,,B,B
0001011122,000020,C,A,B,,A,C
0001011122,000030,B,B,A,,A,A
0001011122,000040,C,B,B,,B,B
0001011122,000050,A,A,B,,B,B
0001011122,000060,B,B,A,,B,C
0001011122,000070,B,B,C,,B,C
0001011123,000010,B,B,A,,A,C
0001011123,000020,B,A,A,,A,A
0001011123,000030,B,A,A,,B,A
0001011123,000040,B,A,A,,B,B
0001011123,000050,A,C,A,,B,A
0001011124,000010,B,B,A,,C,B
0001011124,000020,B,C,B,,B,A
0001011124,000030,A,B,A,,B,B
0001011124,000040,B,B,B,,B,B
0001011125,000010,B,B,C,,B,C
0001011125,000020,B,C,B,,C,A
0001011125,000030,B,B,A,,B,A
0001011125,000040,A,B,B,,A,B
0001011125,000050,A,B,C,,B,A
0001011125,000060,B,A,A,,B,C
0001011126,000010,B,B,B,,B,A
0001011126,000020,B,B,A,,C,C
0001011127,000010,A,B,B,,C,C
0001011127,000020,C,B,B,,B,B
0001011127,000030,B,A,C,,B,B
0001011128,000010,B,B,C,,B,B
0001011128,000020,A,B,A,,C,C
0001011128,000030,A,A,C,,A,A
0001011128,000040,B,C,C,,A,C
0001011128,000050,B,B,B,,B,B
0001011128,000060,B,A,B,,B,B
0001011129,000010,B,B,A,,B,B
0001011129,000020,C,A,A,,A,A
0001011129,000030,C,A,C,,B,A
0001011130,000010,B,C,A,,A,C
0001011130,000020,B,C,C,,B,A
0001011131,000010,B,B,A,,C,C
0001011131,000020,B,C,B,,C,B
0001011131,000030,A,B,B,,B,C
0001011131,000040,B,B,A,,A,C
0001011132,000010,A,A,B,,B,A
0001011132,000020,A,C,A,,B,B
0001011132,000030,B,B,A,,B,A
0001011132,000040,B,B,B,,B,C
0001011132,000050,C,B,B,,A,B
0001011132,000060,B,C,C,,C,C
0001011132,000070,B,C,C,,B,B
0001011133,000010,B,B,B,,B,B
0001011133,000020,A,C,B,,A,A
0001011133,000030,C,B,A,,A,B
0001011134,000010,A,A,A,,B,A
0001011134,000020,A,A,A,,A,A
0001011134,000030,B,C,B,,A,B
0001011134,000040,B,B,A,,B,A
0001011135,000010,A,B,C,,C,B
0001011135,000020,B,B,B,,A,A
0001011135,000030,A,B,C,,A,C
0001011135,000040,A,C,B,,A,A
0001011135,000050,A,B,B,,A,C
0001011135,000060,B,B,B,,A,A
0001011135,000070,C,C,B,,B,B
0001011136,000010,A,A,A,,B,C
0001011136,000020,A,A,A,,B,A
0001011136,000030,A,C,B,,B,B
0001011136,000040,B,C,A,,A,C
0001011136,000050,C,B,A,,C,B
0001011136,000060,B,C,A,,C,A
0001011137,000010,A,A,B,,A,A
0001011137,000020,B,B,B,,B,A
0001011137,000030,B,A,A,,A,B
0001011137,000040,A,A,A,,B,C
0001011137,000050,B,B,C,,A,C
0001011137,000060,B,B,C,,A,B
0001011137,000070,C,B,A,,B,B
0001011137,000080,C,B,B,,A,A
0001011137,000090,B,B,A,,B,B
0001011137,000100,A,B,B,,A,C
0001011138,000010,B,C,A,,C,C
0001011138,000020,A,B,C,,A,B
0001011138,000030,B,A,C,,A,C
0001011138,000040,A,B,A,,C,B
0001011138,000050,A,A,A,,B,A
0001011138,000060,C,B,C,,A,A
0001011138,000070,B,A,A,,B,C
0001011139,000010,A,A,A,,B,C
0001011139,000020,B,A,B,,A,B
