KUNNR,VKORG,VTWEG,SPART,PARVW,KUNN2
0000104164,1000,10,01,RE,0000104164
0000104164,1000,10,01,RG,0000104164
0000104165,1000,10,00,AG,0000104165
0000104165,1000,10,00,WE,0000104165
0000104165,1000,10,00,RE,0000104165
0000104165,1000,10,00,RG,0000104165
0000104166,1000,20,00,AG,0000104166
0000104166,1000,20,00,WE,0000104166
0000104166,1000,20,00,RE,0000104166
0000104166,1000,20,00,RG,0000104166
0000104166,2000,10,00,AG,0000104166
0000104166,2000,10,00,WE,0000104166
0000104166,2000,10,00,RE,0000104166
0000104166,2000,10,00,RG,0000104166
0000104167,2000,10,00,AG,0000104167
0000104167,2000,10,00,WE,0000104167
0000104167,2000,10,00,RE,0000104167
0000104167,2000,10,00,RG,0000104167
0000104167,3000,10,00,AG,0000104167
0000104167,3000,10,00,WE,0000104167
0000104167,3000,10,00,RE,0000104167
0000104167,3000,10,00,RG,0000104167
0000104168,2000,10,00,AG,0000104168
0000104168,2000,10,00,WE,0000104168
0000104168,2000,10,00,RE,0000104168
0000104168,2000,10,00,RG,0000104168
0000104169,1000,10,01,AG,0000104169
0000104169,1000,10,01,WE,0000104169
0000104169,1000,10,01,RE,0000104169
0000104169,1000,10,01,RG,0000104169
0000104169,2000,10,00,AG,0000104169
0000104169,2000,10,00,WE,0000104169
0000104169,2000,10,00,RE,0000104169
0000104169,2000,10,00,RG,0000104169
0000104170,2000,10,02,AG,0000104170
0000104170,2000,10,02,WE,0000104170
0000104170,2000,10,02,RE,0000104170
0000104170,2000,10,02,RG,0000104170
0000104171,2000,20,02,AG,0000104171
0000104171,2000,20,02,WE,0000104171
0000104171,2000,20,02,RE,0000104171
0000104171,2000,20,02,RG,0000104171
0000104172,1000,10,02,AG,0000104172
0000104172,1000,10,02,WE,0000104172
0000104172,1000,10,02,RE,0000104172
0000104172,1000,10,02,RG,0000104172
0000104173,1000,20,00,AG,0000104173
0000104173,1000,20,00,WE,0000104173
0000104173,1000,20,00,RE,0000104173
0000104173,1000,20,00,RG,0000104173
0000104173,2000,20,01,AG,0000104173
0000104173,2000,20,01,WE,0000104173
0000104173,2000,20,01,RE,0000104173
0000104173,2000,20,01,RG,0000104173
0000104174,2000,10,01,AG,0000104174
0000104174,2000,10,01,WE,0000104174
0000104174,2000,10,01,RE,0000104174
0000104174,2000,10,01,RG,0000104174
0000104175,2000,10,00,AG,0000104175
0000104175,2000,10,00,WE,0000104175
0000104175,2000,10,00,RE,0000104175
0000104175,2000,10,00,RG,0000104175
0000104175,1000,10,00,AG,0000104175
0000104175,1000,10,00,WE,0000104175
0000104175,1000,10,00,RE,0000104175
0000104175,1000,10,00,RG,0000104175
0000104176,1000,20,02,AG,0000104176
0000104176,1000,20,02,WE,0000104176
0000104176,1000,20,02,RE,0000104176
0000104176,1000,20,02,RG,0000104176
0000104176,2000,20,00,AG,0000104176
0000104176,2000,20,00,WE,0000104176
0000104176,2000,20,00,RE,0000104176
0000104176,2000,20,00,RG,0000104176
0000104177,1000,20,01,AG,0000104177
0000104177,1000,20,01,WE,0000104177
0000104177,1000,20,01,RE,0000104177
0000104177,1000,20,01,RG,0000104177
0000104178,1000,30,00,AG,0000104178
0000104178,1000,30,00,WE,0000104178
0000104178,1000,30,00,RE,0000104178
0000104178,1000,30,00,RG,0000104178
0000104178,1000,10,01,AG,0000104178
0000104178,1000,10,01,WE,0000104178
0000104178,1000,10,01,RE,0000104178
0000104178,1000,10,01,RG,0000104178
0000104178,1000,20,02,AG,0000104178
0000104178,1000,20,02,WE,0000104178
0000104178,1000,20,02,RE,0000104178
0000104178,1000,20,02,RG,0000104178
0000104179,2000,20,01,AG,0000104179
0000104179,2000,20,01,WE,0000104179
0000104179,2000,20,01,RE,0000104179
0000104179,2000,20,01,RG,0000104179
0000104179,1000,20,02,AG,0000104179
0000104179,1000,20,02,WE,0000104179
0000104179,1000,20,02,RE,0000104179
0000104179,1000,20,02,RG,0000104179
0000104180,1000,30,01,AG,0000104180
0000104180,1000,30,01,WE,0000104180
0000104180,1000,30,01,RE,0000104180
0000104180,1000,30,01,RG,0000104180
0000104180,3000,20,01,AG,0000104180
0000104180,3000,20,01,WE,0000104180
0000104180,3000,20,01,RE,0000104180
0000104180,3000,20,01,RG,0000104180
0000104181,1000,30,00,AG,0000104181
0000104181,1000,30,00,WE,0000104181
0000104181,1000,30,00,RE,0000104181
0000104181,1000,30,00,RG,0000104181
0000104182,1000,10,00,AG,0000104182
0000104182,1000,10,00,WE,0000104182
0000104182,1000,10,00,RE,0000104182
0000104182,1000,10,00,RG,0000104182
0000104182,1000,10,00,AG,0000104182
0000104182,1000,10,00,WE,0000104182
0000104182,1000,10,00,RE,0000104182
0000104182,1000,10,00,RG,0000104182
0000104183,2000,20,00,AG,0000104183
0000104183,2000,20,00,WE,0000104183
0000104183,2000,20,00,RE,0000104183
0000104183,2000,20,00,RG,0000104183
0000104184,1000,20,00,AG,0000104184
0000104184,1000,20,00,WE,0000104184
0000104184,1000,20,00,RE,0000104184
0000104184,1000,20,00,RG,0000104184
0000104185,1000,30,00,AG,0000104185
0000104185,1000,30,00,WE,0000104185
0000104185,1000,30,00,RE,0000104185
0000104185,1000,30,00,RG,0000104185
0000104186,1000,30,00,AG,0000104186
0000104186,1000,30,00,WE,0000104186
0000104186,1000,30,00,RE,0000104186
0000104186,1000,30,00,RG,0000104186
0000104187,2000,10,01,AG,0000104187
0000104187,2000,10,01,WE,0000104187
0000104187,2000,10,01,RE,0000104187
0000104187,2000,10,01,RG,0000104187
0000104187,1000,10,01,AG,0000104187
0000104187,1000,10,01,WE,0000104187
0000104187,1000,10,01,RE,0000104187
0000104187,1000,10,01,RG,0000104187
0000104187,2000,10,00,AG,0000104187
0000104187,2000,10,00,WE,0000104187
0000104187,2000,10,00,RE,0000104187
0000104187,2000,10,00,RG,0000104187
0000104188,1000,10,00,AG,0000104188
0000104188,1000,10,00,WE,0000104188
0000104188,1000,10,00,RE,0000104188
0000104188,1000,10,00,RG,0000104188
0000104188,1000,20,01,AG,0000104188
0000104188,1000,20,01,WE,0000104188
0000104188,1000,20,01,RE,0000104188
0000104188,1000,20,01,RG,0000104188
0000104188,3000,10,00,AG,0000104188
0000104188,3000,10,00,WE,0000104188
0000104188,3000,10,00,RE,0000104188
0000104188,3000,10,00,RG,0000104188
0000104189,1000,30,00,AG,0000104189
0000104189,1000,30,00,WE,0000104189
0000104189,1000,30,00,RE,0000104189
0000104189,1000,30,00,RG,0000104189
0000104190,1000,10,02,AG,0000104190
0000104190,1000,10,02,WE,0000104190
0000104190,1000,10,02,RE,0000104190
0000104190,1000,10,02,RG,0000104190
0000104191,1000,30,00,AG,0000104191
0000104191,1000,30,00,WE,0000104191
0000104191,1000,30,00,RE,0000104191
0000104191,1000,30,00,RG,0000104191
0000104192,3000,10,00,AG,0000104192
0000104192,3000,10,00,WE,0000104192
0000104192,3000,10,00,RE,0000104192
0000104192,3000,10,00,RG,0000104192
0000104192,1000,20,00,AG,0000104192
0000104192,1000,20,00,WE,0000104192
0000104192,1000,20,00,RE,0000104192
0000104192,1000,20,00,RG,0000104192
0000104193,1000,10,01,AG,0000104193
0000104193,1000,10,01,WE,0000104193
0000104193,1000,10,01,RE,0000104193
0000104193,1000,10,01,RG,0000104193
0000104194,2000,30,02,AG,0000104194
0000104194,2000,30,02,WE,0000104194
0000104194,2000,30,02,RE,0000104194
0000104194,2000,30,02,RG,0000104194
0000104195,1000,10,02,AG,0000104195
0000104195,1000,10,02,WE,0000104195
0000104195,1000,10,02,RE,0000104195
0000104195,1000,10,02,RG,0000104195
0000104196,3000,10,00,AG,0000104196
0000104196,3000,10,00,WE,0000104196
0000104196,3000,10,00,RE,0000104196
0000104196,3000,10,00,RG,0000104196
0000104197,2000,10,01,AG,0000104197
0000104197,2000,10,01,WE,0000104197
0000104197,2000,10,01,RE,0000104197
0000104197,2000,10,01,RG,0000104197
0000104197,1000,10,02,AG,0000104197
0000104197,1000,10,02,WE,0000104197
0000104197,1000,10,02,RE,0000104197
0000104197,1000,10,02,RG,0000104197
0000104198,2000,10,00,AG,0000104198
0000104198,2000,10,00,WE,0000104198
0000104198,2000,10,00,RE,0000104198
0000104198,2000,10,00,RG,0000104198
0000104199,1000,30,00,AG,0000104199
0000104199,1000,30,00,WE,0000104199
0000104199,1000,30,00,RE,0000104199
0000104199,1000,30,00,RG,0000104199
0000104199,2000,20,02,AG,0000104199
0000104199,2000,20,02,WE,0000104199
0000104199,2000,20,02,RE,0000104199
0000104199,2000,20,02,RG,0000104199
0000104200,3000,20,01,AG,0000104200
0000104200,3000,20,01,WE,0000104200
0000104200,3000,20,01,RE,0000104200
0000104200,3000,20,01,RG,0000104200
0000104200,2000,20,00,AG,0000104200
0000104200,2000,20,00,WE,0000104200
0000104200,2000,20,00,RE,0000104200
0000104200,2000,20,00,RG,0000104200
0000104201,2000,10,02,AG,0000104201
0000104201,2000,10,02,WE,0000104201
0000104201,2000,10,02,RE,0000104201
0000104201,2000,10,02,RG,0000104201
0000104202,1000,30,02,AG,0000104202
0000104202,1000,30,02,WE,0000104202
0000104202,1000,30,02,RE,0000104202
0000104202,1000,30,02,RG,0000104202
0000104202,3000,10,02,AG,0000104202
0000104202,3000,10,02,WE,0000104202
0000104202,3000,10,02,RE,0000104202
0000104202,3000,10,02,RG,0000104202
0000104203,1000,20,00,AG,0000104203
0000104203,1000,20,00,WE,0000104203
0000104203,1000,20,00,RE,0000104203
0000104203,1000,20,00,RG,0000104203
0000104204,1000,20,00,AG,0000104204
0000104204,1000,20,00,WE,0000104204
0000104204,1000,20,00,RE,0000104204
0000104204,1000,20,00,RG,0000104204
0000104205,1000,30,01,AG,0000104205
0000104205,1000,30,01,WE,0000104205
0000104205,1000,30,01,RE,0000104205
0000104205,1000,30,01,RG,0000104205
0000104206,2000,10,00,AG,0000104206
0000104206,2000,10,00,WE,0000104206
0000104206,2000,10,00,RE,0000104206
0000104206,2000,10,00,RG,0000104206
0000104207,3000,20,01,AG,0000104207
0000104207,3000,20,01,WE,0000104207
0000104207,3000,20,01,RE,0000104207
0000104207,3000,20,01,RG,0000104207
0000104207,1000,30,00,AG,0000104207
0000104207,1000,30,00,WE,0000104207
0000104207,1000,30,00,RE,0000104207
0000104207,1000,30,00,RG,0000104207
0000104208,1000,20,01,AG,0000104208
0000104208,1000,20,01,WE,0000104208
0000104208,1000,20,01,RE,0000104208
0000104208,1000,20,01,RG,0000104208
0000104209,1000,30,00,AG,0000104209
0000104209,1000,30,00,WE,0000104209
0000104209,1000,30,00,RE,0000104209
0000104209,1000,30,00,RG,0000104209
0000104210,1000,20,01,AG,0000104210
0000104210,1000,20,01,WE,0000104210
0000104210,1000,20,01,RE,0000104210
0000104210,1000,20,01,RG,0000104210
0000104211,1000,10,00,AG,0000104211
0000104211,1000,10,00,WE,0000104211
0000104211,1000,10,00,RE,0000104211
0000104211,1000,10,00,RG,0000104211
0000104212,1000,10,01,AG,0000104212
0000104212,1000,10,01,WE,0000104212
0000104212,1000,10,01,RE,0000104212
0000104212,1000,10,01,RG,0000104212
0000104213,1000,20,00,AG,0000104213
0000104213,1000,20,00,WE,0000104213
0000104213,1000,20,00,RE,0000104213
0000104213,1000,20,00,RG,0000104213
0000104214,1000,10,00,AG,0000104214
0000104214,1000,10,00,WE,0000104214
0000104214,1000,10,00,RE,0000104214
0000104214,1000,10,00,RG,0000104214
0000104215,1000,10,02,AG,0000104215
0000104215,1000,10,02,WE,0000104215
0000104215,1000,10,02,RE,0000104215
0000104215,1000,10,02,RG,0000104215
0000104216,1000,20,01,AG,0000104216
0000104216,1000,20,01,WE,0000104216
0000104216,1000,20,01,RE,0000104216
0000104216,1000,20,01,RG,0000104216
0000104217,1000,30,00,AG,0000104217
0000104217,1000,30,00,WE,0000104217
0000104217,1000,30,00,RE,0000104217
0000104217,1000,30,00,RG,0000104217
0000104218,1000,10,00,AG,0000104218
0000104218,1000,10,00,WE,0000104218
0000104218,1000,10,00,RE,0000104218
0000104218,1000,10,00,RG,0000104218
0000104218,1000,20,00,AG,0000104218
0000104218,1000,20,00,WE,0000104218
0000104218,1000,20,00,RE,0000104218
0000104218,1000,20,00,RG,0000104218
0000104219,1000,10,01,AG,0000104219
0000104219,1000,10,01,WE,0000104219
0000104219,1000,10,01,RE,0000104219
0000104219,1000,10,01,RG,0000104219
0000104219,1000,20,00,AG,0000104219
0000104219,1000,20,00,WE,0000104219
0000104219,1000,20,00,RE,0000104219
0000104219,1000,20,00,RG,0000104219
0000104220,1000,10,00,AG,0000104220
0000104220,1000,10,00,WE,0000104220
0000104220,1000,10,00,RE,0000104220
0000104220,1000,10,00,RG,0000104220
0000104221,2000,30,02,AG,0000104221
0000104221,2000,30,02,WE,0000104221
0000104221,2000,30,02,RE,0000104221
0000104221,2000,30,02,RG,0000104221
0000104221,1000,30,00,AG,0000104221
0000104221,1000,30,00,WE,0000104221
0000104221,1000,30,00,RE,0000104221
0000104221,1000,30,00,RG,0000104221
0000104222,1000,30,01,AG,0000104222
0000104222,1000,30,01,WE,0000104222
0000104222,1000,30,01,RE,0000104222
0000104222,1000,30,01,RG,0000104222
0000104222,1000,10,00,AG,0000104222
0000104222,1000,10,00,WE,0000104222
0000104222,1000,10,00,RE,0000104222
0000104222,1000,10,00,RG,0000104222
0000104223,1000,30,00,AG,0000104223
0000104223,1000,30,00,WE,0000104223
0000104223,1000,30,00,RE,0000104223
0000104223,1000,30,00,RG,0000104223
0000104224,1000,20,01,AG,0000104224
0000104224,1000,20,01,WE,0000104224
0000104224,1000,20,01,RE,0000104224
0000104224,1000,20,01,RG,0000104224
0000104224,2000,30,00,AG,0000104224
0000104224,2000,30,00,WE,0000104224
0000104224,2000,30,00,RE,0000104224
0000104224,2000,30,00,RG,0000104224
0000104224,1000,10,02,AG,0000104224
0000104224,1000,10,02,WE,0000104224
0000104224,1000,10,02,RE,0000104224
0000104224,1000,10,02,RG,0000104224
0000104225,3000,10,00,AG,0000104225
0000104225,3000,10,00,WE,0000104225
0000104225,3000,10,00,RE,0000104225
0000104225,3000,10,00,RG,0000104225
0000104226,3000,20,01,AG,0000104226
0000104226,3000,20,01,WE,0000104226
0000104226,3000,20,01,RE,0000104226
0000104226,3000,20,01,RG,0000104226
0000104227,2000,10,02,AG,0000104227
0000104227,2000,10,02,WE,0000104227
0000104227,2000,10,02,RE,0000104227
0000104227,2000,10,02,RG,0000104227
0000104228,2000,10,00,AG,0000104228
0000104228,2000,10,00,WE,0000104228
0000104228,2000,10,00,RE,0000104228
0000104228,2000,10,00,RG,0000104228
0000104229,1000,30,02,AG,0000104229
0000104229,1000,30,02,WE,0000104229
0000104229,1000,30,02,RE,0000104229
0000104229,1000,30,02,RG,0000104229
0000104230,1000,30,00,AG,0000104230
0000104230,1000,30,00,WE,0000104230
0000104230,1000,30,00,RE,0000104230
0000104230,1000,30,00,RG,0000104230
0000104231,1000,20,01,AG,0000104231
0000104231,1000,20,01,WE,0000104231
0000104231,1000,20,01,RE,0000104231
0000104231,1000,20,01,RG,0000104231
0000104232,1000,30,01,AG,0000104232
0000104232,1000,30,01,WE,0000104232
0000104232,1000,30,01,RE,0000104232
0000104232,1000,30,01,RG,0000104232
0000104232,1000,20,00,AG,0000104232
0000104232,1000,20,00,WE,0000104232
0000104232,1000,20,00,RE,0000104232
0000104232,1000,20,00,RG,0000104232
0000104233,2000,10,01,AG,0000104233
0000104233,2000,10,01,WE,0000104233
0000104233,2000,10,01,RE,0000104233
0000104233,2000,10,01,RG,0000104233
0000104234,1000,30,00,AG,0000104234
0000104234,1000,30,00,WE,0000104234
0000104234,1000,30,00,RE,0000104234
0000104234,1000,30,00,RG,0000104234
0000104235,1000,10,01,AG,0000104235
0000104235,1000,10,01,WE,0000104235
0000104235,1000,10,01,RE,0000104235
0000104235,1000,10,01,RG,0000104235
0000104236,1000,10,02,AG,0000104236
0000104236,1000,10,02,WE,0000104236
0000104236,1000,10,02,RE,0000104236
0000104236,1000,10,02,RG,0000104236
0000104237,1000,10,02,AG,0000104237
0000104237,1000,10,02,WE,0000104237
0000104237,1000,10,02,RE,0000104237
0000104237,1000,10,02,RG,0000104237
0000104238,1000,20,02,AG,0000104238
0000104238,1000,20,02,WE,0000104238
0000104238,1000,20,02,RE,0000104238
0000104238,1000,20,02,RG,0000104238
0000104239,1000,20,00,AG,0000104239
0000104239,1000,20,00,WE,0000104239
0000104239,1000,20,00,RE,0000104239
0000104239,1000,20,00,RG,0000104239
0000104240,1000,20,01,AG,0000104240
0000104240,1000,20,01,WE,0000104240
0000104240,1000,20,01,RE,0000104240
0000104240,1000,20,01,RG,0000104240
0000104240,1000,10,00,AG,0000104240
0000104240,1000,10,00,WE,0000104240
0000104240,1000,10,00,RE,0000104240
0000104240,1000,10,00,RG,0000104240
0000104241,1000,10,00,AG,0000104241
0000104241,1000,10,00,WE,0000104241
0000104241,1000,10,00,RE,0000104241
0000104241,1000,10,00,RG,0000104241
0000104241,2000,30,00,AG,0000104241
0000104241,2000,30,00,WE,0000104241
0000104241,2000,30,00,RE,0000104241
0000104241,2000,30,00,RG,0000104241
0000104242,1000,10,00,AG,0000104242
0000104242,1000,10,00,WE,0000104242
0000104242,1000,10,00,RE,0000104242
0000104242,1000,10,00,RG,0000104242
0000104243,1000,10,02,AG,0000104243
0000104243,1000,10,02,WE,0000104243
0000104243,1000,10,02,RE,0000104243
0000104243,1000,10,02,RG,0000104243
0000104244,1000,10,02,AG,0000104244
0000104244,1000,10,02,WE,0000104244
0000104244,1000,10,02,RE,0000104244
0000104244,1000,10,02,RG,0000104244
0000104245,3000,10,00,AG,0000104245
0000104245,3000,10,00,WE,0000104245
0000104245,3000,10,00,RE,0000104245
0000104245,3000,10,00,RG,0000104245
0000104246,2000,10,01,AG,0000104246
0000104246,2000,10,01,WE,0000104246
0000104246,2000,10,01,RE,0000104246
0000104246,2000,10,01,RG,0000104246
0000104247,2000,10,00,AG,0000104247
0000104247,2000,10,00,WE,0000104247
0000104247,2000,10,00,RE,0000104247
0000104247,2000,10,00,RG,0000104247
0000104248,2000,20,00,AG,0000104248
0000104248,2000,20,00,WE,0000104248
0000104248,2000,20,00,RE,0000104248
0000104248,2000,20,00,RG,0000104248
0000104249,1000,10,00,AG,0000104249
0000104249,1000,10,00,WE,0000104249
0000104249,1000,10,00,RE,0000104249
0000104249,1000,10,00,RG,0000104249
0000104249,2000,30,00,AG,0000104249
0000104249,2000,30,00,WE,0000104249
0000104249,2000,30,00,RE,0000104249
0000104249,2000,30,00,RG,0000104249
0000104250,1000,10,00,AG,0000104250
0000104250,1000,10,00,WE,0000104250
0000104250,1000,10,00,RE,0000104250
0000104250,1000,10,00,RG,0000104250
0000104250,1000,20,00,AG,0000104250
0000104250,1000,20,00,WE,0000104250
0000104250,1000,20,00,RE,0000104250
0000104250,1000,20,00,RG,0000104250
0000104251,1000,10,01,AG,0000104251
0000104251,1000,10,01,WE,0000104251
0000104251,1000,10,01,RE,0000104251
0000104251,1000,10,01,RG,0000104251
0000104251,2000,10,02,AG,0000104251
0000104251,2000,10,02,WE,0000104251
0000104251,2000,10,02,RE,0000104251
0000104251,2000,10,02,RG,0000104251
0000104252,3000,10,00,AG,0000104252
0000104252,3000,10,00,WE,0000104252
0000104252,3000,10,00,RE,0000104252
0000104252,3000,10,00,RG,0000104252
0000104253,2000,30,00,AG,0000104253
0000104253,2000,30,00,WE,0000104253
0000104253,2000,30,00,RE,0000104253
0000104253,2000,30,00,RG,0000104253
0000104253,1000,10,00,AG,0000104253
0000104253,1000,10,00,WE,0000104253
0000104253,1000,10,00,RE,0000104253
0000104253,1000,10,00,RG,0000104253
0000104254,1000,30,01,AG,0000104254
0000104254,1000,30,01,WE,0000104254
0000104254,1000,30,01,RE,0000104254
0000104254,1000,30,01,RG,0000104254
0000104255,3000,10,01,AG,0000104255
0000104255,3000,10,01,WE,0000104255
0000104255,3000,10,01,RE,0000104255
0000104255,3000,10,01,RG,0000104255
0000104255,3000,20,00,AG,0000104255
0000104255,3000,20,00,WE,0000104255
0000104255,3000,20,00,RE,0000104255
0000104255,3000,20,00,RG,0000104255
0000104256,2000,30,01,AG,0000104256
0000104256,2000,30,01,WE,0000104256
0000104256,2000,30,01,RE,0000104256
0000104256,2000,30,01,RG,0000104256
0000104256,3000,20,00,AG,0000104256
0000104256,3000,20,00,WE,0000104256
0000104256,3000,20,00,RE,0000104256
0000104256,3000,20,00,RG,0000104256
0000104257,2000,30,01,AG,0000104257
0000104257,2000,30,01,WE,0000104257
0000104257,2000,30,01,RE,0000104257
0000104257,2000,30,01,RG,0000104257
0000104258,1000,10,02,AG,0000104258
0000104258,1000,10,02,WE,0000104258
0000104258,1000,10,02,RE,0000104258
0000104258,1000,10,02,RG,0000104258
0000104259,2000,20,00,AG,0000104259
0000104259,2000,20,00,WE,0000104259
0000104259,2000,20,00,RE,0000104259
0000104259,2000,20,00,RG,0000104259
0000104260,1000,20,00,AG,0000104260
0000104260,1000,20,00,WE,0000104260
0000104260,1000,20,00,RE,0000104260
0000104260,1000,20,00,RG,0000104260
0000104261,1000,30,01,AG,0000104261
0000104261,1000,30,01,WE,0000104261
0000104261,1000,30,01,RE,0000104261
0000104261,1000,30,01,RG,0000104261
0000104262,1000,10,00,AG,0000104262
0000104262,1000,10,00,WE,0000104262
0000104262,1000,10,00,RE,0000104262
0000104262,1000,10,00,RG,0000104262
0000104263,1000,10,02,AG,0000104263
0000104263,1000,10,02,WE,0000104263
0000104263,1000,10,02,RE,0000104263
0000104263,1000,10,02,RG,0000104263
0000104263,2000,10,02,AG,0000104263
0000104263,2000,10,02,WE,0000104263
0000104263,2000,10,02,RE,0000104263
0000104263,2000,10,02,RG,0000104263
0000104264,1000,20,00,AG,0000104264
0000104264,1000,20,00,WE,0000104264
0000104264,1000,20,00,RE,0000104264
0000104264,1000,20,00,RG,0000104264
0000104265,3000,10,00,AG,0000104265
0000104265,3000,10,00,WE,0000104265
