VBELN,POSNR,MATNR,LFIMG,VRKME,LGMNG,MEINS,WERKS,LGORT,VGBEL,VGPOS,ERDAT
8000008115,000030,000000000000000474,4.032,L,4.032,L,3000,0001,0001005062,000060,20251012
8000008115,000040,000000000000000638,44.664,EA,44.664,EA,2000,0001,0001005488,000060,20251012
8000008115,000050,000000000000001214,23.399,EA,23.399,EA,1000,0001,0001012272,000060,20251012
8000008116,000010,000000000000000862,5.087,EA,5.087,EA,2000,0001,0001007050,000020,20251005
8000008116,000020,000000000000000840,14.448,KG,14.448,KG,1000,0001,0001001327,000050,20251005
8000008116,000030,000000000000000145,42.941,EA,42.941,EA,1000,0001,0001003249,000040,20251005
8000008116,000040,000000000000001195,2.495,EA,2.495,EA,3000,0001,0001010691,000040,20251005
8000008116,000050,000000000000001843,18.232,EA,18.232,EA,1000,0001,0001000051,000060,20251005
8000008117,000010,000000000000001894,78.861,EA,78.861,EA,3000,0001,0001004094,000010,20251026
8000008117,000020,000000000000000168,24.747,L,24.747,L,1000,0001,0001001488,000050,20251026
8000008117,000030,000000000000000900,12.461,EA,12.461,EA,1000,0001,0001010706,000080,20251026
8000008117,000040,000000000000001352,21.916,EA,21.916,EA,2000,0001,0001012826,000030,20251026
8000008117,000050,000000000000000900,179.767,EA,179.767,EA,3000,0001,0001004981,000040,20251026
8000008118,000010,000000000000001257,16.913,L,16.913,L,2000,0001,0001006907,000030,20251004
8000008118,000020,000000000000001101,5.809,EA,5.809,EA,3000,0001,0001003513,000010,20251004
8000008118,000030,000000000000000926,4.504,EA,4.504,EA,3000,0001,0001004542,000050,20251004
8000008118,000040,000000000000001926,22.671,KG,22.671,KG,2000,0001,0001008896,000020,20251004
8000008118,000050,000000000000001676,203.073,L,203.073,L,1000,0001,0001005580,000050,20251004
8000008119,000010,000000000000001171,12.788,EA,12.788,EA,2000,0001,0001003572,000010,20251016
8000008119,000020,000000000000000668,8.868,KG,8.868,KG,3000,0001,0001012961,000010,20251016
8000008119,000030,000000000000000763,2.203,EA,2.203,EA,2000,0001,0001013030,000010,20251016
8000008119,000040,000000000000001871,11.749,EA,11.749,EA,3000,0001,0001008817,000010,20251016
8000008119,000050,000000000000000132,5.579,KG,5.579,KG,3000,0001,0001002289,000020,20251016
8000008120,000010,000000000000000170,35.423,EA,35.423,EA,1000,0001,0001012073,000020,20251011
8000008120,000020,000000000000001283,9.405,EA,9.405,EA,2000,0001,0001009375,000020,20251011
8000008120,000030,000000000000000566,48.487,EA,48.487,EA,1000,0001,0001002693,000010,20251011
8000008120,000040,000000000000001108,111.084,KG,111.084,KG,1000,0001,0001007667,000010,20251011
8000008120,000050,000000000000001202,19.006,L,19.006,L,2000,0001,0001000460,000040,20251011
8000008121,000010,000000000000001079,16.593,EA,16.593,EA,3000,0001,0001000508,000050,20251023
8000008121,000020,000000000000000705,13.92,EA,13.92,EA,2000,0001,0001007858,000100,20251023
8000008121,000030,000000000000001036,55.958,EA,55.958,EA,1000,0001,0001005446,000010,20251023
8000008121,000040,000000000000000701,129.351,L,129.351,L,3000,0001,0001013179,000040,20251023
8000008121,000050,000000000000000639,24.525,EA,24.525,EA,3000,0001,0001000180,000060,20251023
8000008122,000010,000000000000000755,30.682,EA,30.682,EA,3000,0001,0001005040,000010,20251030
8000008122,000020,000000000000001391,1.777,KG,1.777,KG,2000,0001,0001002592,000010,20251030
8000008122,000030,000000000000001872,8.416,EA,8.416,EA,2000,0001,0001008440,000010,20251030
8000008122,000040,000000000000001193,34.716,L,34.716,L,2000,0001,0001002724,000030,20251030
8000008122,000050,000000000000000499,11.061,EA,11.061,EA,2000,0001,0001008078,000080,20251030
8000008123,000010,000000000000001945,13.285,KG,13.285,KG,3000,0001,0001002080,000010,20251026
8000008123,000020,000000000000000704,187.396,KG,187.396,KG,2000,0001,0001013125,000030,20251026
8000008123,000030,000000000000000429,10.231,EA,10.231,EA,1000,0001,0001004554,000070,20251026
8000008123,000040,000000000000000479,36.616,EA,36.616,EA,3000,0001,0001007483,000020,20251026
8000008123,000050,000000000000000439,17.554,L,17.554,L,2000,0001,0001004308,000040,20251026
8000008124,000010,000000000000001379,31.265,EA,31.265,EA,2000,0001,0001000813,000070,20251017
8000008124,000020,000000000000001589,3.78,KG,3.78,KG,3000,0001,0001002855,000030,20251017
8000008124,000030,000000000000001756,3.692,EA,3.692,EA,3000,0001,0001010940,000040,20251017
8000008124,000040,000000000000000813,15.603,EA,15.603,EA,1000,0001,0001012179,000050,20251017
8000008124,000050,000000000000001320,3.133,EA,3.133,EA,3000,0001,0001013328,000090,20251017
8000008125,000010,000000000000000602,34.787,EA,34.787,EA,3000,0001,0001002932,000120,20251004
8000008125,000020,000000000000000407,18.886,EA,18.886,EA,1000,0001,0001007669,000040,20251004
8000008125,000030,000000000000000957,13.189,EA,13.189,EA,3000,0001,0001005369,000060,20251004
8000008125,000040,000000000000000309,125.315,EA,125.315,EA,1000,0001,0001009429,000030,20251004
8000008125,000050,000000000000001236,12.462,EA,12.462,EA,2000,0001,0001000754,000010,20251004
8000008126,000010,000000000000001241,17.772,EA,17.772,EA,1000,0001,0001006492,000050,20251006
8000008126,000020,000000000000000826,22.058,EA,22.058,EA,1000,0001,0001003551,000060,20251006
8000008126,000030,000000000000000069,29.743,EA,29.743,EA,3000,0001,0001011907,000010,20251006
8000008126,000040,000000000000000552,63.735,EA,63.735,EA,3000,0001,0001010898,000060,20251006
8000008126,000050,000000000000001486,40.322,EA,40.322,EA,2000,0001,0001013593,000040,20251006
8000008127,000010,000000000000000650,2.403,KG,2.403,KG,1000,0001,0001009367,000020,20251015
8000008127,000020,000000000000001258,33.588,EA,33.588,EA,1000,0001,0001002494,000060,20251015
8000008127,000030,000000000000001943,10.718,EA,10.718,EA,1000,0001,0001007422,000010,20251015
8000008127,000040,000000000000001166,26.999,EA,26.999,EA,1000,0001,0001000701,000080,20251015
8000008127,000050,000000000000001286,42.788,EA,42.788,EA,2000,0001,0001013075,000080,20251015
8000008128,000010,000000000000000645,3.901,EA,3.901,EA,1000,0001,0001005004,000040,20251016
8000008128,000020,000000000000000215,49.115,EA,49.115,EA,2000,0001,0001002788,000060,20251016
8000008128,000030,000000000000001276,15.804,KG,15.804,KG,2000,0001,0001011953,000070,20251016
8000008128,000040,000000000000001505,7.347,EA,7.347,EA,1000,0001,0001004302,000020,20251016
8000008128,000050,000000000000000159,27.603,EA,27.603,EA,2000,0001,0001006507,000030,20251016
8000008129,000010,000000000000000477,6.052,L,6.052,L,3000,0001,0001005944,000040,20251005
8000008129,000020,000000000000000410,16.68,EA,16.68,EA,1000,0001,0001010586,000060,20251005
8000008129,000030,000000000000001190,28.042,KG,28.042,KG,2000,0001,0001005339,000040,20251005
8000008129,000040,000000000000000904,6.691,EA,6.691,EA,2000,0001,0001008338,000010,20251005
8000008129,000050,000000000000001921,46.683,EA,46.683,EA,3000,0001,0001001325,000010,20251005
8000008130,000010,000000000000001705,34.225,EA,34.225,EA,3000,0001,0001011798,000030,20250930
8000008130,000020,000000000000001611,60.387,EA,60.387,EA,3000,0001,0001010396,000040,20250930
8000008130,000030,000000000000000325,6.95,EA,6.95,EA,2000,0001,0001011491,000040,20250930
8000008130,000040,000000000000001496,9.285,L,9.285,L,1000,0001,0001003426,000050,20250930
8000008130,000050,000000000000001054,7.871,EA,7.871,EA,2000,0001,0001001709,000020,20250930
8000008131,000010,000000000000000149,71.244,EA,71.244,EA,2000,0001,0001003313,000010,20251012
8000008131,000020,000000000000001976,65.003,KG,65.003,KG,2000,0001,0001012114,000090,20251012
8000008131,000030,000000000000000866,57.424,L,57.424,L,1000,0001,0001011247,000030,20251012
8000008131,000040,000000000000000724,39.184,EA,39.184,EA,3000,0001,0001002984,000050,20251012
8000008131,000050,000000000000001852,5.485,EA,5.485,EA,3000,0001,0001009667,000010,20251012
8000008132,000010,000000000000001485,84.792,EA,84.792,EA,1000,0001,0001014078,000010,20251017
8000008132,000020,000000000000000638,23.231,EA,23.231,EA,3000,0001,0001012391,000020,20251017
8000008132,000030,000000000000001581,25.62,EA,25.62,EA,3000,0001,0001005605,000020,20251017
8000008132,000040,000000000000000972,8.253,L,8.253,L,2000,0001,0001008219,000030,20251017
8000008132,000050,000000000000001724,107.08,EA,107.08,EA,1000,0001,0001002031,000040,20251017
8000008133,000010,000000000000001623,66.901,KG,66.901,KG,1000,0001,0001005636,000040,20250926
8000008133,000020,000000000000001138,3.081,EA,3.081,EA,3000,0001,0001007335,000020,20250926
8000008133,000030,000000000000001804,7.487,EA,7.487,EA,2000,0001,0001013991,000020,20250926
8000008133,000040,000000000000000828,8.254,EA,8.254,EA,2000,0001,0001014099,000030,20250926
8000008133,000050,000000000000000480,166.162,EA,166.162,EA,1000,0001,0001009560,000050,20250926
8000008134,000010,000000000000001082,6.536,EA,6.536,EA,3000,0001,0001000593,000020,20251004
8000008134,000020,000000000000000252,55.044,EA,55.044,EA,1000,0001,0001011765,000050,20251004
8000008134,000030,000000000000001778,4.623,EA,4.623,EA,1000,0001,0001003226,000010,20251004
8000008134,000040,000000000000001732,0.755,EA,0.755,EA,1000,0001,0001007519,000070,20251004
8000008134,000050,000000000000000131,15.977,KG,15.977,KG,3000,0001,0001012065,000010,20251004
8000008135,000010,000000000000001757,64.752,EA,64.752,EA,3000,0001,0001010692,000010,20251011
8000008135,000020,000000000000000771,5.316,EA,5.316,EA,2000,0001,0001006298,000020,20251011
8000008135,000030,000000000000001461,9.359,EA,9.359,EA,1000,0001,0001003485,000060,20251011
8000008135,000040,000000000000001986,4.987,EA,4.987,EA,3000,0001,0001005924,000070,20251011
8000008135,000050,000000000000001478,57.126,KG,57.126,KG,2000,0001,0001011367,000050,20251011
8000008136,000010,000000000000001508,16.827,EA,16.827,EA,3000,0001,0001000158,000020,20251006
8000008136,000020,000000000000001214,124.495,EA,124.495,EA,3000,0001,0001008680,000040,20251006
8000008136,000030,000000000000000352,81.241,EA,81.241,EA,1000,0001,0001005434,000030,20251006
8000008136,000040,000000000000000630,35.723,L,35.723,L,2000,0001,0001010938,000010,20251006
8000008136,000050,000000000000001861,5.328,KG,5.328,KG,3000,0001,0001006675,000060,20251006
8000008137,000010,000000000000000193,43.139,EA,43.139,EA,2000,0001,0001001316,000030,20251013
8000008137,000020,000000000000000788,12.293,EA,12.293,EA,1000,0001,0001002961,000070,20251013
8000008137,000030,000000000000000549,20.994,EA,20.994,EA,2000,0001,0001012981,000060,20251013
8000008137,000040,000000000000001532,11.478,EA,11.478,EA,2000,0001,0001000004,000030,20251013
8000008137,000050,000000000000001865,4.566,EA,4.566,EA,3000,0001,0001012600,000050,20251013
8000008138,000010,000000000000000884,4.976,KG,4.976,KG,1000,0001,0001000789,000090,20251007
8000008138,000020,000000000000000636,110.369,EA,110.369,EA,2000,0001,0001003988,000050,20251007
8000008138,000030,000000000000001976,50.958,KG,50.958,KG,1000,0001,0001002641,000050,20251007
8000008138,000040,000000000000001154,25.806,EA,25.806,EA,3000,0001,0001010649,000030,20251007
8000008138,000050,000000000000000114,130.066,EA,130.066,EA,3000,0001,0001009818,000050,20251007
8000008139,000010,000000000000001095,19.708,L,19.708,L,3000,0001,0001010070,000040,20251021
8000008139,000020,000000000000001168,5.991,EA,5.991,EA,2000,0001,0001013332,000010,20251021
8000008139,000030,000000000000000383,62.426,EA,62.426,EA,1000,0001,0001012878,000050,20251021
8000008139,000040,000000000000000594,10.191,L,10.191,L,2000,0001,0001002674,000020,20251021
8000008139,000050,000000000000000823,61.926,KG,61.926,KG,1000,0001,0001002578,000040,20251021
8000008140,000010,000000000000000631,2.71,EA,2.71,EA,2000,0001,0001013177,000010,20251002
8000008140,000020,000000000000001491,16.198,EA,16.198,EA,2000,0001,0001003729,000060,20251002
8000008140,000030,000000000000001636,10.226,L,10.226,L,3000,0001,0001001042,000040,20251002
8000008140,000040,000000000000000092,25.659,EA,25.659,EA,2000,0001,0001006485,000020,20251002
8000008140,000050,000000000000001220,5.695,EA,5.695,EA,2000,0001,0001002058,000020,20251002
8000008141,000010,000000000000000648,19.545,EA,19.545,EA,1000,0001,0001001750,000030,20251004
8000008141,000020,000000000000000088,0.915,L,0.915,L,3000,0001,0001004232,000030,20251004
8000008141,000030,000000000000001673,36.511,L,36.511,L,3000,0001,0001012710,000020,20251004
8000008141,000040,000000000000001434,259.61,KG,259.61,KG,3000,0001,0001007002,000040,20251004
8000008141,000050,000000000000000774,0.875,EA,0.875,EA,1000,0001,0001009556,000010,20251004
8000008142,000010,000000000000000053,59.936,EA,59.936,EA,2000,0001,0001004575,000060,20250930
8000008142,000020,000000000000000212,1.394,EA,1.394,EA,3000,0001,0001005174,000050,20250930
8000008142,000030,000000000000000760,72.958,L,72.958,L,2000,0001,0001003688,000060,20250930
8000008142,000040,000000000000001539,2.339,KG,2.339,KG,2000,0001,0001003292,000010,20250930
8000008142,000050,000000000000000717,34.839,KG,34.839,KG,1000,0001,0001001589,000030,20250930
8000008143,000010,000000000000000843,16.292,KG,16.292,KG,1000,0001,0001001529,000030,20251011
8000008143,000020,000000000000001848,2.966,EA,2.966,EA,1000,0001,0001003649,000060,20251011
8000008143,000030,000000000000000305,9.053,L,9.053,L,2000,0001,0001000376,000020,20251011
8000008143,000040,000000000000001824,7.188,EA,7.188,EA,3000,0001,0001014184,000070,20251011
8000008143,000050,000000000000001031,85.574,EA,85.574,EA,1000,0001,0001005267,000040,20251011
8000008144,000010,000000000000001323,108.711,EA,108.711,EA,2000,0001,0001003146,000090,20251019
8000008144,000020,000000000000000606,10.113,L,10.113,L,2000,0001,0001003684,000030,20251019
8000008144,000030,000000000000000105,345.653,EA,345.653,EA,3000,0001,0001011322,000030,20251019
8000008144,000040,000000000000001543,8.983,KG,8.983,KG,2000,0001,0001005536,000040,20251019
8000008144,000050,000000000000001212,12.749,EA,12.749,EA,3000,0001,0001007497,000010,20251019
8000008145,000010,000000000000000014,8.071,EA,8.071,EA,2000,0001,0001002498,000020,20251010
8000008145,000020,000000000000001996,17.555,KG,17.555,KG,1000,0001,0001002735,000010,20251010
8000008145,000030,000000000000000703,30.665,EA,30.665,EA,3000,0001,0001010173,000060,20251010
8000008145,000040,000000000000000059,313.809,L,313.809,L,2000,0001,0001008419,000080,20251010
8000008145,000050,000000000000000557,13.808,EA,13.808,EA,1000,0001,0001000520,000040,20251010
8000008146,000010,000000000000000139,6.747,EA,6.747,EA,3000,0001,0001004503,000020,20251005
8000008146,000020,000000000000000463,4.656,EA,4.656,EA,3000,0001,0001013652,000040,20251005
8000008146,000030,000000000000001713,52.884,EA,52.884,EA,2000,0001,0001009807,000020,20251005
8000008146,000040,000000000000001755,57.557,EA,57.557,EA,1000,0001,0001009618,000060,20251005
8000008146,000050,000000000000000913,130.21,EA,130.21,EA,2000,0001,0001003142,000010,20251005
8000008147,000010,000000000000000925,21.968,EA,21.968,EA,1000,0001,0001008331,000040,20251007
8000008147,000020,000000000000001294,20.219,KG,20.219,KG,1000,0001,0001010504,000020,20251007
8000008147,000030,000000000000001345,66.175,EA,66.175,EA,3000,0001,0001009086,000010,20251007
8000008147,000040,000000000000000056,5.938,EA,5.938,EA,2000,0001,0001000480,000020,20251007
8000008147,000050,000000000000001006,4.94,EA,4.94,EA,2000,0001,0001000868,000030,20251007
8000008148,000010,000000000000001348,7.493,EA,7.493,EA,3000,0001,0001013578,000030,20251004
8000008148,000020,000000000000000535,39.013,EA,39.013,EA,1000,0001,0001000649,000020,20251004
8000008148,000030,000000000000000968,17.148,KG,17.148,KG,2000,0001,0001011660,000020,20251004
8000008148,000040,000000000000000054,113.442,EA,113.442,EA,2000,0001,0001005585,000020,20251004
8000008148,000050,000000000000000657,26.1,EA,26.1,EA,3000,0001,0001004202,000060,20251004
8000008149,000010,000000000000000075,19.937,EA,19.937,EA,2000,0001,0001012689,000020,20251005
8000008149,000020,000000000000000787,20.827,EA,20.827,EA,1000,0001,0001005892,000040,20251005
8000008149,000030,000000000000000117,2.414,KG,2.414,KG,2000,0001,0001005792,000020,20251005
8000008149,000040,000000000000000500,3.07,KG,3.07,KG,2000,0001,0001012226,000030,20251005
8000008149,000050,000000000000000849,94.781,EA,94.781,EA,1000,0001,0001010023,000020,20251005
8000008150,000010,000000000000001718,39.709,EA,39.709,EA,1000,0001,0001001002,000040,20250929
8000008150,000020,000000000000001623,1.408,KG,1.408,KG,1000,0001,0001007154,000040,20250929
8000008150,000030,000000000000001144,17.514,EA,17.514,EA,2000,0001,0001007439,000010,20250929
8000008150,000040,000000000000001087,4.169,EA,4.169,EA,3000,0001,0001010148,000060,20250929
8000008150,000050,000000000000000754,0.822,EA,0.822,EA,3000,0001,0001002219,000020,20250929
8000008151,000010,000000000000000200,39.854,EA,39.854,EA,1000,0001,0001001734,000040,20251007
8000008151,000020,000000000000001753,12.95,KG,12.95,KG,1000,0001,0001010733,000040,20251007
8000008151,000030,000000000000001762,7.915,EA,7.915,EA,3000,0001,0001011538,000040,20251007
8000008151,000040,000000000000001094,5.095,KG,5.095,KG,1000,0001,0001012905,000010,20251007
8000008151,000050,000000000000001801,81.703,EA,81.703,EA,3000,0001,0001013876,000010,20251007
8000008152,000010,000000000000000089,3.869,EA,3.869,EA,2000,0001,0001011784,000060,20251014
8000008152,000020,000000000000001838,6.101,KG,6.101,KG,3000,0001,0001009811,000060,20251014
8000008152,000030,000000000000000934,124.115,L,124.115,L,3000,0001,0001009424,000040,20251014
8000008152,000040,000000000000000721,147.196,EA,147.196,EA,3000,0001,0001008785,000010,20251014
