VBELN,ERNAM,ERDAT,ERZET,WADAT_IST,WADAT,LFART,VKORG,VSTEL,KUNNR,INCO1,LIFSK,KODAT
8000006550,WHSUSER,20251004,170900,20251004,20251005,LF,2000,20001,0000103301,EXW,,20251004
8000006551,WHSUSER,20251006,105500,20251006,20251007,LF,3000,30001,0000100622,EXW,,20251006
8000006552,WHSUSER,20251001,140400,20251001,20251002,LF,1000,10001,0000101652,EXW,,20251001
8000006553,WHSUSER,20251015,170300,20251015,20251016,LF,1000,10001,0000100933,EXW,,20251015
8000006554,WHSUSER,20251028,081300,20251028,20251029,LF,1000,10001,0000102303,EXW,,20251028
8000006555,WHSUSER,20251004,121300,20251004,20251005,LF,1000,10001,0000102613,EXW,,20251004
8000006556,WHSUSER,20251007,092000,20251007,20251008,LF,1000,10001,0000102461,EXW,,20251007
8000006557,WHSUSER,20251015,105500,20251015,20251016,LF,1000,10001,0000102658,EXW,,20251015
8000006558,WHSUSER,20251008,105400,20251008,20251009,LF,2000,20001,0000102361,EXW,,20251008
8000006559,WHSUSER,20251015,150200,20251015,20251016,LF,1000,10001,0000104431,EXW,,20251015
8000006560,WHSUSER,20251007,082600,20251007,20251008,LF,2000,20001,0000101027,EXW,,20251007
8000006561,WHSUSER,20251009,173500,20251009,20251010,LF,2000,20001,0000100965,EXW,,20251009
8000006562,WHSUSER,20251004,151500,20251004,20251005,LF,1000,10001,0000101429,EXW,,20251004
8000006563,WHSUSER,20251018,091200,20251018,20251019,LF,2000,20001,0000103223,EXW,,20251018
8000006564,WHSUSER,20251009,125000,20251009,20251010,LF,3000,30001,0000101498,EXW,,20251009
8000006565,WHSUSER,20251024,113000,20251024,20251025,LF,2000,20001,0000103089,EXW,,20251024
8000006566,WHSUSER,20251026,160100,20251026,20251027,LF,2000,20001,0000100448,EXW,,20251026
8000006567,WHSUSER,20251002,122800,20251002,20251003,LF,1000,10001,0000100430,EXW,,20251002
8000006568,WHSUSER,20251027,175600,20251027,20251028,LF,2000,20001,0000100494,EXW,,20251027
8000006569,WHSUSER,20251022,170200,20251022,20251023,LF,1000,10001,0000101437,EXW,,20251022
8000006570,WHSUSER,20251017,115100,20251017,20251018,LF,1000,10001,0000103515,EXW,,20251017
8000006571,WHSUSER,20251015,170400,20251015,20251016,LF,2000,20001,0000100778,EXW,,20251015
8000006572,WHSUSER,20251011,171100,20251011,20251012,LF,1000,10001,0000102312,EXW,,20251011
8000006573,WHSUSER,20251029,133400,20251029,20251030,LF,1000,10001,0000104759,EXW,,20251029
8000006574,WHSUSER,20251008,111100,20251008,20251009,LF,1000,10001,0000104615,EXW,,20251008
8000006575,WHSUSER,20251003,171500,20251003,20251004,LF,1000,10001,0000102435,EXW,,20251003
8000006576,WHSUSER,20251024,105800,20251024,20251025,LF,1000,10001,0000101639,EXW,,20251024
8000006577,WHSUSER,20251017,173000,20251017,20251018,LF,3000,30001,0000103637,EXW,,20251017
8000006578,WHSUSER,20251023,145600,20251023,20251024,LF,1000,10001,0000102825,EXW,,20251023
8000006579,WHSUSER,20251015,102600,20251015,20251016,LF,2000,20001,0000102809,EXW,,20251015
8000006580,WHSUSER,20251012,162300,20251012,20251013,LF,1000,10001,0000100488,EXW,,20251012
8000006581,WHSUSER,20251001,165400,20251001,20251002,LF,1000,10001,0000101185,EXW,,20251001
8000006582,WHSUSER,20251021,175800,20251021,20251022,LF,1000,10001,0000102659,EXW,,20251021
8000006583,WHSUSER,20250930,093600,20250930,20251001,LF,2000,20001,0000104964,EXW,,20250930
8000006584,WHSUSER,20251016,174200,20251016,20251017,LF,1000,10001,0000100418,EXW,,20251016
8000006585,WHSUSER,20251018,082800,20251018,20251019,LF,1000,10001,0000101863,EXW,,20251018
8000006586,WHSUSER,20251008,083200,20251008,20251009,LF,1000,10001,0000102720,EXW,,20251008
8000006587,WHSUSER,20251015,101800,20251015,20251016,LF,2000,20001,0000101136,EXW,,20251015
8000006588,WHSUSER,20251024,100900,20251024,20251025,LF,1000,10001,0000104230,EXW,,20251024
8000006589,WHSUSER,20251010,112200,20251010,20251011,LF,1000,10001,0000104783,EXW,,20251010
8000006590,WHSUSER,20251004,112900,20251004,20251005,LF,1000,10001,0000102664,EXW,,20251004
8000006591,WHSUSER,20251021,113300,20251021,20251022,LF,3000,30001,0000104363,EXW,,20251021
8000006592,WHSUSER,20251009,144600,20251009,20251010,LF,1000,10001,0000102105,EXW,,20251009
8000006593,WHSUSER,20251009,102000,20251009,20251010,LF,1000,10001,0000100216,EXW,,20251009
8000006594,WHSUSER,20251007,162200,20251007,20251008,LF,1000,10001,0000101927,EXW,,20251007
8000006595,WHSUSER,20251025,101500,20251025,20251026,LF,1000,10001,0000104536,EXW,,20251025
8000006596,WHSUSER,20251029,161500,20251029,20251030,LF,1000,10001,0000102017,EXW,,20251029
8000006597,WHSUSER,20251024,154600,20251024,20251025,LF,1000,10001,0000101354,EXW,,20251024
8000006598,WHSUSER,20251013,160000,20251013,20251014,LF,1000,10001,0000102380,EXW,,20251013
8000006599,WHSUSER,20251029,161600,20251029,20251030,LF,1000,10001,0000101174,EXW,,20251029
8000006600,WHSUSER,20251025,100500,20251025,20251026,LF,1000,10001,0000104162,EXW,,20251025
8000006601,WHSUSER,20251012,094100,20251012,20251013,LF,2000,20001,0000100461,EXW,,20251012
8000006602,WHSUSER,20251025,162400,20251025,20251026,LF,3000,30001,0000100881,EXW,,20251025
8000006603,WHSUSER,20251002,100700,20251002,20251003,LF,1000,10001,0000100171,EXW,,20251002
8000006604,WHSUSER,20251021,153200,20251021,20251022,LF,1000,10001,0000104476,EXW,,20251021
8000006605,WHSUSER,20251004,100800,20251004,20251005,LF,1000,10001,0000100371,EXW,,20251004
8000006606,WHSUSER,20251019,090700,20251019,20251020,LF,1000,10001,0000103574,EXW,,20251019
8000006607,WHSUSER,20251011,144300,20251011,20251012,LF,1000,10001,0000100656,EXW,,20251011
8000006608,WHSUSER,20251013,135800,20251013,20251014,LF,1000,10001,0000102126,EXW,,20251013
8000006609,WHSUSER,20251023,175200,20251023,20251024,LF,1000,10001,0000104699,EXW,,20251023
8000006610,WHSUSER,20251017,080600,20251017,20251018,LF,3000,30001,0000104853,EXW,,20251017
8000006611,WHSUSER,20251002,085300,20251002,20251003,LF,1000,10001,0000101855,EXW,,20251002
8000006612,WHSUSER,20251009,155700,20251009,20251010,LF,2000,20001,0000100708,EXW,,20251009
8000006613,WHSUSER,20251018,143000,20251018,20251019,LF,1000,10001,0000100977,EXW,,20251018
8000006614,WHSUSER,20251011,093600,20251011,20251012,LF,2000,20001,0000102671,EXW,,20251011
8000006615,WHSUSER,20251021,133800,20251021,20251022,LF,2000,20001,0000104988,EXW,,20251021
8000006616,WHSUSER,20251010,151400,20251010,20251011,LF,1000,10001,0000100059,EXW,,20251010
8000006617,WHSUSER,20251021,143500,20251021,20251022,LF,1000,10001,0000104152,EXW,,20251021
8000006618,WHSUSER,20251012,124600,20251012,20251013,LF,3000,30001,0000101306,EXW,,20251012
8000006619,WHSUSER,20251001,161400,20251001,20251002,LF,3000,30001,0000103356,EXW,,20251001
8000006620,WHSUSER,20250927,153900,20250927,20250928,LF,1000,10001,0000104717,EXW,,20250927
8000006621,WHSUSER,20251001,163400,20251001,20251002,LF,1000,10001,0000100799,EXW,,20251001
8000006622,WHSUSER,20251009,173100,20251009,20251010,LF,2000,20001,0000103231,EXW,,20251009
8000006623,WHSUSER,20251017,134800,20251017,20251018,LF,1000,10001,0000102049,EXW,,20251017
8000006624,WHSUSER,20251025,080400,20251025,20251026,LF,1000,10001,0000103864,EXW,,20251025
8000006625,WHSUSER,20251008,084800,20251008,20251009,LF,2000,20001,0000104148,EXW,,20251008
8000006626,WHSUSER,20251001,123100,20251001,20251002,LF,3000,30001,0000103295,EXW,,20251001
8000006627,WHSUSER,20251022,121900,20251022,20251023,LF,1000,10001,0000104229,EXW,,20251022
8000006628,WHSUSER,20251027,093900,20251027,20251028,LF,2000,20001,0000104209,EXW,,20251027
8000006629,WHSUSER,20250928,155800,20250928,20250929,LF,2000,20001,0000102511,EXW,,20250928
8000006630,WHSUSER,20251023,094800,20251023,20251024,LF,1000,10001,0000104342,EXW,,20251023
8000006631,WHSUSER,20251024,080700,20251024,20251025,LF,1000,10001,0000104268,EXW,,20251024
8000006632,WHSUSER,20251004,152800,20251004,20251005,LF,2000,20001,0000101176,EXW,,20251004
8000006633,WHSUSER,20251025,140100,20251025,20251026,LF,1000,10001,0000104063,EXW,,20251025
8000006634,WHSUSER,20251021,103200,20251021,20251022,LF,1000,10001,0000101923,EXW,,20251021
8000006635,WHSUSER,20251017,085200,20251017,20251018,LF,1000,10001,0000103274,EXW,,20251017
8000006636,WHSUSER,20251013,135600,20251013,20251014,LF,3000,30001,0000104972,EXW,,20251013
8000006637,WHSUSER,20251020,160500,20251020,20251021,LF,1000,10001,0000100844,EXW,,20251020
8000006638,WHSUSER,20251019,095200,20251019,20251020,LF,2000,20001,0000102489,EXW,,20251019
8000006639,WHSUSER,20251023,092100,20251023,20251024,LF,3000,30001,0000100295,EXW,,20251023
8000006640,WHSUSER,20251025,101800,20251025,20251026,LF,1000,10001,0000103513,EXW,,20251025
8000006641,WHSUSER,20251008,090400,20251008,20251009,LF,1000,10001,0000101713,EXW,,20251008
8000006642,WHSUSER,20250930,143000,20250930,20251001,LF,2000,20001,0000102018,EXW,,20250930
8000006643,WHSUSER,20251004,111000,20251004,20251005,LF,2000,20001,0000100951,EXW,,20251004
8000006644,WHSUSER,20251016,101700,20251016,20251017,LF,1000,10001,0000101846,EXW,,20251016
8000006645,WHSUSER,20250930,134300,20250930,20251001,LF,1000,10001,0000103969,EXW,,20250930
8000006646,WHSUSER,20251020,133000,20251020,20251021,LF,2000,20001,0000103070,EXW,,20251020
8000006647,WHSUSER,20251003,105400,20251003,20251004,LF,1000,10001,0000102967,EXW,,20251003
8000006648,WHSUSER,20251019,115900,20251019,20251020,LF,1000,10001,0000100320,EXW,,20251019
8000006649,WHSUSER,20251010,084000,20251010,20251011,LF,1000,10001,0000100503,EXW,,20251010
8000006650,WHSUSER,20250928,170800,20250928,20250929,LF,2000,20001,0000100163,EXW,,20250928
8000006651,WHSUSER,20251005,123000,20251005,20251006,LF,1000,10001,0000102817,EXW,,20251005
8000006652,WHSUSER,20251009,105800,20251009,20251010,LF,2000,20001,0000104225,EXW,,20251009
8000006653,WHSUSER,20251007,172600,20251007,20251008,LF,3000,30001,0000103338,EXW,,20251007
8000006654,WHSUSER,20251009,091600,20251009,20251010,LF,1000,10001,0000104391,EXW,,20251009
8000006655,WHSUSER,20251019,080100,20251019,20251020,LF,1000,10001,0000103536,EXW,,20251019
8000006656,WHSUSER,20250929,083300,20250929,20250930,LF,2000,20001,0000101162,EXW,,20250929
8000006657,WHSUSER,20251028,154800,20251028,20251029,LF,2000,20001,0000101738,EXW,,20251028
8000006658,WHSUSER,20251009,102700,20251009,20251010,LF,1000,10001,0000104089,EXW,,20251009
8000006659,WHSUSER,20251015,112500,20251015,20251016,LF,1000,10001,0000100153,EXW,,20251015
8000006660,WHSUSER,20251006,171300,20251006,20251007,LF,3000,30001,0000102404,EXW,,20251006
8000006661,WHSUSER,20251027,170300,20251027,20251028,LF,1000,10001,0000103161,EXW,,20251027
8000006662,WHSUSER,20251022,085900,20251022,20251023,LF,3000,30001,0000101465,EXW,,20251022
8000006663,WHSUSER,20251012,141600,20251012,20251013,LF,1000,10001,0000100362,EXW,,20251012
8000006664,WHSUSER,20251020,081900,20251020,20251021,LF,1000,10001,0000102707,EXW,,20251020
8000006665,WHSUSER,20251030,081100,20251030,20251031,LF,1000,10001,0000101044,EXW,,20251030
8000006666,WHSUSER,20250930,134400,20250930,20251001,LF,2000,20001,0000104848,EXW,,20250930
8000006667,WHSUSER,20251024,155000,20251024,20251025,LF,1000,10001,0000101968,EXW,,20251024
8000006668,WHSUSER,20251019,101200,20251019,20251020,LF,1000,10001,0000103497,EXW,,20251019
8000006669,WHSUSER,20251008,124800,20251008,20251009,LF,2000,20001,0000101164,EXW,,20251008
8000006670,WHSUSER,20251001,155500,20251001,20251002,LF,1000,10001,0000101442,EXW,,20251001
8000006671,WHSUSER,20251009,103900,20251009,20251010,LF,1000,10001,0000102422,EXW,,20251009
8000006672,WHSUSER,20251028,155700,20251028,20251029,LF,1000,10001,0000102893,EXW,,20251028
8000006673,WHSUSER,20251009,104200,20251009,20251010,LF,2000,20001,0000102517,EXW,,20251009
8000006674,WHSUSER,20251003,104300,20251003,20251004,LF,2000,20001,0000102933,EXW,,20251003
8000006675,WHSUSER,20251026,110200,20251026,20251027,LF,2000,20001,0000100105,EXW,,20251026
8000006676,WHSUSER,20251027,094900,20251027,20251028,LF,1000,10001,0000104593,EXW,,20251027
8000006677,WHSUSER,20251009,120900,20251009,20251010,LF,1000,10001,0000101514,EXW,,20251009
8000006678,WHSUSER,20251022,134500,20251022,20251023,LF,1000,10001,0000103166,EXW,,20251022
8000006679,WHSUSER,20251025,132000,20251025,20251026,LF,2000,20001,0000104231,EXW,,20251025
8000006680,WHSUSER,20251012,155000,20251012,20251013,LF,2000,20001,0000100425,EXW,,20251012
8000006681,WHSUSER,20251014,113500,20251014,20251015,LF,3000,30001,0000103117,EXW,,20251014
8000006682,WHSUSER,20251019,165300,20251019,20251020,LF,2000,20001,0000102518,EXW,,20251019
8000006683,WHSUSER,20251013,125800,20251013,20251014,LF,1000,10001,0000101644,EXW,,20251013
8000006684,WHSUSER,20251006,152800,20251006,20251007,LF,1000,10001,0000104872,EXW,,20251006
8000006685,WHSUSER,20251018,151400,20251018,20251019,LF,1000,10001,0000103606,EXW,,20251018
8000006686,WHSUSER,20250926,121000,20250926,20250927,LF,2000,20001,0000100838,EXW,,20250926
8000006687,WHSUSER,20251001,090200,20251001,20251002,LF,1000,10001,0000100776,EXW,,20251001
8000006688,WHSUSER,20251015,080500,20251015,20251016,LF,3000,30001,0000102775,EXW,,20251015
8000006689,WHSUSER,20251019,081800,20251019,20251020,LF,1000,10001,0000103954,EXW,,20251019
8000006690,WHSUSER,20251007,095300,20251007,20251008,LF,2000,20001,0000101375,EXW,,20251007
8000006691,WHSUSER,20251017,102800,20251017,20251018,LF,2000,20001,0000100863,EXW,,20251017
8000006692,WHSUSER,20251008,152300,20251008,20251009,LF,1000,10001,0000103859,EXW,,20251008
8000006693,WHSUSER,20251017,084700,20251017,20251018,LF,1000,10001,0000102464,EXW,,20251017
8000006694,WHSUSER,20251021,144000,20251021,20251022,LF,1000,10001,0000101902,EXW,,20251021
8000006695,WHSUSER,20251009,111900,20251009,20251010,LF,1000,10001,0000102729,EXW,,20251009
8000006696,WHSUSER,20251011,165700,20251011,20251012,LF,1000,10001,0000100287,EXW,,20251011
8000006697,WHSUSER,20251022,175600,20251022,20251023,LF,2000,20001,0000102988,EXW,,20251022
8000006698,WHSUSER,20251016,080900,20251016,20251017,LF,1000,10001,0000101948,EXW,,20251016
8000006699,WHSUSER,20251023,112000,20251023,20251024,LF,1000,10001,0000101112,EXW,,20251023
8000006700,WHSUSER,20251013,130100,20251013,20251014,LF,3000,30001,0000101332,EXW,,20251013
8000006701,WHSUSER,20251012,085500,20251012,20251013,LF,2000,20001,0000104874,EXW,,20251012
8000006702,WHSUSER,20251021,111800,20251021,20251022,LF,2000,20001,0000104291,EXW,,20251021
8000006703,WHSUSER,20251022,105800,20251022,20251023,LF,1000,10001,0000102120,EXW,,20251022
8000006704,WHSUSER,20251024,091200,20251024,20251025,LF,2000,20001,0000103348,EXW,,20251024
8000006705,WHSUSER,20251026,104100,20251026,20251027,LF,1000,10001,0000103605,EXW,,20251026
8000006706,WHSUSER,20251014,143600,20251014,20251015,LF,2000,20001,0000101304,EXW,,20251014
8000006707,WHSUSER,20251008,105700,20251008,20251009,LF,2000,20001,0000102553,EXW,,20251008
8000006708,WHSUSER,20251029,175900,20251029,20251030,LF,1000,10001,0000103080,EXW,,20251029
8000006709,WHSUSER,20251005,132000,20251005,20251006,LF,1000,10001,0000104144,EXW,,20251005
8000006710,WHSUSER,20251015,114100,20251015,20251016,LF,2000,20001,0000102972,EXW,,20251015
8000006711,WHSUSER,20251022,112500,20251022,20251023,LF,1000,10001,0000103225,EXW,,20251022
8000006712,WHSUSER,20251002,153900,20251002,20251003,LF,1000,10001,0000100786,EXW,,20251002
8000006713,WHSUSER,20251014,175800,20251014,20251015,LF,1000,10001,0000102055,EXW,,20251014
8000006714,WHSUSER,20251003,120900,20251003,20251004,LF,1000,10001,0000104523,EXW,,20251003
8000006715,WHSUSER,20251003,114300,20251003,20251004,LF,2000,20001,0000104422,EXW,,20251003
8000006716,WHSUSER,20250930,081100,20250930,20251001,LF,1000,10001,0000103841,EXW,,20250930
8000006717,WHSUSER,20251019,100300,20251019,20251020,LF,2000,20001,0000103829,EXW,,20251019
8000006718,WHSUSER,20251018,151100,20251018,20251019,LF,2000,20001,0000100111,EXW,,20251018
8000006719,WHSUSER,20251003,130800,20251003,20251004,LF,1000,10001,0000102183,EXW,,20251003
8000006720,WHSUSER,20251006,151900,20251006,20251007,LF,3000,30001,0000102113,EXW,,20251006
8000006721,WHSUSER,20251011,115100,20251011,20251012,LF,1000,10001,0000100261,EXW,,20251011
8000006722,WHSUSER,20251020,084900,20251020,20251021,LF,1000,10001,0000103768,EXW,,20251020
8000006723,WHSUSER,20251023,102300,20251023,20251024,LF,2000,20001,0000102047,EXW,,20251023
8000006724,WHSUSER,20251021,154800,20251021,20251022,LF,1000,10001,0000101667,EXW,,20251021
8000006725,WHSUSER,20251008,142900,20251008,20251009,LF,1000,10001,0000100320,EXW,,20251008
8000006726,WHSUSER,20251019,133700,20251019,20251020,LF,3000,30001,0000104786,EXW,,20251019
8000006727,WHSUSER,20251010,152600,20251010,20251011,LF,2000,20001,0000101960,EXW,,20251010
8000006728,WHSUSER,20251027,093000,20251027,20251028,LF,1000,10001,0000101971,EXW,,20251027
8000006729,WHSUSER,20251005,114900,20251005,20251006,LF,2000,20001,0000104901,EXW,,20251005
8000006730,WHSUSER,20251005,134300,20251005,20251006,LF,3000,30001,0000101006,EXW,,20251005
8000006731,WHSUSER,20251006,120200,20251006,20251007,LF,1000,10001,0000101905,EXW,,20251006
8000006732,WHSUSER,20251018,105600,20251018,20251019,LF,1000,10001,0000102396,EXW,,20251018
8000006733,WHSUSER,20251019,152700,20251019,20251020,LF,2000,20001,0000100792,EXW,,20251019
8000006734,WHSUSER,20251020,083700,20251020,20251021,LF,1000,10001,0000101838,EXW,,20251020
8000006735,WHSUSER,20251011,085100,20251011,20251012,LF,1000,10001,0000103040,EXW,,20251011
8000006736,WHSUSER,20251012,172500,20251012,20251013,LF,1000,10001,0000102247,EXW,,20251012
8000006737,WHSUSER,20251018,135900,20251018,20251019,LF,2000,20001,0000102452,EXW,,20251018
8000006738,WHSUSER,20251006,165900,20251006,20251007,LF,1000,10001,0000101041,EXW,,20251006
8000006739,WHSUSER,20251004,115500,20251004,20251005,LF,1000,10001,0000103291,EXW,,20251004
8000006740,WHSUSER,20251020,113700,20251020,20251021,LF,2000,20001,0000103426,EXW,,20251020
8000006741,WHSUSER,20250930,145900,20250930,20251001,LF,1000,10001,0000102042,EXW,,20250930
8000006742,WHSUSER,20251024,102500,20251024,20251025,LF,1000,10001,0000100504,EXW,,20251024
8000006743,WHSUSER,20251020,151700,20251020,20251021,LF,1000,10001,0000103119,EXW,,20251020
8000006744,WHSUSER,20251005,112600,20251005,20251006,LF,1000,10001,0000103753,EXW,,20251005
8000006745,WHSUSER,20251029,171100,20251029,20251030,LF,2000,20001,0000103164,EXW,,20251029
8000006746,WHSUSER,20251025,174000,20251025,20251026,LF,1000,10001,0000102514,EXW,,20251025
8000006747,WHSUSER,20250927,090700,20250927,20250928,LF,3000,30001,0000103801,EXW,,20250927
8000006748,WHSUSER,20251019,115300,20251019,20251020,LF,1000,10001,0000101414,EXW,,20251019
8000006749,WHSUSER,20251028,160700,20251028,20251029,LF,1000,10001,0000101961,EXW,,20251028
8000006750,WHSUSER,20251012,084600,20251012,20251013,LF,1000,10001,0000102037,EXW,,20251012
8000006751,WHSUSER,20251015,132300,20251015,20251016,LF,2000,20001,0000104191,EXW,,20251015
8000006752,WHSUSER,20251003,174600,20251003,20251004,LF,1000,10001,0000100311,EXW,,20251003
8000006753,WHSUSER,20251028,150000,20251028,20251029,LF,2000,20001,0000102278,EXW,,20251028
8000006754,WHSUSER,20251003,160700,20251003,20251004,LF,1000,10001,0000103179,EXW,,20251003
8000006755,WHSUSER,20251009,101000,20251009,20251010,LF,2000,20001,0000103137,EXW,,20251009
8000006756,WHSUSER,20251012,132000,20251012,20251013,LF,1000,10001,0000100016,EXW,,20251012
8000006757,WHSUSER,20251019,124700,20251019,20251020,LF,1000,10001,0000103987,EXW,,20251019
8000006758,WHSUSER,20251018,153100,20251018,20251019,LF,1000,10001,0000101130,EXW,,20251018
8000006759,WHSUSER,20251002,092400,20251002,20251003,LF,3000,30001,0000104170,EXW,,20251002
8000006760,WHSUSER,20251019,143300,20251019,20251020,LF,2000,20001,0000104151,EXW,,20251019
8000006761,WHSUSER,20251011,134600,20251011,20251012,LF,1000,10001,0000100821,EXW,,20251011
