TKNUM,SHTYP,ERNAM,ERDAT,DATEN,DATBI,VSTEL,TDLNR
0700002896,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR1
0700002897,ZSTD,SHIPUSER,20251022,20251022,20251024,20001,CARR3
0700002898,ZSTD,SHIPUSER,20251011,20251011,20251013,20001,CARR2
0700002899,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR2
0700002900,ZSTD,SHIPUSER,20251010,20251010,20251012,20001,CARR3
0700002901,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR3
0700002902,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR4
0700002903,ZSTD,SHIPUSER,20251012,20251012,20251014,20001,CARR5
0700002904,ZSTD,SHIPUSER,20251002,20251002,20251004,20001,CARR5
0700002905,ZSTD,SHIPUSER,20251017,20251017,20251019,30001,CARR4
0700002906,ZSTD,SHIPUSER,20251022,20251022,20251024,10001,CARR2
0700002907,ZSTD,SHIPUSER,20251018,20251018,20251020,10001,CARR3
0700002908,ZSTD,SHIPUSER,20251010,20251010,20251012,20001,CARR3
0700002909,ZSTD,SHIPUSER,20251008,20251008,20251010,20001,CARR1
0700002910,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR4
0700002911,ZSTD,SHIPUSER,20251007,20251007,20251009,20001,CARR2
0700002912,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR5
0700002913,ZSTD,SHIPUSER,20251026,20251026,20251028,10001,CARR4
0700002914,ZSTD,SHIPUSER,20251013,20251013,20251015,30001,CARR2
0700002915,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR1
0700002916,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR1
0700002917,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR1
0700002918,ZSTD,SHIPUSER,20250926,20250926,20250928,30001,CARR2
0700002919,ZSTD,SHIPUSER,20251017,20251017,20251019,30001,CARR2
0700002920,ZSTD,SHIPUSER,20251004,20251004,20251006,10001,CARR4
0700002921,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR3
0700002922,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR4
0700002923,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR5
0700002924,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR1
0700002925,ZSTD,SHIPUSER,20251011,20251011,20251013,20001,CARR3
0700002926,ZSTD,SHIPUSER,20250926,20250926,20250928,20001,CARR3
0700002927,ZSTD,SHIPUSER,20251013,20251013,20251015,30001,CARR1
0700002928,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR4
0700002929,ZSTD,SHIPUSER,20251003,20251003,20251005,20001,CARR3
0700002930,ZSTD,SHIPUSER,20250926,20250926,20250928,10001,CARR3
0700002931,ZSTD,SHIPUSER,20251002,20251002,20251004,20001,CARR1
0700002932,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR4
0700002933,ZSTD,SHIPUSER,20251017,20251017,20251019,20001,CARR3
0700002934,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR5
0700002935,ZSTD,SHIPUSER,20251002,20251002,20251004,30001,CARR1
0700002936,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR3
0700002937,ZSTD,SHIPUSER,20251010,20251010,20251012,20001,CARR5
0700002938,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR3
0700002939,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR1
0700002940,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR2
0700002941,ZSTD,SHIPUSER,20251015,20251015,20251017,20001,CARR1
0700002942,ZSTD,SHIPUSER,20251019,20251019,20251021,20001,CARR4
0700002943,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR5
0700002944,ZSTD,SHIPUSER,20251025,20251025,20251027,10001,CARR4
0700002945,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR4
0700002946,ZSTD,SHIPUSER,20251008,20251008,20251010,20001,CARR4
0700002947,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR5
0700002948,ZSTD,SHIPUSER,20251021,20251021,20251023,30001,CARR4
0700002949,ZSTD,SHIPUSER,20251018,20251018,20251020,20001,CARR3
0700002950,ZSTD,SHIPUSER,20251014,20251014,20251016,20001,CARR1
0700002951,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR2
0700002952,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR2
0700002953,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR4
0700002954,ZSTD,SHIPUSER,20251028,20251028,20251030,10001,CARR4
0700002955,ZSTD,SHIPUSER,20250930,20250930,20251002,10001,CARR2
0700002956,ZSTD,SHIPUSER,20251023,20251023,20251025,20001,CARR1
0700002957,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR1
0700002958,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR4
0700002959,ZSTD,SHIPUSER,20251006,20251006,20251008,20001,CARR2
0700002960,ZSTD,SHIPUSER,20251014,20251014,20251016,20001,CARR2
0700002961,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR4
0700002962,ZSTD,SHIPUSER,20250930,20250930,20251002,10001,CARR2
0700002963,ZSTD,SHIPUSER,20251019,20251019,20251021,20001,CARR4
0700002964,ZSTD,SHIPUSER,20251009,20251009,20251011,30001,CARR2
0700002965,ZSTD,SHIPUSER,20251013,20251013,20251015,10001,CARR4
0700002966,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR4
0700002967,ZSTD,SHIPUSER,20251004,20251004,20251006,20001,CARR5
0700002968,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR2
0700002969,ZSTD,SHIPUSER,20251013,20251013,20251015,20001,CARR5
0700002970,ZSTD,SHIPUSER,20251009,20251009,20251011,20001,CARR4
0700002971,ZSTD,SHIPUSER,20251022,20251022,20251024,20001,CARR5
0700002972,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR5
0700002973,ZSTD,SHIPUSER,20251026,20251026,20251028,10001,CARR3
0700002974,ZSTD,SHIPUSER,20251018,20251018,20251020,10001,CARR5
0700002975,ZSTD,SHIPUSER,20251005,20251005,20251007,30001,CARR2
0700002976,ZSTD,SHIPUSER,20250929,20250929,20251001,20001,CARR1
0700002977,ZSTD,SHIPUSER,20251027,20251027,20251029,10001,CARR2
0700002978,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR3
0700002979,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR5
0700002980,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR3
0700002981,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR1
0700002982,ZSTD,SHIPUSER,20250926,20250926,20250928,10001,CARR4
0700002983,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR4
0700002984,ZSTD,SHIPUSER,20251028,20251028,20251030,20001,CARR1
0700002985,ZSTD,SHIPUSER,20251029,20251029,20251031,20001,CARR4
0700002986,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR3
0700002987,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR5
0700002988,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR3
0700002989,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR2
0700002990,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR2
0700002991,ZSTD,SHIPUSER,20250930,20250930,20251002,20001,CARR1
0700002992,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR1
0700002993,ZSTD,SHIPUSER,20251024,20251024,20251026,20001,CARR4
0700002994,ZSTD,SHIPUSER,20251006,20251006,20251008,20001,CARR3
0700002995,ZSTD,SHIPUSER,20250927,20250927,20250929,20001,CARR4
0700002996,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR3
0700002997,ZSTD,SHIPUSER,20251025,20251025,20251027,20001,CARR1
0700002998,ZSTD,SHIPUSER,20251012,20251012,20251014,30001,CARR2
0700002999,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR4
0700003000,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR5
0700003001,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR4
0700003002,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR1
0700003003,ZSTD,SHIPUSER,20250927,20250927,20250929,10001,CARR1
0700003004,ZSTD,SHIPUSER,20251020,20251020,20251022,30001,CARR5
0700003005,ZSTD,SHIPUSER,20251013,20251013,20251015,10001,CARR2
0700003006,ZSTD,SHIPUSER,20251014,20251014,20251016,20001,CARR5
0700003007,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR1
0700003008,ZSTD,SHIPUSER,20251026,20251026,20251028,10001,CARR1
0700003009,ZSTD,SHIPUSER,20251003,20251003,20251005,10001,CARR1
0700003010,ZSTD,SHIPUSER,20250927,20250927,20250929,10001,CARR4
0700003011,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR4
0700003012,ZSTD,SHIPUSER,20251031,20251031,20251102,10001,CARR4
0700003013,ZSTD,SHIPUSER,20251022,20251022,20251024,10001,CARR1
0700003014,ZSTD,SHIPUSER,20251012,20251012,20251014,20001,CARR2
0700003015,ZSTD,SHIPUSER,20251011,20251011,20251013,20001,CARR4
0700003016,ZSTD,SHIPUSER,20251008,20251008,20251010,30001,CARR2
0700003017,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR1
0700003018,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR3
0700003019,ZSTD,SHIPUSER,20250930,20250930,20251002,20001,CARR1
0700003020,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR3
0700003021,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR1
0700003022,ZSTD,SHIPUSER,20251018,20251018,20251020,30001,CARR2
0700003023,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR3
0700003024,ZSTD,SHIPUSER,20251005,20251005,20251007,20001,CARR4
0700003025,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR2
0700003026,ZSTD,SHIPUSER,20251013,20251013,20251015,30001,CARR3
0700003027,ZSTD,SHIPUSER,20251016,20251016,20251018,20001,CARR4
0700003028,ZSTD,SHIPUSER,20251004,20251004,20251006,30001,CARR5
0700003029,ZSTD,SHIPUSER,20251025,20251025,20251027,10001,CARR5
0700003030,ZSTD,SHIPUSER,20251026,20251026,20251028,20001,CARR1
0700003031,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR2
0700003032,ZSTD,SHIPUSER,20251017,20251017,20251019,30001,CARR1
0700003033,ZSTD,SHIPUSER,20251026,20251026,20251028,10001,CARR3
0700003034,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR3
0700003035,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR4
0700003036,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR1
0700003037,ZSTD,SHIPUSER,20250930,20250930,20251002,20001,CARR3
0700003038,ZSTD,SHIPUSER,20251013,20251013,20251015,10001,CARR1
0700003039,ZSTD,SHIPUSER,20251003,20251003,20251005,30001,CARR5
0700003040,ZSTD,SHIPUSER,20251026,20251026,20251028,10001,CARR2
0700003041,ZSTD,SHIPUSER,20250930,20250930,20251002,10001,CARR5
0700003042,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR4
0700003043,ZSTD,SHIPUSER,20251016,20251016,20251018,20001,CARR3
0700003044,ZSTD,SHIPUSER,20251005,20251005,20251007,20001,CARR5
0700003045,ZSTD,SHIPUSER,20251018,20251018,20251020,20001,CARR2
0700003046,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR1
0700003047,ZSTD,SHIPUSER,20251019,20251019,20251021,20001,CARR4
0700003048,ZSTD,SHIPUSER,20251018,20251018,20251020,30001,CARR2
0700003049,ZSTD,SHIPUSER,20251003,20251003,20251005,10001,CARR5
0700003050,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR4
0700003051,ZSTD,SHIPUSER,20251001,20251001,20251003,20001,CARR3
0700003052,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR1
0700003053,ZSTD,SHIPUSER,20251010,20251010,20251012,20001,CARR3
0700003054,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR4
0700003055,ZSTD,SHIPUSER,20251020,20251020,20251022,20001,CARR2
0700003056,ZSTD,SHIPUSER,20251014,20251014,20251016,20001,CARR2
0700003057,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR1
0700003058,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR3
0700003059,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR3
0700003060,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR1
0700003061,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR2
0700003062,ZSTD,SHIPUSER,20251009,20251009,20251011,20001,CARR5
0700003063,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR3
0700003064,ZSTD,SHIPUSER,20251004,20251004,20251006,10001,CARR3
0700003065,ZSTD,SHIPUSER,20251012,20251012,20251014,30001,CARR5
0700003066,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR1
0700003067,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR2
0700003068,ZSTD,SHIPUSER,20251014,20251014,20251016,30001,CARR3
0700003069,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR1
0700003070,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR5
0700003071,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR5
0700003072,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR2
0700003073,ZSTD,SHIPUSER,20251027,20251027,20251029,10001,CARR5
0700003074,ZSTD,SHIPUSER,20251003,20251003,20251005,20001,CARR4
0700003075,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR1
0700003076,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR5
0700003077,ZSTD,SHIPUSER,20251009,20251009,20251011,20001,CARR3
0700003078,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR3
0700003079,ZSTD,SHIPUSER,20251028,20251028,20251030,10001,CARR4
0700003080,ZSTD,SHIPUSER,20251021,20251021,20251023,30001,CARR5
0700003081,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR3
0700003082,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR1
0700003083,ZSTD,SHIPUSER,20251008,20251008,20251010,20001,CARR3
0700003084,ZSTD,SHIPUSER,20251011,20251011,20251013,20001,CARR3
0700003085,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR4
0700003086,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR3
0700003087,ZSTD,SHIPUSER,20251029,20251029,20251031,30001,CARR3
0700003088,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR2
0700003089,ZSTD,SHIPUSER,20251006,20251006,20251008,20001,CARR2
0700003090,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR2
0700003091,ZSTD,SHIPUSER,20251025,20251025,20251027,10001,CARR5
0700003092,ZSTD,SHIPUSER,20251028,20251028,20251030,10001,CARR4
0700003093,ZSTD,SHIPUSER,20251027,20251027,20251029,10001,CARR2
0700003094,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR1
0700003095,ZSTD,SHIPUSER,20251017,20251017,20251019,20001,CARR2
0700003096,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR1
0700003097,ZSTD,SHIPUSER,20251015,20251015,20251017,30001,CARR5
0700003098,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR3
0700003099,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR4
0700003100,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR4
0700003101,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR4
0700003102,ZSTD,SHIPUSER,20251022,20251022,20251024,20001,CARR2
0700003103,ZSTD,SHIPUSER,20251004,20251004,20251006,10001,CARR2
0700003104,ZSTD,SHIPUSER,20251023,20251023,20251025,30001,CARR2
0700003105,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR5
0700003106,ZSTD,SHIPUSER,20251013,20251013,20251015,10001,CARR5
0700003107,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR5
0700003108,ZSTD,SHIPUSER,20251009,20251009,20251011,20001,CARR5
0700003109,ZSTD,SHIPUSER,20251020,20251020,20251022,30001,CARR4
0700003110,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR4
0700003111,ZSTD,SHIPUSER,20251018,20251018,20251020,10001,CARR5
0700003112,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR4
0700003113,ZSTD,SHIPUSER,20251013,20251013,20251015,10001,CARR1
0700003114,ZSTD,SHIPUSER,20251027,20251027,20251029,10001,CARR5
0700003115,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR3
0700003116,ZSTD,SHIPUSER,20251020,20251020,20251022,20001,CARR5
0700003117,ZSTD,SHIPUSER,20251012,20251012,20251014,20001,CARR4
0700003118,ZSTD,SHIPUSER,20251005,20251005,20251007,30001,CARR2
0700003119,ZSTD,SHIPUSER,20251005,20251005,20251007,30001,CARR2
0700003120,ZSTD,SHIPUSER,20251025,20251025,20251027,10001,CARR3
0700003121,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR3
0700003122,ZSTD,SHIPUSER,20251015,20251015,20251017,30001,CARR5
0700003123,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR5
0700003124,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR5
0700003125,ZSTD,SHIPUSER,20251026,20251026,20251028,20001,CARR1
0700003126,ZSTD,SHIPUSER,20251011,20251011,20251013,20001,CARR4
0700003127,ZSTD,SHIPUSER,20251012,20251012,20251014,20001,CARR5
0700003128,ZSTD,SHIPUSER,20251019,20251019,20251021,30001,CARR2
0700003129,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR2
0700003130,ZSTD,SHIPUSER,20251016,20251016,20251018,10001,CARR1
0700003131,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR3
0700003132,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR4
0700003133,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR1
0700003134,ZSTD,SHIPUSER,20251029,20251029,20251031,20001,CARR3
0700003135,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR5
0700003136,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR3
0700003137,ZSTD,SHIPUSER,20251021,20251021,20251023,10001,CARR1
0700003138,ZSTD,SHIPUSER,20251017,20251017,20251019,20001,CARR5
0700003139,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR4
0700003140,ZSTD,SHIPUSER,20251018,20251018,20251020,10001,CARR3
0700003141,ZSTD,SHIPUSER,20251003,20251003,20251005,10001,CARR2
0700003142,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR1
0700003143,ZSTD,SHIPUSER,20251024,20251024,20251026,30001,CARR5
0700003144,ZSTD,SHIPUSER,20251022,20251022,20251024,10001,CARR3
0700003145,ZSTD,SHIPUSER,20251025,20251025,20251027,10001,CARR2
0700003146,ZSTD,SHIPUSER,20251018,20251018,20251020,10001,CARR3
0700003147,ZSTD,SHIPUSER,20251013,20251013,20251015,10001,CARR3
0700003148,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR2
0700003149,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR2
0700003150,ZSTD,SHIPUSER,20251018,20251018,20251020,20001,CARR4
0700003151,ZSTD,SHIPUSER,20251018,20251018,20251020,20001,CARR3
0700003152,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR5
0700003153,ZSTD,SHIPUSER,20251026,20251026,20251028,10001,CARR4
0700003154,ZSTD,SHIPUSER,20251006,20251006,20251008,10001,CARR2
0700003155,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR4
0700003156,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR3
0700003157,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR1
0700003158,ZSTD,SHIPUSER,20251008,20251008,20251010,20001,CARR1
0700003159,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR4
0700003160,ZSTD,SHIPUSER,20251006,20251006,20251008,20001,CARR2
0700003161,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR3
0700003162,ZSTD,SHIPUSER,20251027,20251027,20251029,10001,CARR4
0700003163,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR1
0700003164,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR1
0700003165,ZSTD,SHIPUSER,20251004,20251004,20251006,10001,CARR5
0700003166,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR5
0700003167,ZSTD,SHIPUSER,20251006,20251006,20251008,30001,CARR4
0700003168,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR4
0700003169,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR4
0700003170,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR2
0700003171,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR2
0700003172,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR2
0700003173,ZSTD,SHIPUSER,20251009,20251009,20251011,20001,CARR1
0700003174,ZSTD,SHIPUSER,20251016,20251016,20251018,10001,CARR4
0700003175,ZSTD,SHIPUSER,20251005,20251005,20251007,20001,CARR1
0700003176,ZSTD,SHIPUSER,20251025,20251025,20251027,20001,CARR5
0700003177,ZSTD,SHIPUSER,20251019,20251019,20251021,20001,CARR4
0700003178,ZSTD,SHIPUSER,20251002,20251002,20251004,30001,CARR5
0700003179,ZSTD,SHIPUSER,20251016,20251016,20251018,10001,CARR4
0700003180,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR5
0700003181,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR4
0700003182,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR1
0700003183,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR2
0700003184,ZSTD,SHIPUSER,20251011,20251011,20251013,20001,CARR5
0700003185,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR1
0700003186,ZSTD,SHIPUSER,20251017,20251017,20251019,10001,CARR4
0700003187,ZSTD,SHIPUSER,20251006,20251006,20251008,20001,CARR3
0700003188,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR2
0700003189,ZSTD,SHIPUSER,20251027,20251027,20251029,10001,CARR2
0700003190,ZSTD,SHIPUSER,20251013,20251013,20251015,20001,CARR1
0700003191,ZSTD,SHIPUSER,20250927,20250927,20250929,20001,CARR2
0700003192,ZSTD,SHIPUSER,20251016,20251016,20251018,10001,CARR2
0700003193,ZSTD,SHIPUSER,20251028,20251028,20251030,10001,CARR3
0700003194,ZSTD,SHIPUSER,20250926,20250926,20250928,10001,CARR5
0700003195,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR3
0700003196,ZSTD,SHIPUSER,20251012,20251012,20251014,20001,CARR3
0700003197,ZSTD,SHIPUSER,20251002,20251002,20251004,10001,CARR2
0700003198,ZSTD,SHIPUSER,20251012,20251012,20251014,30001,CARR2
0700003199,ZSTD,SHIPUSER,20251021,20251021,20251023,20001,CARR3
0700003200,ZSTD,SHIPUSER,20251027,20251027,20251029,10001,CARR3
0700003201,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR5
0700003202,ZSTD,SHIPUSER,20251031,20251031,20251102,30001,CARR1
0700003203,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR4
0700003204,ZSTD,SHIPUSER,20251001,20251001,20251003,10001,CARR1
0700003205,ZSTD,SHIPUSER,20251023,20251023,20251025,10001,CARR5
0700003206,ZSTD,SHIPUSER,20250929,20250929,20251001,10001,CARR1
0700003207,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR4
0700003208,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR1
0700003209,ZSTD,SHIPUSER,20251015,20251015,20251017,10001,CARR4
0700003210,ZSTD,SHIPUSER,20251002,20251002,20251004,20001,CARR1
0700003211,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR1
0700003212,ZSTD,SHIPUSER,20250927,20250927,20250929,20001,CARR4
0700003213,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR1
0700003214,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR1
0700003215,ZSTD,SHIPUSER,20251014,20251014,20251016,30001,CARR5
0700003216,ZSTD,SHIPUSER,20251003,20251003,20251005,10001,CARR5
0700003217,ZSTD,SHIPUSER,20251008,20251008,20251010,10001,CARR2
0700003218,ZSTD,SHIPUSER,20251018,20251018,20251020,20001,CARR3
0700003219,ZSTD,SHIPUSER,20251013,20251013,20251015,20001,CARR2
0700003220,ZSTD,SHIPUSER,20251007,20251007,20251009,10001,CARR2
0700003221,ZSTD,SHIPUSER,20251024,20251024,20251026,10001,CARR3
0700003222,ZSTD,SHIPUSER,20251008,20251008,20251010,20001,CARR3
0700003223,ZSTD,SHIPUSER,20251009,20251009,20251011,10001,CARR4
0700003224,ZSTD,SHIPUSER,20251020,20251020,20251022,10001,CARR2
0700003225,ZSTD,SHIPUSER,20251023,20251023,20251025,30001,CARR4
0700003226,ZSTD,SHIPUSER,20251011,20251011,20251013,10001,CARR2
0700003227,ZSTD,SHIPUSER,20251014,20251014,20251016,10001,CARR4
0700003228,ZSTD,SHIPUSER,20251019,20251019,20251021,10001,CARR2
0700003229,ZSTD,SHIPUSER,20251005,20251005,20251007,10001,CARR2
0700003230,ZSTD,SHIPUSER,20251028,20251028,20251030,10001,CARR1
0700003231,ZSTD,SHIPUSER,20251008,20251008,20251010,30001,CARR4
0700003232,ZSTD,SHIPUSER,20251012,20251012,20251014,10001,CARR4
0700003233,ZSTD,SHIPUSER,20251003,20251003,20251005,10001,CARR5
0700003234,ZSTD,SHIPUSER,20251016,20251016,20251018,10001,CARR4
0700003235,ZSTD,SHIPUSER,20250930,20250930,20251002,10001,CARR4
0700003236,ZSTD,SHIPUSER,20251006,20251006,20251008,20001,CARR4
0700003237,ZSTD,SHIPUSER,20251004,20251004,20251006,20001,CARR1
0700003238,ZSTD,SHIPUSER,20251011,20251011,20251013,20001,CARR5
0700003239,ZSTD,SHIPUSER,20251010,20251010,20251012,30001,CARR1
0700003240,ZSTD,SHIPUSER,20251010,20251010,20251012,10001,CARR1
0700003241,ZSTD,SHIPUSER,20251010,20251010,20251012,30001,CARR4
0700003242,ZSTD,SHIPUSER,20251003,20251003,20251005,10001,CARR3
