TKNUM,TPNUM,VBELN,ERDAT
0700003112,0002,8000001071,20251014
0700003113,0001,8000006446,20251013
0700003113,0002,8000004837,20251013
0700003114,0001,8000005834,20251027
0700003115,0001,8000002651,20251023
0700003116,0001,8000001440,20251020
0700003117,0001,8000007548,20251012
0700003117,0002,8000003552,20251012
0700003118,0001,8000006236,20251005
0700003119,0001,8000004125,20251005
0700003119,0002,8000002630,20251005
0700003120,0001,8000000361,20251025
0700003120,0002,8000001277,20251025
0700003121,0001,8000004713,20251017
0700003121,0002,8000005170,20251017
0700003122,0001,8000007253,20251015
0700003123,0001,8000007121,20251024
0700003124,0001,8000005312,20251024
0700003125,0001,8000006588,20251026
0700003125,0002,8000000206,20251026
0700003126,0001,8000002259,20251011
0700003127,0001,8000008150,20251012
0700003128,0001,8000003836,20251019
0700003129,0001,8000000780,20251011
0700003129,0002,8000000498,20251011
0700003130,0001,8000001128,20251016
0700003131,0001,8000006815,20251014
0700003132,0001,8000008407,20251019
0700003132,0002,8000000473,20251019
0700003133,0001,8000002332,20251006
0700003134,0001,8000003933,20251029
0700003135,0001,8000007196,20251023
0700003136,0001,8000006106,20251006
0700003136,0002,8000007577,20251006
0700003136,0003,8000004213,20251006
0700003137,0001,8000007626,20251021
0700003138,0001,8000007026,20251017
0700003139,0001,8000007652,20250929
0700003139,0002,8000000851,20250929
0700003140,0001,8000004018,20251018
0700003140,0002,8000008368,20251018
0700003140,0003,8000000193,20251018
0700003141,0001,8000001646,20251003
0700003142,0001,8000003331,20251005
0700003143,0001,8000005101,20251024
0700003143,0002,8000000937,20251024
0700003144,0001,8000007978,20251022
0700003144,0002,8000006396,20251022
0700003145,0001,8000006099,20251025
0700003145,0002,8000002243,20251025
0700003146,0001,8000002091,20251018
0700003147,0001,8000008005,20251013
0700003147,0002,8000006074,20251013
0700003147,0003,8000001732,20251013
0700003148,0001,8000004758,20251009
0700003149,0001,8000007216,20251019
0700003149,0002,8000005667,20251019
0700003149,0003,8000008452,20251019
0700003150,0001,8000004636,20251018
0700003151,0001,8000000636,20251018
0700003151,0002,8000008397,20251018
0700003151,0003,8000005991,20251018
0700003152,0001,8000003805,20251024
0700003153,0001,8000007521,20251026
0700003154,0001,8000002364,20251006
0700003154,0002,8000003996,20251006
0700003155,0001,8000002111,20251010
0700003156,0001,8000002063,20251014
0700003156,0002,8000004357,20251014
0700003157,0001,8000007747,20251010
0700003157,0002,8000001670,20251010
0700003158,0001,8000000595,20251008
0700003158,0002,8000003910,20251008
0700003159,0001,8000006192,20251023
0700003160,0001,8000008382,20251006
0700003160,0002,8000000431,20251006
0700003161,0001,8000001513,20251024
0700003161,0002,8000000116,20251024
0700003162,0001,8000002721,20251027
0700003163,0001,8000007311,20251023
0700003164,0001,8000005048,20251020
0700003164,0002,8000003228,20251020
0700003165,0001,8000006095,20251004
0700003166,0001,8000001456,20251009
0700003167,0001,8000007155,20251006
0700003168,0001,8000003744,20251002
0700003168,0002,8000003960,20251002
0700003169,0001,8000003813,20251009
0700003169,0002,8000005533,20251009
0700003170,0001,8000002581,20251019
0700003171,0001,8000004538,20251002
0700003172,0001,8000000080,20251014
0700003173,0001,8000005062,20251009
0700003173,0002,8000005033,20251009
0700003174,0001,8000007948,20251016
0700003175,0001,8000005108,20251005
0700003175,0002,8000002491,20251005
0700003176,0001,8000006571,20251025
0700003176,0002,8000002051,20251025
0700003177,0001,8000002530,20251019
0700003177,0002,8000005809,20251019
0700003178,0001,8000006024,20251002
0700003178,0002,8000005340,20251002
0700003179,0001,8000004057,20251016
0700003179,0002,8000006536,20251016
0700003180,0001,8000000365,20251002
0700003180,0002,8000004772,20251002
0700003181,0001,8000004239,20251011
0700003182,0001,8000001415,20251014
0700003183,0001,8000007249,20251002
0700003184,0001,8000005142,20251011
0700003185,0001,8000000617,20251012
0700003185,0002,8000006205,20251012
0700003186,0001,8000001167,20251017
0700003187,0001,8000000751,20251006
0700003187,0002,8000000267,20251006
0700003187,0003,8000004505,20251006
0700003188,0001,8000004548,20251014
0700003188,0002,8000005174,20251014
0700003189,0001,8000006333,20251027
0700003190,0001,8000000827,20251013
0700003190,0002,8000007140,20251013
0700003191,0001,8000007843,20250927
0700003192,0001,8000003466,20251016
0700003192,0002,8000006187,20251016
0700003193,0001,8000008410,20251028
0700003194,0001,8000002441,20250926
0700003195,0001,8000000961,20251020
0700003196,0001,8000002646,20251012
0700003196,0002,8000005985,20251012
0700003196,0003,8000001317,20251012
0700003197,0001,8000002421,20251002
0700003198,0001,8000007776,20251012
0700003199,0001,8000001164,20251021
0700003200,0001,8000008391,20251027
0700003201,0001,8000000781,20251011
0700003201,0002,8000005736,20251011
0700003201,0003,8000003305,20251011
0700003202,0001,8000008172,20251031
0700003203,0001,8000003564,20251015
0700003203,0002,8000003394,20251015
0700003204,0001,8000008547,20251001
0700003205,0001,8000005128,20251023
0700003205,0002,8000000178,20251023
0700003206,0001,8000007819,20250929
0700003207,0001,8000007418,20251024
0700003207,0002,8000000463,20251024
0700003208,0001,8000000151,20251009
0700003208,0002,8000004793,20251009
0700003209,0001,8000004335,20251015
0700003209,0002,8000005134,20251015
0700003210,0001,8000001857,20251002
0700003210,0002,8000003967,20251002
0700003210,0003,8000003207,20251002
0700003211,0001,8000005445,20251019
0700003211,0002,8000002915,20251019
0700003212,0001,8000008022,20250927
0700003213,0001,8000007480,20251008
0700003214,0001,8000006179,20251014
0700003214,0002,8000006001,20251014
0700003215,0001,8000001480,20251014
0700003216,0001,8000002839,20251003
0700003217,0001,8000004271,20251008
0700003218,0001,8000007295,20251018
0700003219,0001,8000003595,20251013
0700003219,0002,8000002641,20251013
0700003220,0001,8000006401,20251007
0700003220,0002,8000006661,20251007
0700003221,0001,8000002133,20251024
0700003221,0002,8000006818,20251024
0700003222,0001,8000003673,20251008
0700003223,0001,8000002108,20251009
0700003223,0002,8000002613,20251009
0700003224,0001,8000005429,20251020
0700003225,0001,8000000537,20251023
0700003226,0001,8000004120,20251011
0700003227,0001,8000000545,20251014
0700003228,0001,8000002271,20251019
0700003228,0002,8000001614,20251019
0700003228,0003,8000006063,20251019
0700003229,0001,8000002286,20251005
0700003230,0001,8000002303,20251028
0700003231,0001,8000001748,20251008
0700003232,0001,8000002680,20251012
0700003232,0002,8000000786,20251012
0700003232,0003,8000005254,20251012
0700003233,0001,8000006999,20251003
0700003233,0002,8000005501,20251003
0700003234,0001,8000007651,20251016
0700003234,0002,8000001131,20251016
0700003235,0001,8000005825,20250930
0700003236,0001,8000003104,20251006
0700003237,0001,8000002258,20251004
0700003237,0002,8000001317,20251004
0700003238,0001,8000006814,20251011
0700003239,0001,8000001140,20251010
0700003239,0002,8000008040,20251010
0700003240,0001,8000006611,20251010
0700003241,0001,8000006755,20251010
0700003242,0001,8000007578,20251003
0700003243,0001,8000007802,20250930
0700003244,0001,8000001103,20251028
0700003244,0002,8000002362,20251028
0700003245,0001,8000000014,20251021
0700003246,0001,8000006869,20251029
0700003247,0001,8000005346,20251006
0700003248,0001,8000001363,20250928
0700003248,0002,8000001593,20250928
0700003248,0003,8000001034,20250928
0700003249,0001,8000007585,20251027
0700003250,0001,8000006318,20251022
0700003250,0002,8000004204,20251022
0700003251,0001,8000002448,20251007
0700003252,0001,8000001391,20251020
0700003253,0001,8000001333,20251007
0700003254,0001,8000002392,20251006
0700003255,0001,8000007412,20251001
0700003256,0001,8000000047,20251024
0700003257,0001,8000002955,20251026
0700003258,0001,8000008122,20251015
0700003259,0001,8000007474,20251004
0700003259,0002,8000006357,20251004
0700003259,0003,8000000755,20251004
0700003260,0001,8000007971,20251016
0700003261,0001,8000004082,20251020
0700003262,0001,8000005373,20251014
0700003263,0001,8000005630,20251004
0700003264,0001,8000001975,20251001
0700003264,0002,8000001186,20251001
0700003264,0003,8000007640,20251001
0700003265,0001,8000005457,20251019
0700003265,0002,8000005817,20251019
0700003266,0001,8000006895,20251026
0700003267,0001,8000004117,20251025
0700003267,0002,8000006748,20251025
0700003268,0001,8000006588,20250927
0700003269,0001,8000002189,20251016
0700003270,0001,8000005696,20251019
0700003271,0001,8000004501,20251013
0700003272,0001,8000003976,20250929
0700003272,0002,8000003607,20250929
0700003273,0001,8000005841,20251023
0700003273,0002,8000000632,20251023
0700003273,0003,8000003489,20251023
0700003274,0001,8000004144,20251002
0700003275,0001,8000003271,20251019
0700003275,0002,8000004276,20251019
0700003276,0001,8000004073,20251022
0700003276,0002,8000000040,20251022
0700003277,0001,8000001443,20251027
0700003278,0001,8000004269,20251013
0700003279,0001,8000002946,20251027
0700003279,0002,8000008072,20251027
0700003280,0001,8000004206,20251021
0700003281,0001,8000000407,20251020
0700003281,0002,8000002384,20251020
0700003282,0001,8000004648,20251026
0700003283,0001,8000006012,20251005
0700003284,0001,8000007391,20251007
0700003285,0001,8000001539,20251011
0700003286,0001,8000000337,20251020
0700003287,0001,8000006536,20251012
0700003288,0001,8000007227,20251024
0700003289,0001,8000002630,20251022
0700003289,0002,8000001401,20251022
0700003289,0003,8000001085,20251022
0700003290,0001,8000001913,20251014
0700003291,0001,8000005051,20251026
0700003292,0001,8000008582,20251013
0700003293,0001,8000004909,20251011
0700003294,0001,8000003360,20251015
0700003295,0001,8000004555,20251019
0700003296,0001,8000001938,20251004
0700003296,0002,8000006702,20251004
0700003297,0001,8000004658,20250929
0700003298,0001,8000003734,20251003
0700003299,0001,8000001527,20251026
0700003299,0002,8000000871,20251026
0700003300,0001,8000003873,20251028
0700003300,0002,8000007508,20251028
0700003301,0001,8000001691,20251006
0700003302,0001,8000005106,20251006
0700003302,0002,8000007877,20251006
0700003303,0001,8000006467,20251021
0700003303,0002,8000001426,20251021
0700003304,0001,8000006587,20251023
0700003304,0002,8000007299,20251023
0700003305,0001,8000003156,20251018
0700003306,0001,8000000093,20251025
0700003307,0001,8000003686,20250928
0700003307,0002,8000002520,20250928
0700003308,0001,8000004721,20251020
0700003309,0001,8000002157,20251019
0700003310,0001,8000005323,20251022
0700003311,0001,8000002404,20251023
0700003311,0002,8000007134,20251023
0700003312,0001,8000000062,20251028
0700003312,0002,8000000236,20251028
0700003312,0003,8000001409,20251028
0700003313,0001,8000004414,20251005
0700003314,0001,8000001947,20251031
0700003315,0001,8000005408,20251012
0700003316,0001,8000008350,20251022
0700003316,0002,8000002258,20251022
0700003317,0001,8000007371,20251016
0700003318,0001,8000001716,20251006
0700003319,0001,8000001205,20251022
0700003320,0001,8000005172,20251022
0700003321,0001,8000006972,20251009
0700003321,0002,8000006112,20251009
0700003321,0003,8000006476,20251009
0700003322,0001,8000005048,20251013
0700003323,0001,8000000402,20251024
0700003324,0001,8000003947,20251019
0700003325,0001,8000003428,20251027
0700003325,0002,8000007745,20251027
0700003325,0003,8000001279,20251027
0700003326,0001,8000007852,20251001
0700003327,0001,8000004398,20251024
0700003328,0001,8000003984,20250928
0700003329,0001,8000005784,20251017
0700003330,0001,8000005283,20251019
0700003331,0001,8000000799,20251003
0700003331,0002,8000002465,20251003
0700003331,0003,8000003288,20251003
0700003332,0001,8000000274,20251019
0700003333,0001,8000008349,20251008
0700003334,0001,8000001618,20251005
0700003334,0002,8000002638,20251005
0700003335,0001,8000006739,20250928
0700003335,0002,8000003621,20250928
0700003336,0001,8000007053,20251007
0700003336,0002,8000007148,20251007
0700003337,0001,8000004116,20251011
0700003338,0001,8000000271,20251024
0700003339,0001,8000002764,20251011
0700003340,0001,8000006815,20251015
0700003340,0002,8000005209,20251015
0700003341,0001,8000006815,20250927
0700003341,0002,8000007965,20250927
0700003341,0003,8000004076,20250927
0700003342,0001,8000000968,20251004
0700003343,0001,8000002046,20251002
0700003344,0001,8000006905,20251023
0700003344,0002,8000005371,20251023
0700003345,0001,8000004713,20251007
0700003346,0001,8000002298,20251013
0700003347,0001,8000006338,20250930
0700003347,0002,8000003785,20250930
0700003347,0003,8000001159,20250930
0700003348,0001,8000008256,20251015
0700003349,0001,8000001002,20251010
0700003350,0001,8000004720,20251018
0700003350,0002,8000001956,20251018
0700003351,0001,8000003149,20251005
0700003352,0001,8000008461,20251009
0700003353,0001,8000007864,20251010
0700003353,0002,8000000432,20251010
0700003353,0003,8000002233,20251010
0700003354,0001,8000001136,20251012
0700003355,0001,8000003543,20251021
0700003355,0002,8000000234,20251021
0700003355,0003,8000004135,20251021
0700003356,0001,8000004667,20250927
0700003357,0001,8000002976,20251012
0700003357,0002,8000002789,20251012
0700003358,0001,8000002709,20250930
0700003358,0002,8000004027,20250930
0700003359,0001,8000001720,20251025
0700003359,0002,8000008382,20251025
0700003360,0001,8000003661,20251020
0700003361,0001,8000006581,20251004
0700003361,0002,8000002292,20251004
0700003362,0001,8000007979,20251004
0700003362,0002,8000004853,20251004
0700003363,0001,8000006060,20251026
0700003364,0001,8000006910,20251023
0700003365,0001,8000001341,20251009
0700003366,0001,8000007221,20251026
0700003366,0002,8000007938,20251026
0700003367,0001,8000005697,20251018
0700003368,0001,8000005454,20251015
0700003368,0002,8000005009,20251015
0700003369,0001,8000001932,20251026
0700003369,0002,8000006881,20251026
0700003370,0001,8000002270,20251013
0700003371,0001,8000001912,20251028
0700003372,0001,8000002474,20251002
0700003373,0001,8000001625,20251023
0700003374,0001,8000001135,20251017
0700003374,0002,8000003947,20251017
0700003375,0001,8000000237,20251001
0700003375,0002,8000005146,20251001
0700003375,0003,8000000800,20251001
0700003376,0001,8000004516,20251004
0700003376,0002,8000000750,20251004
0700003377,0001,8000003480,20251020
0700003378,0001,8000007015,20251018
0700003378,0002,8000008517,20251018
0700003379,0001,8000002362,20251024
0700003380,0001,8000002062,20251006
0700003380,0002,8000003985,20251006
0700003380,0003,8000000765,20251006
0700003381,0001,8000001427,20251005
0700003382,0001,8000001849,20251013
0700003383,0001,8000007119,20250929
0700003383,0002,8000000350,20250929
0700003384,0001,8000003501,20251012
0700003385,0001,8000004024,20251026
0700003386,0001,8000002916,20251021
0700003386,0002,8000007150,20251021
0700003387,0001,8000008580,20250930
0700003387,0002,8000004353,20250930
0700003388,0001,8000003305,20251018
0700003389,0001,8000002688,20251020
0700003389,0002,8000005151,20251020
0700003390,0001,8000002938,20251002
0700003391,0001,8000000246,20251019
0700003391,0002,8000002117,20251019
0700003392,0001,8000004421,20251011
0700003392,0002,8000007474,20251011
0700003393,0001,8000003488,20251004
0700003394,0001,8000005499,20251004
0700003395,0001,8000005715,20251017
0700003395,0002,8000004801,20251017
0700003396,0001,8000004449,20251026
0700003396,0002,8000004682,20251026
0700003397,0001,8000004793,20251007
