Id,WhoId,WhatId,Subject,ActivityDate,Status,Priority,Description,IsClosed,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
00T00014895,,00600010935,Call,2023-11-29,Not Started,Low,Sing health small hit between.,False,0050006,2023-11-29 17:21:13,2023-12-01 17:21:13,False
00T00014896,,00600010935,Meeting,2024-01-26,Completed,Normal,Reduce cut market attorney fly brother.,True,0050006,2024-01-26 17:21:13,2024-01-28 17:21:13,False
00T00014897,,00600010935,Follow-up,2023-12-19,Completed,Low,Step different significant throw.,True,0050006,2023-12-19 17:21:13,2023-12-19 17:21:13,False
00T00014898,,00600010935,Follow-up,2023-12-30,Completed,Normal,Service leader cell person.,True,0050006,2023-12-30 17:21:13,2023-12-30 17:21:13,False
00T00014899,,00600010935,Meeting,2024-01-08,Completed,Low,Ago seven ago rich.,True,0050006,2024-01-08 17:21:13,2024-01-09 17:21:13,False
00T00014900,,00600010935,Follow-up,2024-01-06,Completed,Normal,North expect let public floor seem feeling.,True,0050006,2024-01-06 17:21:13,2024-01-06 17:21:13,False
00T00014901,,00600010935,Call,2023-12-27,Completed,High,Position avoid town truth anyone.,True,0050006,2023-12-27 17:21:13,2023-12-27 17:21:13,False
00T00014902,,00600010935,Follow-up,2023-12-25,In Progress,Normal,Student through toward expect.,False,0050006,2023-12-25 17:21:13,2023-12-27 17:21:13,False
00T00014903,,00600010935,Call,2023-12-06,Completed,Normal,Save similar although majority employee early.,True,0050006,2023-12-06 17:21:13,2023-12-07 17:21:13,False
00T00014904,,00600010935,Send Quote,2023-12-19,Completed,High,Easy treat need its industry west.,True,0050006,2023-12-19 17:21:13,2023-12-19 17:21:13,False
00T00014905,,00600010936,Email,2021-06-19,Completed,Normal,Toward speak stock bring note church cultural to.,True,0050015,2021-06-19 17:21:13,2021-06-20 17:21:13,False
00T00014906,,00600010936,Email,2021-07-09,In Progress,Normal,Instead class onto Mr conference natural.,False,0050015,2021-07-09 17:21:13,2021-07-11 17:21:13,False
00T00014907,,00600010936,Send Quote,2021-06-17,Completed,Low,Difference next together around.,True,0050015,2021-06-17 17:21:13,2021-06-18 17:21:13,False
00T00014908,,00600010936,Send Quote,2021-07-17,Completed,Normal,Sure baby much hear.,True,0050015,2021-07-17 17:21:13,2021-07-18 17:21:13,False
00T00014909,,00600010936,Meeting,2021-06-12,Completed,Normal,Real television mention.,True,0050015,2021-06-12 17:21:13,2021-06-17 17:21:13,False
00T00014910,,00600010937,Email,2024-05-09,Completed,Low,Much building believe million enough box however.,True,0050007,2024-05-09 17:21:13,2024-05-09 17:21:13,False
00T00014911,,00600010937,Follow-up,2024-04-07,In Progress,High,Much show face southern book could.,False,0050007,2024-04-07 17:21:13,2024-04-09 17:21:13,False
00T00014912,,00600010937,Email,2024-04-12,Completed,Low,Run oil appear gun most remain.,True,0050007,2024-04-12 17:21:13,2024-04-13 17:21:13,False
00T00014913,,00600010937,Call,2024-06-03,Completed,Low,Option commercial dinner radio win.,True,0050007,2024-06-03 17:21:13,2024-06-05 17:21:13,False
00T00014914,,00600010937,Send Quote,2024-03-30,Not Started,Low,Sometimes prove discussion stop which.,False,0050007,2024-03-30 17:21:13,2024-03-31 17:21:13,False
00T00014915,,00600010937,Follow-up,2024-06-13,Not Started,Normal,Point piece report share fear.,False,0050007,2024-06-13 17:21:13,2024-06-18 17:21:13,False
00T00014916,,00600010937,Call,2024-03-22,Completed,Low,Off question value various itself great move.,True,0050007,2024-03-22 17:21:13,2024-03-26 17:21:13,False
00T00014917,,00600010938,Send Quote,2024-06-09,Completed,Normal,Able despite television I.,True,0050007,2024-06-09 17:21:13,2024-06-11 17:21:13,False
00T00014918,,00600010938,Send Quote,2024-07-02,Completed,Low,Fear huge wonder statement especially lose alone take.,True,0050007,2024-07-02 17:21:13,2024-07-05 17:21:13,False
00T00014919,,00600010938,Call,2024-05-29,Not Started,Low,Establish direction while into toward.,False,0050007,2024-05-29 17:21:13,2024-06-01 17:21:13,False
00T00014920,,00600010938,Demo,2024-07-23,Completed,Normal,Tv artist role growth total design music.,True,0050007,2024-07-23 17:21:13,2024-07-23 17:21:13,False
00T00014921,,00600010938,Call,2024-06-01,Completed,Normal,Her smile risk seem race every.,True,0050007,2024-06-01 17:21:13,2024-06-06 17:21:13,False
00T00014922,,00600010939,Call,2024-07-14,Completed,Low,Population design popular seek middle.,True,0050017,2024-07-14 17:21:13,2024-07-17 17:21:13,False
00T00014923,,00600010939,Email,2024-09-11,In Progress,Low,Reflect war actually hotel stay.,False,0050017,2024-09-11 17:21:13,2024-09-16 17:21:13,False
00T00014924,,00600010939,Email,2024-08-05,Completed,Normal,Positive him none.,True,0050017,2024-08-05 17:21:13,2024-08-07 17:21:13,False
00T00014925,,00600010939,Send Quote,2024-07-03,Completed,Normal,Civil air use defense.,True,0050017,2024-07-03 17:21:13,2024-07-04 17:21:13,False
00T00014926,,00600010939,Email,2024-07-07,Completed,Low,Out task condition open.,True,0050017,2024-07-07 17:21:13,2024-07-10 17:21:13,False
00T00014927,,00600010940,Meeting,2024-08-29,Completed,Low,None example approach growth blood marriage military.,True,0050019,2024-08-29 17:21:13,2024-08-29 17:21:13,False
00T00014928,,00600010940,Follow-up,2024-09-29,Completed,Low,Account fish region service until.,True,0050019,2024-09-29 17:21:13,2024-10-02 17:21:13,False
00T00014929,,00600010940,Follow-up,2024-09-23,Completed,Low,Old line line try.,True,0050019,2024-09-23 17:21:13,2024-09-25 17:21:13,False
00T00014930,,00600010940,Meeting,2024-09-17,Completed,Normal,Generation agent sister.,True,0050019,2024-09-17 17:21:13,2024-09-17 17:21:13,False
00T00014931,,00600010940,Email,2024-10-02,Completed,Low,Probably top remain line quickly.,True,0050019,2024-10-02 17:21:13,2024-10-03 17:21:13,False
00T00014932,,00600010940,Meeting,2024-08-11,Completed,Normal,Pull if during stuff feel firm.,True,0050019,2024-08-11 17:21:13,2024-08-13 17:21:13,False
00T00014933,,00600010940,Follow-up,2024-10-04,Completed,High,We popular paper make.,True,0050019,2024-10-04 17:21:13,2024-10-06 17:21:13,False
00T00014934,,00600010941,Call,2025-03-29,Completed,High,Write may letter why fly century.,True,0050015,2025-03-29 17:21:13,2025-04-02 17:21:13,False
00T00014935,,00600010941,Follow-up,2025-02-27,Completed,High,Although win science radio.,True,0050015,2025-02-27 17:21:13,2025-02-27 17:21:13,False
00T00014936,,00600010941,Demo,2025-03-03,Completed,High,Federal age trouble black.,True,0050015,2025-03-03 17:21:13,2025-03-03 17:21:13,False
00T00014937,,00600010941,Demo,2025-01-30,Completed,High,Reach away through arrive.,True,0050015,2025-01-30 17:21:13,2025-01-30 17:21:13,False
00T00014938,,00600010941,Call,2025-01-27,Completed,Normal,Must market write large but poor finish.,True,0050015,2025-01-27 17:21:13,2025-01-31 17:21:13,False
00T00014939,,00600010942,Call,2025-09-22,In Progress,Low,Knowledge without surface bring knowledge matter hard medical.,False,0050018,2025-09-22 17:21:13,2025-09-22 17:21:13,False
00T00014940,,00600010942,Follow-up,2025-08-08,In Progress,Low,Raise pick understand.,False,0050018,2025-08-08 17:21:13,2025-08-12 17:21:13,False
00T00014941,,00600010942,Email,2025-09-11,Completed,High,Main eight hard building maybe energy open.,True,0050018,2025-09-11 17:21:13,2025-09-11 17:21:13,False
00T00014942,,00600010942,Demo,2025-07-20,Completed,Normal,All reveal animal card challenge phone exactly.,True,0050018,2025-07-20 17:21:13,2025-07-23 17:21:13,False
00T00014943,,00600010942,Meeting,2025-09-06,Completed,Low,Back including wish he.,True,0050018,2025-09-06 17:21:13,2025-09-09 17:21:13,False
00T00014944,,00600010942,Send Quote,2025-09-26,Completed,Low,Interest ten thus guy.,True,0050018,2025-09-26 17:21:13,2025-09-28 17:21:13,False
00T00014945,,00600010942,Meeting,2025-09-14,Completed,Normal,Involve tonight many capital.,True,0050018,2025-09-14 17:21:13,2025-09-18 17:21:13,False
00T00014946,,00600010942,Send Quote,2025-08-20,Completed,Normal,Choice nearly wait time buy.,True,0050018,2025-08-20 17:21:13,2025-08-22 17:21:13,False
00T00014947,,00600010942,Meeting,2025-08-29,Completed,Normal,Minute minute another see teach music.,True,0050018,2025-08-29 17:21:13,2025-09-02 17:21:13,False
00T00014948,,00600010942,Demo,2025-08-22,In Progress,Low,Company father policy bring.,False,0050018,2025-08-22 17:21:13,2025-08-26 17:21:13,False
00T00014949,,00600010943,Demo,2025-09-20,Completed,Normal,Management us tree board.,True,0050018,2025-09-20 17:21:13,2025-09-23 17:21:13,False
00T00014950,,00600010943,Send Quote,2025-07-12,Completed,Normal,Play leg long thank already agreement could.,True,0050018,2025-07-12 17:21:13,2025-07-13 17:21:13,False
00T00014951,,00600010943,Send Quote,2025-08-24,Completed,High,Charge nation environment give better back.,True,0050018,2025-08-24 17:21:13,2025-08-27 17:21:13,False
00T00014952,,00600010943,Send Quote,2025-07-03,Completed,Low,Tv government fine sometimes.,True,0050018,2025-07-03 17:21:13,2025-07-03 17:21:13,False
00T00014953,,00600010943,Demo,2025-08-29,In Progress,Low,Task push window thus if modern.,False,0050018,2025-08-29 17:21:13,2025-09-02 17:21:13,False
00T00014954,,00600010943,Send Quote,2025-07-30,Completed,Normal,Light as appear possible threat large exactly.,True,0050018,2025-07-30 17:21:13,2025-08-01 17:21:13,False
00T00014955,,00600010943,Meeting,2025-08-23,Completed,Normal,Personal yard thought check forget just song.,True,0050018,2025-08-23 17:21:13,2025-08-25 17:21:13,False
00T00014956,,00600010943,Call,2025-06-29,Not Started,Normal,Difficult both more ask physical trip.,False,0050018,2025-06-29 17:21:13,2025-07-03 17:21:13,False
00T00014957,,00600010943,Send Quote,2025-07-25,Completed,Low,Smile respond upon data home.,True,0050018,2025-07-25 17:21:13,2025-07-28 17:21:13,False
00T00014958,,00600010943,Send Quote,2025-09-18,Not Started,Low,Know economic expert structure prepare subject.,False,0050018,2025-09-18 17:21:13,2025-09-22 17:21:13,False
00T00014959,,00600010944,Email,2026-01-13,Completed,Low,Pretty operation gun.,True,0050009,2026-01-13 17:21:13,2026-01-17 17:21:13,False
00T00014960,,00600010944,Meeting,2026-01-16,Deferred,High,From fast total billion major really.,False,0050009,2026-01-16 17:21:13,2026-01-20 17:21:13,False
00T00014961,,00600010944,Email,2026-01-06,Not Started,Low,Sure exist rise rise us suffer both.,False,0050009,2026-01-06 17:21:13,2026-01-09 17:21:13,False
00T00014962,,00600010944,Email,2026-02-08,Completed,Low,Party yard friend only as almost activity.,True,0050009,2026-02-08 17:21:13,2026-02-12 17:21:13,False
00T00014963,,00600010944,Meeting,2026-03-15,Completed,Low,Cell right cover smile economy girl by throughout.,True,0050009,2026-03-15 17:21:13,2026-03-16 17:21:13,False
00T00014964,,00600010944,Demo,2026-01-12,Completed,Low,Line town until.,True,0050009,2026-01-12 17:21:13,2026-01-15 17:21:13,False
00T00014965,,00600010944,Email,2026-02-09,In Progress,Normal,Near song ago sort measure rise budget.,False,0050009,2026-02-09 17:21:13,2026-02-09 17:21:13,False
00T00014966,,00600010945,Call,2025-10-07,Completed,High,Quickly media white unit hard view result.,True,0050009,2025-10-07 17:21:13,2025-10-10 17:21:13,False
00T00014967,,00600010945,Email,2025-12-13,Completed,Normal,Indeed American article computer.,True,0050009,2025-12-13 17:21:13,2025-12-18 17:21:13,False
00T00014968,,00600010945,Demo,2025-12-07,Not Started,High,Kid western brother fast likely style first chance.,False,0050009,2025-12-07 17:21:13,2025-12-08 17:21:13,False
00T00014969,,00600010945,Email,2025-11-20,Completed,Normal,Yet sport society clearly entire just between.,True,0050009,2025-11-20 17:21:13,2025-11-24 17:21:13,False
00T00014970,,00600010945,Call,2025-12-20,Completed,Low,Civil care maybe could and building sport affect.,True,0050009,2025-12-20 17:21:13,2025-12-21 17:21:13,False
00T00014971,,00600010945,Meeting,2025-10-26,Completed,High,Man peace the.,True,0050009,2025-10-26 17:21:13,2025-10-28 17:21:13,False
00T00014972,,00600010945,Meeting,2025-10-30,Completed,Normal,Tv administration might million.,True,0050009,2025-10-30 17:21:13,2025-11-01 17:21:13,False
00T00014973,,00600010946,Meeting,2026-03-23,Not Started,Normal,Everybody food make wide compare lose pass it.,False,0050004,2026-03-23 17:21:13,2026-03-25 17:21:13,False
00T00014974,,00600010946,Send Quote,2026-03-19,In Progress,High,Student floor short air suggest information type.,False,0050004,2026-03-19 17:21:13,2026-03-22 17:21:13,False
00T00014975,,00600010946,Follow-up,2026-02-16,In Progress,Normal,Career bit series whom physical significant.,False,0050004,2026-02-16 17:21:13,2026-02-19 17:21:13,False
00T00014976,,00600010946,Email,2026-01-18,Completed,Normal,Evidence end name store might dream green.,True,0050004,2026-01-18 17:21:13,2026-01-22 17:21:13,False
00T00014977,,00600010946,Email,2026-02-02,Deferred,Normal,Ready training radio top water animal.,False,0050004,2026-02-02 17:21:13,2026-02-02 17:21:13,False
00T00014978,,00600010946,Follow-up,2026-02-10,Completed,Normal,News begin where military.,True,0050004,2026-02-10 17:21:13,2026-02-14 17:21:13,False
00T00014979,,00600010946,Meeting,2026-03-21,Completed,Normal,Game remember letter should red.,True,0050004,2026-03-21 17:21:13,2026-03-24 17:21:13,False
00T00014980,,00600010947,Email,2023-02-20,Completed,Normal,Until chair their say goal a.,True,0050010,2023-02-20 17:21:13,2023-02-22 17:21:13,False
00T00014981,,00600010947,Email,2023-03-07,Deferred,Low,New industry second book.,False,0050010,2023-03-07 17:21:13,2023-03-08 17:21:13,False
00T00014982,,00600010947,Send Quote,2023-01-29,Completed,High,Reflect security most decade.,True,0050010,2023-01-29 17:21:13,2023-02-03 17:21:13,False
00T00014983,,00600010948,Meeting,2022-10-08,Completed,Normal,Deal difficult difficult big building education recently final.,True,0050010,2022-10-08 17:21:13,2022-10-09 17:21:13,False
00T00014984,,00600010948,Email,2022-10-15,Completed,High,Front light four hair direction how.,True,0050010,2022-10-15 17:21:13,2022-10-16 17:21:13,False
00T00014985,,00600010948,Call,2022-11-01,Completed,Low,Specific main recent foot environment.,True,0050010,2022-11-01 17:21:13,2022-11-06 17:21:13,False
00T00014986,,00600010949,Meeting,2024-07-25,Completed,Normal,American lead appear our away.,True,0050007,2024-07-25 17:21:13,2024-07-30 17:21:13,False
00T00014987,,00600010949,Demo,2024-06-11,Completed,High,Performance head first too face.,True,0050007,2024-06-11 17:21:13,2024-06-11 17:21:13,False
00T00014988,,00600010949,Demo,2024-07-08,Completed,Normal,Team best east sport though to church choice.,True,0050007,2024-07-08 17:21:13,2024-07-10 17:21:13,False
00T00014989,,00600010949,Email,2024-05-24,Deferred,High,Boy final especially themselves report.,False,0050007,2024-05-24 17:21:13,2024-05-25 17:21:13,False
00T00014990,,00600010949,Demo,2024-06-20,Deferred,Normal,Minute contain strategy else artist.,False,0050007,2024-06-20 17:21:13,2024-06-20 17:21:13,False
00T00014991,,00600010950,Email,2021-04-21,Not Started,Low,Food fast important.,False,0050013,2021-04-21 17:21:13,2021-04-21 17:21:13,False
00T00014992,,00600010950,Follow-up,2021-04-16,Completed,Normal,Billion say happen fill follow piece yet.,True,0050013,2021-04-16 17:21:13,2021-04-20 17:21:13,False
00T00014993,,00600010950,Email,2021-06-19,Completed,High,Vote Congress note police strategy.,True,0050013,2021-06-19 17:21:13,2021-06-22 17:21:13,False
00T00014994,,00600010950,Send Quote,2021-05-15,Completed,Normal,Meeting save south.,True,0050013,2021-05-15 17:21:13,2021-05-17 17:21:13,False
00T00014995,,00600010950,Call,2021-06-04,Completed,Normal,Page there work might.,True,0050013,2021-06-04 17:21:13,2021-06-07 17:21:13,False
00T00014996,,00600010951,Email,2021-12-07,In Progress,Low,Kid among interview task stop agency.,False,0050013,2021-12-07 17:21:13,2021-12-11 17:21:13,False
00T00014997,,00600010951,Follow-up,2021-11-21,Completed,Normal,Care concern force sure voice.,True,0050013,2021-11-21 17:21:13,2021-11-25 17:21:13,False
00T00014998,,00600010951,Call,2021-11-07,Completed,Normal,Fine coach source star.,True,0050013,2021-11-07 17:21:13,2021-11-07 17:21:13,False
00T00014999,,00600010952,Follow-up,2022-09-19,Completed,Normal,Discover even maybe.,True,0050016,2022-09-19 17:21:13,2022-09-23 17:21:13,False
00T00015000,,00600010952,Demo,2022-09-26,Completed,Normal,Catch south rock partner southern.,True,0050016,2022-09-26 17:21:13,2022-09-30 17:21:13,False
00T00015001,,00600010952,Meeting,2022-07-26,Completed,Normal,To final while every letter family.,True,0050016,2022-07-26 17:21:13,2022-07-26 17:21:13,False
00T00015002,,00600010952,Meeting,2022-08-16,Deferred,Normal,Cause top all stand dinner walk relationship.,False,0050016,2022-08-16 17:21:13,2022-08-16 17:21:13,False
00T00015003,,00600010952,Call,2022-09-04,Completed,Low,Agency politics book discover community.,True,0050016,2022-09-04 17:21:13,2022-09-04 17:21:13,False
00T00015004,,00600010952,Call,2022-07-17,Completed,Low,Reveal political do hope inside interview kind grow.,True,0050016,2022-07-17 17:21:13,2022-07-21 17:21:13,False
00T00015005,,00600010952,Send Quote,2022-07-26,Deferred,High,Performance natural serious.,False,0050016,2022-07-26 17:21:13,2022-07-29 17:21:13,False
