VBELN,ERDAT,ERZET,ERNAM,AEDAT,AUDAT,VBTYP,AUART,VKORG,VTWEG,SPART,KUNNR,VKBUR,VKGRP,NETWR,WAERK,GBSTK,ABSTK,LIFSK,FAKSK
0001010849,20251017,142559,SALESUSER,,20251017,C,OR,2000,10,01,0000102352,20001,001,0,EUR,B,,,01
0001010850,20251017,142033,SALESUSER,,20251017,C,OR,1000,10,01,0000100557,10001,001,0,USD,C,,,
0001010851,20251017,145017,SALESUSER,,20251017,C,QT,1000,20,02,0000104758,10001,001,0,USD,B,,,
0001010852,20251017,144201,SALESUSER,20251017,20251017,C,OR,2000,20,00,0000101963,20001,001,0,EUR,C,,,
0001010853,20251017,142333,SALESUSER,,20251017,C,OR,1000,10,00,0000103646,10001,001,0,USD,A,,,
0001010854,20251017,145848,SALESUSER,,20251017,C,OR,1000,10,01,0000101944,10001,001,0,USD,C,,,
0001010855,20251017,140739,SALESUSER,,20251017,C,OR,1000,20,00,0000104177,10001,001,0,USD,B,,,
0001010856,20251017,141630,SALESUSER,20251017,20251017,C,OR,1000,10,00,0000104922,10001,001,0,USD,A,,,
0001010857,20251017,153759,SALESUSER,20251017,20251017,C,OR,1000,20,02,0000104406,10001,001,0,USD,B,,,
0001010858,20251017,155422,SALESUSER,,20251017,C,OR,3000,30,00,0000104564,30001,001,0,EUR,B,,,
0001010859,20251017,154828,SALESUSER,,20251017,C,OR,2000,10,00,0000101351,20001,001,0,EUR,A,,,
0001010860,20251017,151609,SALESUSER,,20251017,C,QT,1000,10,01,0000100027,10001,001,0,USD,C,,,
0001010861,20251017,154147,SALESUSER,,20251017,C,ZOR,2000,20,00,0000104844,20001,001,0,EUR,A,,,
0001010862,20251017,155709,SALESUSER,,20251017,C,ZOR,1000,10,02,0000103751,10001,001,0,USD,B,,,
0001010863,20251017,151202,SALESUSER,20251017,20251017,C,OR,2000,30,00,0000101423,20001,001,0,EUR,A,,01,
0001010864,20251017,151945,SALESUSER,20251017,20251017,C,OR,2000,10,02,0000100792,20001,001,0,EUR,A,,,
0001010865,20251017,151254,SALESUSER,20251017,20251017,C,OR,3000,30,00,0000102689,30001,001,0,EUR,B,,,
0001010866,20251017,155948,SALESUSER,,20251017,C,OR,1000,10,00,0000104695,10001,001,0,USD,B,,,
0001010867,20251017,152457,SALESUSER,,20251017,C,OR,2000,10,00,0000102168,20001,001,0,EUR,C,,01,
0001010868,20251017,154847,SALESUSER,,20251017,C,OR,1000,10,01,0000100737,10001,001,0,USD,B,,01,
0001010869,20251017,153456,SALESUSER,,20251017,C,OR,1000,20,00,0000103273,10001,001,0,USD,A,,,
0001010870,20251017,154650,SALESUSER,,20251017,C,OR,2000,10,00,0000104846,20001,001,0,EUR,A,,,
0001010871,20251017,150509,SALESUSER,,20251017,C,OR,1000,10,00,0000102543,10001,001,0,USD,C,,,
0001010872,20251017,150801,SALESUSER,,20251017,C,OR,3000,10,00,0000104910,30001,001,0,EUR,B,,,
0001010873,20251017,155424,SALESUSER,,20251017,C,OR,1000,10,02,0000104337,10001,001,0,USD,B,,,01
0001010874,20251017,150845,SALESUSER,,20251017,C,ZOR,2000,10,01,0000101216,20001,001,0,EUR,B,,,
0001010875,20251017,153605,SALESUSER,20251017,20251017,C,OR,2000,10,02,0000102050,20001,001,0,EUR,B,,01,
0001010876,20251017,150348,SALESUSER,20251017,20251017,C,QT,1000,10,01,0000104240,10001,001,0,USD,A,,,
0001010877,20251017,155917,SALESUSER,20251017,20251017,C,OR,1000,30,00,0000102636,10001,001,0,USD,B,,,
0001010878,20251017,155734,SALESUSER,,20251017,C,OR,1000,10,00,0000103061,10001,001,0,USD,C,,,
0001010879,20251017,155421,SALESUSER,,20251017,C,OR,2000,20,00,0000104361,20001,001,0,EUR,C,,,
0001010880,20251017,153703,SALESUSER,20251017,20251017,C,OR,1000,10,01,0000104786,10001,001,0,USD,C,,,
0001010881,20251017,155125,SALESUSER,,20251017,C,QT,1000,10,01,0000101457,10001,001,0,USD,B,,,
0001010882,20251017,151234,SALESUSER,,20251017,C,OR,1000,10,00,0000101441,10001,001,0,USD,A,,,
0001010883,20251017,154250,SALESUSER,,20251017,C,OR,1000,30,00,0000100944,10001,001,0,USD,B,,,
0001010884,20251017,154450,SALESUSER,20251017,20251017,C,ZOR,2000,20,00,0000104260,20001,001,0,EUR,A,,,
0001010885,20251017,155404,SALESUSER,,20251017,C,ZOR,2000,10,01,0000102721,20001,001,0,EUR,B,,,
0001010886,20251017,151504,SALESUSER,,20251017,C,OR,1000,20,00,0000101439,10001,001,0,USD,C,,,
0001010887,20251017,153901,SALESUSER,20251017,20251017,C,OR,1000,10,01,0000103428,10001,001,0,USD,C,,,
0001010888,20251017,152551,SALESUSER,20251017,20251017,C,ZOR,1000,10,00,0000103926,10001,001,0,USD,A,,,01
0001010889,20251017,151907,SALESUSER,,20251017,C,OR,1000,10,02,0000100137,10001,001,0,USD,A,,,
0001010890,20251017,150406,SALESUSER,20251017,20251017,C,OR,2000,10,00,0000102138,20001,001,0,EUR,B,,,
0001010891,20251017,154856,SALESUSER,,20251017,C,OR,1000,30,00,0000104998,10001,001,0,USD,B,,,
0001010892,20251017,152015,SALESUSER,,20251017,C,OR,1000,10,01,0000100338,10001,001,0,USD,A,,,
0001010893,20251017,152542,SALESUSER,,20251017,C,OR,2000,20,00,0000102518,20001,001,0,EUR,B,,,
0001010894,20251017,155550,SALESUSER,20251017,20251017,C,OR,1000,10,02,0000102646,10001,001,0,USD,A,,,
0001010895,20251017,154355,SALESUSER,,20251017,C,OR,3000,10,00,0000101370,30001,001,0,EUR,A,,,
0001010896,20251017,154917,SALESUSER,,20251017,C,OR,1000,30,02,0000101483,10001,001,0,USD,A,,,
0001010897,20251017,150823,SALESUSER,20251017,20251017,C,OR,1000,10,00,0000101716,10001,001,0,USD,A,,,
0001010898,20251017,154415,SALESUSER,,20251017,C,OR,1000,10,00,0000103482,10001,001,0,USD,B,,,
0001010899,20251017,155712,SALESUSER,,20251017,C,ZOR,1000,20,02,0000101447,10001,001,0,USD,A,,,
0001010900,20251017,164242,SALESUSER,,20251017,C,OR,1000,20,00,0000101989,10001,001,0,USD,C,,,01
0001010901,20251017,164506,SALESUSER,,20251017,C,OR,1000,30,01,0000103978,10001,001,0,USD,A,,,
0001010902,20251017,165250,SALESUSER,,20251017,C,ZOR,2000,10,01,0000103978,20001,001,0,EUR,C,,,
0001010903,20251017,164228,SALESUSER,,20251017,C,ZOR,2000,10,00,0000100272,20001,001,0,EUR,B,,,
0001010904,20251017,162356,SALESUSER,20251017,20251017,C,OR,2000,20,00,0000103082,20001,001,0,EUR,C,,,
0001010905,20251017,160157,SALESUSER,,20251017,C,OR,3000,10,01,0000103943,30001,001,0,EUR,A,,,
0001010906,20251017,162404,SALESUSER,,20251017,C,OR,2000,10,01,0000102586,20001,001,0,EUR,A,,,
0001010907,20251017,165737,SALESUSER,,20251017,C,OR,2000,10,01,0000101275,20001,001,0,EUR,A,,,
0001010908,20251017,163059,SALESUSER,,20251017,C,ZOR,1000,10,00,0000102132,10001,001,0,USD,A,,,
0001010909,20251017,161606,SALESUSER,,20251017,C,OR,2000,20,00,0000103686,20001,001,0,EUR,A,,,
0001010910,20251017,163319,SALESUSER,,20251017,C,OR,2000,20,02,0000101915,20001,001,0,EUR,B,,,
0001010911,20251017,164122,SALESUSER,,20251017,C,ZOR,1000,10,01,0000101050,10001,001,0,USD,A,,,
0001010912,20251017,162607,SALESUSER,,20251017,C,QT,3000,10,01,0000101304,30001,001,0,EUR,B,,,
0001010913,20251017,165547,SALESUSER,,20251017,C,ZOR,1000,30,01,0000102165,10001,001,0,USD,C,,,
0001010914,20251017,164132,SALESUSER,20251017,20251017,C,OR,1000,30,01,0000102178,10001,001,0,USD,B,,,
0001010915,20251017,161512,SALESUSER,,20251017,C,OR,1000,30,00,0000102429,10001,001,0,USD,A,,,
0001010916,20251017,161103,SALESUSER,20251017,20251017,C,OR,1000,20,00,0000104369,10001,001,0,USD,B,,,
0001010917,20251017,160419,SALESUSER,,20251017,C,QT,1000,30,01,0000101606,10001,001,0,USD,B,,,
0001010918,20251017,163058,SALESUSER,20251017,20251017,C,QT,1000,10,00,0000104543,10001,001,0,USD,A,,,
0001010919,20251017,165446,SALESUSER,,20251017,C,OR,3000,10,02,0000103521,30001,001,0,EUR,B,,,
0001010920,20251017,161146,SALESUSER,,20251017,C,OR,1000,10,00,0000100414,10001,001,0,USD,C,,,
0001010921,20251017,163113,SALESUSER,20251017,20251017,C,OR,1000,30,02,0000102380,10001,001,0,USD,C,,01,
0001010922,20251017,160107,SALESUSER,,20251017,C,OR,1000,10,00,0000102723,10001,001,0,USD,B,,,
0001010923,20251017,163328,SALESUSER,20251017,20251017,C,OR,2000,20,02,0000101654,20001,001,0,EUR,A,,,
0001010924,20251017,163853,SALESUSER,20251017,20251017,C,ZOR,1000,10,00,0000102830,10001,001,0,USD,A,,,
0001010925,20251017,162821,SALESUSER,,20251017,C,OR,3000,10,00,0000100500,30001,001,0,EUR,C,,,
0001010926,20251017,163203,SALESUSER,,20251017,C,OR,2000,10,00,0000103639,20001,001,0,EUR,B,,,
0001010927,20251017,164456,SALESUSER,20251017,20251017,C,ZOR,1000,30,00,0000102433,10001,001,0,USD,A,,,
0001010928,20251017,160616,SALESUSER,,20251017,C,ZOR,1000,20,00,0000101847,10001,001,0,USD,B,,,
0001010929,20251017,161638,SALESUSER,,20251017,C,OR,1000,10,02,0000100432,10001,001,0,USD,B,,,
0001010930,20251017,165039,SALESUSER,,20251017,C,QT,2000,20,01,0000104339,20001,001,0,EUR,A,,,
0001010931,20251017,161105,SALESUSER,,20251017,C,OR,2000,20,01,0000102796,20001,001,0,EUR,A,,,01
0001010932,20251017,164313,SALESUSER,,20251017,C,OR,2000,20,00,0000100843,20001,001,0,EUR,A,,,
0001010933,20251017,162936,SALESUSER,,20251017,C,ZOR,1000,20,00,0000104333,10001,001,0,USD,A,,,
0001010934,20251017,162846,SALESUSER,20251017,20251017,C,OR,2000,30,00,0000103657,20001,001,0,EUR,B,,,
0001010935,20251017,160935,SALESUSER,,20251017,C,OR,3000,30,00,0000103467,30001,001,0,EUR,C,,,
0001010936,20251017,164735,SALESUSER,20251017,20251017,C,OR,2000,10,01,0000103766,20001,001,0,EUR,C,,,
0001010937,20251017,162210,SALESUSER,,20251017,C,ZOR,1000,10,02,0000102943,10001,001,0,USD,A,,01,
0001010938,20251017,160317,SALESUSER,,20251017,C,OR,1000,10,00,0000103416,10001,001,0,USD,C,,,
0001010939,20251017,164029,SALESUSER,,20251017,C,OR,1000,20,00,0000101424,10001,001,0,USD,C,,,
0001010940,20251017,160540,SALESUSER,20251017,20251017,C,ZOR,1000,10,00,0000103172,10001,001,0,USD,C,,,
0001010941,20251017,161836,SALESUSER,,20251017,C,OR,2000,10,01,0000100054,20001,001,0,EUR,B,,,
0001010942,20251017,161159,SALESUSER,,20251017,C,ZOR,2000,20,01,0000101830,20001,001,0,EUR,A,,,
0001010943,20251017,161106,SALESUSER,,20251017,C,OR,1000,10,01,0000100828,10001,001,0,USD,C,,,
0001010944,20251017,161755,SALESUSER,,20251017,C,OR,1000,20,00,0000104897,10001,001,0,USD,A,,,
0001010945,20251017,162927,SALESUSER,,20251017,C,OR,2000,30,00,0000102697,20001,001,0,EUR,C,,,
0001010946,20251017,171438,SALESUSER,,20251017,C,OR,2000,10,00,0000103182,20001,001,0,EUR,A,,,
0001010947,20251017,171512,SALESUSER,,20251017,C,OR,3000,20,02,0000100952,30001,001,0,EUR,A,,,
0001010948,20251017,172006,SALESUSER,,20251017,C,OR,1000,30,01,0000102754,10001,001,0,USD,B,,,
0001010949,20251017,175800,SALESUSER,,20251017,C,OR,1000,20,01,0000100061,10001,001,0,USD,A,,,
0001010950,20251017,174506,SALESUSER,,20251017,C,OR,2000,10,02,0000100987,20001,001,0,EUR,A,,,
0001010951,20251017,175516,SALESUSER,,20251017,C,ZOR,1000,20,01,0000101130,10001,001,0,USD,B,,,
0001010952,20251017,170043,SALESUSER,,20251017,C,ZOR,2000,30,00,0000102653,20001,001,0,EUR,A,,,
0001010953,20251017,172232,SALESUSER,,20251017,C,OR,2000,10,00,0000104916,20001,001,0,EUR,A,,,
0001010954,20251017,170305,SALESUSER,20251017,20251017,C,OR,1000,10,01,0000101211,10001,001,0,USD,A,,,
0001010955,20251017,173458,SALESUSER,,20251017,C,OR,1000,30,00,0000103967,10001,001,0,USD,A,,,
0001010956,20251017,174516,SALESUSER,,20251017,C,OR,1000,10,01,0000104416,10001,001,0,USD,C,,,
0001010957,20251017,171022,SALESUSER,,20251017,C,OR,1000,10,00,0000100779,10001,001,0,USD,C,,,
0001010958,20251017,175050,SALESUSER,,20251017,C,ZOR,1000,30,01,0000101092,10001,001,0,USD,B,,,
0001010959,20251017,175506,SALESUSER,20251017,20251017,C,OR,2000,30,01,0000101769,20001,001,0,EUR,B,,,
0001010960,20251017,172918,SALESUSER,,20251017,C,OR,2000,20,00,0000103982,20001,001,0,EUR,B,,,
0001010961,20251017,171702,SALESUSER,,20251017,C,ZOR,1000,10,02,0000103606,10001,001,0,USD,C,,,
0001010962,20251017,171740,SALESUSER,20251017,20251017,C,ZOR,1000,20,01,0000104072,10001,001,0,USD,C,,,
0001010963,20251017,174200,SALESUSER,,20251017,C,OR,3000,10,00,0000101529,30001,001,0,EUR,B,,,
0001010964,20251017,171256,SALESUSER,,20251017,C,OR,1000,10,00,0000104544,10001,001,0,USD,A,,,
0001010965,20251017,173431,SALESUSER,,20251017,C,OR,1000,10,00,0000103437,10001,001,0,USD,C,,,
0001010966,20251017,174238,SALESUSER,20251017,20251017,C,ZOR,2000,30,01,0000103943,20001,001,0,EUR,A,,,
0001010967,20251017,172146,SALESUSER,,20251017,C,QT,3000,30,02,0000104344,30001,001,0,EUR,B,,,
0001010968,20251017,170021,SALESUSER,,20251017,C,OR,1000,30,00,0000101815,10001,001,0,USD,A,,,
0001010969,20251017,171439,SALESUSER,20251017,20251017,C,OR,1000,20,00,0000104421,10001,001,0,USD,C,,,
0001010970,20251017,173943,SALESUSER,,20251017,C,OR,1000,10,00,0000100209,10001,001,0,USD,A,,,
0001010971,20251017,173513,SALESUSER,,20251017,C,ZOR,1000,20,01,0000104397,10001,001,0,USD,B,,,
0001010972,20251017,172130,SALESUSER,,20251017,C,OR,1000,10,00,0000100245,10001,001,0,USD,A,,,
0001010973,20251017,173754,SALESUSER,20251017,20251017,C,ZOR,3000,10,01,0000101606,30001,001,0,EUR,C,,01,
0001010974,20251017,172937,SALESUSER,,20251017,C,QT,1000,10,00,0000102812,10001,001,0,USD,A,,,
0001010975,20251017,175053,SALESUSER,20251017,20251017,C,OR,3000,20,00,0000102758,30001,001,0,EUR,B,,01,
0001010976,20251017,171700,SALESUSER,20251017,20251017,C,OR,1000,10,00,0000104208,10001,001,0,USD,A,,,
0001010977,20251017,172533,SALESUSER,,20251017,C,OR,2000,10,01,0000100280,20001,001,0,EUR,B,,,
0001010978,20251017,175715,SALESUSER,20251017,20251017,C,OR,1000,30,01,0000103801,10001,001,0,USD,B,,,01
0001010979,20251017,175023,SALESUSER,20251017,20251017,C,OR,1000,10,01,0000101350,10001,001,0,USD,A,,,
0001010980,20251017,171441,SALESUSER,,20251017,C,ZOR,2000,10,01,0000101372,20001,001,0,EUR,C,,,
0001010981,20251017,172005,SALESUSER,,20251017,C,OR,3000,10,01,0000102592,30001,001,0,EUR,A,,,
0001010982,20251017,174323,SALESUSER,,20251017,C,OR,1000,20,01,0000100236,10001,001,0,USD,A,,,
0001010983,20251017,170636,SALESUSER,20251017,20251017,C,QT,3000,20,02,0000103369,30001,001,0,EUR,C,,,
0001010984,20251017,171736,SALESUSER,,20251017,C,OR,1000,10,00,0000104167,10001,001,0,USD,A,,,01
0001010985,20251017,171309,SALESUSER,20251017,20251017,C,OR,2000,20,01,0000100260,20001,001,0,EUR,B,,,
0001010986,20251017,170546,SALESUSER,,20251017,C,OR,1000,20,00,0000103712,10001,001,0,USD,B,,,
0001010987,20251017,171154,SALESUSER,20251017,20251017,C,ZOR,3000,10,00,0000100317,30001,001,0,EUR,C,,,01
0001010988,20251017,184635,SALESUSER,,20251017,C,OR,2000,10,00,0000103015,20001,001,0,EUR,B,,,
0001010989,20251017,182759,SALESUSER,20251017,20251017,C,OR,1000,20,00,0000100060,10001,001,0,USD,A,,,
0001010990,20251017,185600,SALESUSER,,20251017,C,OR,3000,10,02,0000103976,30001,001,0,EUR,B,,,
0001010991,20251017,183813,SALESUSER,,20251017,C,QT,1000,10,02,0000103711,10001,001,0,USD,A,,01,
0001010992,20251017,184956,SALESUSER,,20251017,C,ZOR,1000,30,00,0000103826,10001,001,0,USD,A,,,
0001010993,20251017,184858,SALESUSER,,20251017,C,OR,2000,20,02,0000102106,20001,001,0,EUR,B,,,
0001010994,20251017,183450,SALESUSER,,20251017,C,QT,2000,10,00,0000104840,20001,001,0,EUR,B,,,
0001010995,20251017,185849,SALESUSER,,20251017,C,OR,3000,20,01,0000103454,30001,001,0,EUR,C,,,
0001010996,20251017,184449,SALESUSER,,20251017,C,ZOR,1000,20,01,0000103677,10001,001,0,USD,B,,,01
0001010997,20251017,183940,SALESUSER,,20251017,C,OR,3000,10,02,0000101998,30001,001,0,EUR,A,,,
0001010998,20251017,183435,SALESUSER,20251017,20251017,C,ZOR,3000,20,00,0000104506,30001,001,0,EUR,C,,,
0001010999,20251017,183925,SALESUSER,,20251017,C,OR,1000,10,00,0000103187,10001,001,0,USD,A,,,
0001011000,20251017,182652,SALESUSER,,20251017,C,OR,1000,30,00,0000103506,10001,001,0,USD,A,,,
0001011001,20251017,183855,SALESUSER,,20251017,C,OR,2000,10,00,0000101145,20001,001,0,EUR,A,,,
0001011002,20251017,180408,SALESUSER,20251017,20251017,C,OR,1000,10,00,0000104801,10001,001,0,USD,A,,,
0001011003,20251017,180301,SALESUSER,,20251017,C,ZOR,1000,20,01,0000103211,10001,001,0,USD,C,,01,
0001011004,20251017,180344,SALESUSER,,20251017,C,ZOR,2000,20,00,0000102808,20001,001,0,EUR,C,,,
0001011005,20251017,183906,SALESUSER,,20251017,C,ZOR,2000,30,00,0000102690,20001,001,0,EUR,A,,,
0001011006,20251017,184605,SALESUSER,,20251017,C,OR,1000,10,01,0000100475,10001,001,0,USD,C,,,
0001011007,20251017,184712,SALESUSER,,20251017,C,OR,1000,20,02,0000102243,10001,001,0,USD,B,,01,
0001011008,20251017,180828,SALESUSER,,20251017,C,OR,1000,30,02,0000100616,10001,001,0,USD,A,,,
0001011009,20251017,180314,SALESUSER,,20251017,C,OR,1000,10,02,0000101691,10001,001,0,USD,C,,,
0001011010,20251017,180913,SALESUSER,,20251017,C,OR,3000,10,02,0000102969,30001,001,0,EUR,A,,01,
0001011011,20251017,180716,SALESUSER,20251017,20251017,C,ZOR,1000,30,00,0000104756,10001,001,0,USD,A,,,
0001011012,20251017,185429,SALESUSER,,20251017,C,OR,1000,30,00,0000102445,10001,001,0,USD,B,,,
0001011013,20251017,181143,SALESUSER,,20251017,C,OR,2000,10,01,0000102867,20001,001,0,EUR,A,,,
0001011014,20251017,180547,SALESUSER,,20251017,C,OR,1000,20,02,0000104047,10001,001,0,USD,B,,,
0001011015,20251017,184133,SALESUSER,,20251017,C,OR,1000,10,00,0000104846,10001,001,0,USD,A,,,
0001011016,20251017,183641,SALESUSER,,20251017,C,OR,2000,10,00,0000101250,20001,001,0,EUR,B,,01,
0001011017,20251017,182803,SALESUSER,20251017,20251017,C,ZOR,1000,20,01,0000104059,10001,001,0,USD,A,,,
0001011018,20251017,181552,SALESUSER,20251017,20251017,C,OR,1000,10,00,0000101902,10001,001,0,USD,A,,,
0001011019,20251017,183915,SALESUSER,,20251017,C,OR,1000,20,00,0000104689,10001,001,0,USD,A,,,
0001011020,20251017,182231,SALESUSER,,20251017,C,ZOR,1000,30,00,0000101815,10001,001,0,USD,C,,,
0001011021,20251017,184136,SALESUSER,20251017,20251017,C,ZOR,3000,30,00,0000100787,30001,001,0,EUR,B,,,
0001011022,20251017,180520,SALESUSER,,20251017,C,ZOR,1000,10,00,0000100251,10001,001,0,USD,A,,,
0001011023,20251017,185707,SALESUSER,,20251017,C,OR,2000,30,02,0000102776,20001,001,0,EUR,B,,,
0001011024,20251017,185840,SALESUSER,,20251017,C,OR,2000,10,00,0000103402,20001,001,0,EUR,B,,,
0001011025,20251017,183043,SALESUSER,20251017,20251017,C,OR,2000,10,01,0000103131,20001,001,0,EUR,B,,,
0001011026,20251017,185838,SALESUSER,,20251017,C,OR,1000,10,01,0000104230,10001,001,0,USD,B,,,
0001011027,20251017,185726,SALESUSER,20251017,20251017,C,ZOR,1000,10,01,0000102905,10001,001,0,USD,B,,01,
0001011028,20251017,180921,SALESUSER,20251017,20251017,C,OR,1000,10,01,0000101057,10001,001,0,USD,B,,,
0001011029,20251017,182751,SALESUSER,,20251017,C,ZOR,1000,20,01,0000103723,10001,001,0,USD,B,,,
0001011030,20251017,184636,SALESUSER,,20251017,C,OR,1000,10,02,0000101306,10001,001,0,USD,B,,01,
0001011031,20251017,190154,SALESUSER,,20251017,C,ZOR,1000,10,00,0000103395,10001,001,0,USD,A,,01,
0001011032,20251017,192445,SALESUSER,,20251017,C,QT,1000,30,02,0000104659,10001,001,0,USD,B,,,
0001011033,20251017,191557,SALESUSER,,20251017,C,OR,1000,10,01,0000104099,10001,001,0,USD,A,,,
0001011034,20251017,193822,SALESUSER,20251017,20251017,C,OR,1000,10,00,0000101776,10001,001,0,USD,B,,,
0001011035,20251017,194321,SALESUSER,,20251017,C,ZOR,1000,10,02,0000100042,10001,001,0,USD,B,,,
0001011036,20251017,192442,SALESUSER,,20251017,C,QT,1000,10,02,0000104069,10001,001,0,USD,A,,,
0001011037,20251017,191205,SALESUSER,,20251017,C,OR,3000,10,00,0000103862,30001,001,0,EUR,C,,,
0001011038,20251017,195724,SALESUSER,,20251017,C,OR,3000,20,01,0000103309,30001,001,0,EUR,A,,,
0001011039,20251017,190757,SALESUSER,20251017,20251017,C,QT,1000,10,00,0000103727,10001,001,0,USD,B,,,01
0001011040,20251017,191440,SALESUSER,20251017,20251017,C,OR,2000,10,00,0000102992,20001,001,0,EUR,B,,,
0001011041,20251017,195336,SALESUSER,20251017,20251017,C,OR,2000,20,01,0000102221,20001,001,0,EUR,B,,,
0001011042,20251017,190252,SALESUSER,20251017,20251017,C,ZOR,1000,20,00,0000100761,10001,001,0,USD,B,,,01
0001011043,20251017,190217,SALESUSER,20251017,20251017,C,OR,3000,10,01,0000103205,30001,001,0,EUR,C,,,
0001011044,20251017,195718,SALESUSER,,20251017,C,OR,1000,30,00,0000102083,10001,001,0,USD,B,,,
0001011045,20251017,195427,SALESUSER,20251017,20251017,C,QT,1000,30,01,0000101040,10001,001,0,USD,A,,,
0001011046,20251017,190925,SALESUSER,20251017,20251017,C,OR,3000,30,01,0000104227,30001,001,0,EUR,A,,01,
0001011047,20251017,193345,SALESUSER,,20251017,C,ZOR,1000,10,00,0000102661,10001,001,0,USD,A,,,
0001011048,20251017,194441,SALESUSER,20251017,20251017,C,OR,3000,10,01,0000102636,30001,001,0,EUR,A,,,
0001011049,20251017,193849,SALESUSER,20251017,20251017,C,OR,1000,20,01,0000103404,10001,001,0,USD,B,,,
0001011050,20251017,192323,SALESUSER,20251017,20251017,C,OR,2000,20,00,0000100727,20001,001,0,EUR,C,,,
0001011051,20251017,192359,SALESUSER,,20251017,C,OR,1000,10,02,0000101416,10001,001,0,USD,A,,,
0001011052,20251017,192244,SALESUSER,,20251017,C,OR,1000,10,00,0000102947,10001,001,0,USD,A,,,
0001011053,20251017,191018,SALESUSER,,20251017,C,ZOR,3000,30,00,0000104682,30001,001,0,EUR,C,,,
0001011054,20251017,193600,SALESUSER,,20251017,C,OR,2000,30,01,0000104522,20001,001,0,EUR,B,,,
0001011055,20251017,192302,SALESUSER,,20251017,C,ZOR,1000,30,01,0000100195,10001,001,0,USD,A,,,
0001011056,20251017,194844,SALESUSER,,20251017,C,OR,3000,20,01,0000104973,30001,001,0,EUR,C,,,
0001011057,20251017,190933,SALESUSER,,20251017,C,ZOR,2000,30,01,0000101583,20001,001,0,EUR,B,,,01
0001011058,20251017,193018,SALESUSER,20251017,20251017,C,ZOR,1000,10,01,0000101121,10001,001,0,USD,A,,,
0001011059,20251017,191536,SALESUSER,20251017,20251017,C,QT,3000,20,00,0000104872,30001,001,0,EUR,C,,,
0001011060,20251017,193500,SALESUSER,20251017,20251017,C,OR,1000,30,00,0000100376,10001,001,0,USD,B,,,
0001011061,20251017,194202,SALESUSER,20251017,20251017,C,ZOR,2000,10,00,0000100554,20001,001,0,EUR,A,,,
0001011062,20251017,193206,SALESUSER,,20251017,C,OR,1000,10,00,0000101437,10001,001,0,USD,A,,,
0001011063,20251017,195505,SALESUSER,,20251017,C,OR,1000,30,00,0000104689,10001,001,0,USD,A,,,
0001011064,20251017,195428,SALESUSER,20251017,20251017,C,OR,2000,10,02,0000102568,20001,001,0,EUR,B,,,
0001011065,20251017,193300,SALESUSER,,20251017,C,OR,2000,10,01,0000104994,20001,001,0,EUR,C,,,
0001011066,20251017,191436,SALESUSER,,20251017,C,OR,2000,10,01,0000100331,20001,001,0,EUR,C,,,
0001011067,20251017,192511,SALESUSER,20251017,20251017,C,QT,1000,20,00,0000104966,10001,001,0,USD,C,,,
0001011068,20251017,194720,SALESUSER,,20251017,C,OR,2000,30,02,0000102776,20001,001,0,EUR,C,,01,
0001011069,20251017,195008,SALESUSER,20251017,20251017,C,OR,1000,10,01,0000100097,10001,001,0,USD,A,,,
