VBELN,POSNR,ETENR,EDATU,BMENG,VRKME,ERDAT
0001012070,000020,0001,20251022,16.428,EA,20251020
0001012070,000030,0001,20251023,46.629,KG,20251020
0001012070,000040,0001,20251021,22.987,EA,20251020
0001012070,000050,0001,20251023,6.736,KG,20251020
0001012070,000060,0001,20251028,6.335,EA,20251020
0001012070,000070,0001,20251024,45.048,KG,20251020
0001012071,000010,0001,20251021,9.55,EA,20251020
0001012071,000020,0001,20251103,145.254,KG,20251020
0001012071,000030,0001,20251103,1.698,EA,20251020
0001012071,000030,0002,20251031,1.698,EA,20251020
0001012071,000040,0001,20251023,113.586,EA,20251020
0001012071,000050,0001,20251024,131.662,KG,20251020
0001012071,000060,0001,20251103,24.555,EA,20251020
0001012071,000070,0001,20251029,15.559,EA,20251020
0001012071,000080,0001,20251031,31.484,KG,20251020
0001012072,000010,0001,20251103,8.974,EA,20251020
0001012072,000020,0001,20251026,1.148,EA,20251020
0001012072,000020,0002,20251031,1.148,EA,20251020
0001012073,000010,0001,20251030,8.249,EA,20251020
0001012073,000010,0002,20251103,8.249,EA,20251020
0001012073,000020,0001,20251026,35.423,EA,20251020
0001012073,000030,0001,20251101,15.793,EA,20251020
0001012073,000040,0001,20251103,37.5375,KG,20251020
0001012073,000040,0002,20251103,37.5375,KG,20251020
0001012074,000010,0001,20251022,61.246,EA,20251020
0001012074,000020,0001,20251101,3.103,EA,20251020
0001012074,000020,0002,20251031,3.103,EA,20251020
0001012074,000030,0001,20251023,14.9,L,20251020
0001012075,000010,0001,20251030,17.936,EA,20251020
0001012075,000020,0001,20251031,13.576,EA,20251020
0001012075,000030,0001,20251023,15.357,EA,20251020
0001012075,000040,0001,20251021,27.22,EA,20251020
0001012076,000010,0001,20251028,18.47,EA,20251020
0001012076,000020,0001,20251023,21.055,KG,20251020
0001012076,000030,0001,20251023,1.511,EA,20251020
0001012076,000030,0002,20251024,1.511,EA,20251020
0001012076,000040,0001,20251021,7.731,KG,20251020
0001012076,000050,0001,20251102,87.012,EA,20251020
0001012076,000060,0001,20251024,22.818,EA,20251020
0001012077,000010,0001,20251024,2.636,EA,20251020
0001012077,000020,0001,20251026,28.149,EA,20251020
0001012077,000030,0001,20251101,7.823,EA,20251020
0001012077,000040,0001,20251029,325.365,KG,20251020
0001012077,000050,0001,20251023,9.285,EA,20251020
0001012077,000060,0001,20251024,35.405,L,20251020
0001012078,000010,0001,20251024,54.245,EA,20251020
0001012078,000020,0001,20251030,11.557,KG,20251020
0001012078,000020,0002,20251029,11.557,KG,20251020
0001012078,000030,0001,20251030,8.997,EA,20251020
0001012078,000040,0001,20251031,3.18,EA,20251020
0001012078,000050,0001,20251026,1.361,KG,20251020
0001012078,000050,0002,20251022,1.361,KG,20251020
0001012078,000060,0001,20251022,15.409,EA,20251020
0001012078,000070,0001,20251101,2.382,EA,20251020
0001012079,000010,0001,20251022,85.328,KG,20251020
0001012079,000020,0001,20251024,55.6055,EA,20251020
0001012079,000020,0002,20251031,55.6055,EA,20251020
0001012079,000030,0001,20251102,29.578,KG,20251020
0001012079,000040,0001,20251030,7.553,EA,20251020
0001012079,000040,0002,20251030,7.553,EA,20251020
0001012080,000010,0001,20251028,29.64,EA,20251020
0001012080,000020,0001,20251102,72.989,EA,20251020
0001012080,000030,0001,20251101,30.871,EA,20251020
0001012080,000040,0001,20251028,94.584,EA,20251020
0001012081,000010,0001,20251102,3.1065,EA,20251020
0001012081,000010,0002,20251024,3.1065,EA,20251020
0001012081,000020,0001,20251029,1.806,EA,20251020
0001012082,000010,0001,20251103,111.778,EA,20251020
0001012082,000020,0001,20251031,16.692,EA,20251020
0001012082,000030,0001,20251028,7.839,EA,20251020
0001012082,000040,0001,20251030,5.696,KG,20251020
0001012083,000010,0001,20251023,1.053,L,20251020
0001012083,000010,0002,20251028,1.053,L,20251020
0001012083,000020,0001,20251029,18.769,EA,20251020
0001012083,000020,0002,20251028,18.769,EA,20251020
0001012083,000030,0001,20251027,5.28,KG,20251020
0001012083,000040,0001,20251028,12.835,EA,20251020
0001012083,000040,0002,20251029,12.835,EA,20251020
0001012084,000010,0001,20251103,15.534,KG,20251020
0001012084,000020,0001,20251023,92.009,KG,20251020
0001012084,000030,0001,20251024,4.8745,KG,20251020
0001012084,000030,0002,20251027,4.8745,KG,20251020
0001012084,000040,0001,20251021,11.388,EA,20251020
0001012084,000050,0001,20251031,3.397,KG,20251020
0001012084,000060,0001,20251029,25.623,EA,20251020
0001012085,000010,0001,20251101,14.993,KG,20251020
0001012085,000020,0001,20251025,10.432,KG,20251020
0001012085,000030,0001,20251023,19.869,KG,20251020
0001012085,000040,0001,20251023,23.248,EA,20251020
0001012085,000050,0001,20251030,10.4535,KG,20251020
0001012085,000050,0002,20251102,10.4535,KG,20251020
0001012085,000060,0001,20251027,12.883,EA,20251020
0001012085,000070,0001,20251102,24.378,EA,20251020
0001012086,000010,0001,20251103,4.713,KG,20251020
0001012086,000020,0001,20251102,114.859,EA,20251020
0001012086,000030,0001,20251103,103.792,EA,20251020
0001012087,000010,0001,20251103,12.65,KG,20251020
0001012087,000020,0001,20251027,6.052,KG,20251020
0001012087,000030,0001,20251026,8.844,EA,20251020
0001012087,000040,0001,20251022,278.389,KG,20251020
0001012087,000050,0001,20251025,9.586,EA,20251020
0001012088,000010,0001,20251025,13.064,EA,20251020
0001012088,000020,0001,20251031,58.54,KG,20251020
0001012088,000030,0001,20251025,9.922,EA,20251020
0001012088,000040,0001,20251102,2.621,EA,20251020
0001012089,000010,0001,20251029,40.761,EA,20251020
0001012089,000020,0001,20251027,25.388,EA,20251020
0001012089,000020,0002,20251026,25.388,EA,20251020
0001012089,000030,0001,20251028,8.257,EA,20251020
0001012089,000040,0001,20251025,3.252,EA,20251020
0001012089,000040,0002,20251024,3.252,EA,20251020
0001012090,000010,0001,20251021,46.57,EA,20251020
0001012090,000020,0001,20251027,4.705,KG,20251020
0001012090,000030,0001,20251023,1.623,KG,20251020
0001012091,000010,0001,20251103,36.547,EA,20251020
0001012091,000020,0001,20251021,41.51,KG,20251020
0001012091,000030,0001,20251027,5.667,KG,20251020
0001012091,000040,0001,20251029,9.725,EA,20251020
0001012091,000050,0001,20251022,31.982,EA,20251020
0001012091,000060,0001,20251025,21.071,KG,20251020
0001012091,000070,0001,20251031,11.247,EA,20251020
0001012091,000070,0002,20251031,11.247,EA,20251020
0001012092,000010,0001,20251103,136.596,L,20251020
0001012092,000020,0001,20251029,35.716,KG,20251020
0001012092,000030,0001,20251031,93.662,EA,20251020
0001012092,000040,0001,20251025,36.26,EA,20251020
0001012092,000050,0001,20251102,21.455,KG,20251020
0001012092,000060,0001,20251030,5.6875,L,20251020
0001012092,000060,0002,20251030,5.6875,L,20251020
0001012093,000010,0001,20251031,4.1215,KG,20251020
0001012093,000010,0002,20251022,4.1215,KG,20251020
0001012093,000020,0001,20251030,16.224,L,20251020
0001012093,000030,0001,20251029,18.546,EA,20251020
0001012093,000040,0001,20251101,2.7825,EA,20251020
0001012093,000040,0002,20251028,2.7825,EA,20251020
0001012093,000050,0001,20251023,5.5065,EA,20251020
0001012093,000050,0002,20251021,5.5065,EA,20251020
0001012093,000060,0001,20251023,8.557,EA,20251020
0001012093,000060,0002,20251103,8.557,EA,20251020
0001012094,000010,0001,20251030,27.114,EA,20251020
0001012094,000020,0001,20251029,7.673,EA,20251020
0001012094,000030,0001,20251022,3.169,EA,20251020
0001012094,000040,0001,20251022,13.044,EA,20251020
0001012094,000050,0001,20251024,2.628,KG,20251020
0001012094,000060,0001,20251021,52.418,EA,20251020
0001012094,000070,0001,20251102,1.972,KG,20251020
0001012094,000070,0002,20251021,1.972,KG,20251020
0001012094,000080,0001,20251029,18.063,EA,20251020
0001012094,000090,0001,20251025,61.707,EA,20251020
0001012095,000010,0001,20251024,7.661,KG,20251020
0001012095,000020,0001,20251031,9.182,EA,20251020
0001012095,000030,0001,20251024,6.602,EA,20251020
0001012095,000040,0001,20251030,5.888,KG,20251020
0001012095,000050,0001,20251022,10.347,KG,20251020
0001012096,000010,0001,20251025,10.221,EA,20251020
0001012096,000020,0001,20251022,15.494,EA,20251020
0001012096,000030,0001,20251030,15.31,EA,20251020
0001012096,000040,0001,20251101,63.83,EA,20251020
0001012096,000050,0001,20251029,1.291,EA,20251020
0001012096,000060,0001,20251022,9.77,EA,20251020
0001012096,000070,0001,20251102,473.023,EA,20251020
0001012096,000080,0001,20251022,8.207,EA,20251020
0001012097,000010,0001,20251101,4.072,KG,20251020
0001012097,000020,0001,20251031,30.466,EA,20251020
0001012097,000030,0001,20251028,7.114,EA,20251020
0001012097,000040,0001,20251030,1.229,EA,20251020
0001012098,000010,0001,20251027,13.672,EA,20251020
0001012098,000020,0001,20251024,279.082,KG,20251020
0001012098,000030,0001,20251024,3.634,KG,20251020
0001012098,000040,0001,20251021,193.554,EA,20251020
0001012098,000050,0001,20251031,2.0095,KG,20251020
0001012098,000050,0002,20251026,2.0095,KG,20251020
0001012098,000060,0001,20251021,78.503,EA,20251020
0001012098,000070,0001,20251028,125.071,EA,20251020
0001012099,000010,0001,20251102,178.82,EA,20251020
0001012099,000020,0001,20251025,216.693,EA,20251020
0001012100,000010,0001,20251030,17.074,EA,20251020
0001012100,000020,0001,20251026,19.546,KG,20251020
0001012100,000030,0001,20251021,51.762,EA,20251020
0001012100,000040,0001,20251103,8.506,EA,20251020
0001012100,000050,0001,20251025,83.666,EA,20251020
0001012100,000060,0001,20251025,42.785,KG,20251020
0001012100,000070,0001,20251024,11.007,KG,20251020
0001012101,000010,0001,20251103,20.641,EA,20251020
0001012101,000020,0001,20251103,224.038,EA,20251020
0001012101,000030,0001,20251023,42.901,EA,20251020
0001012101,000040,0001,20251028,7.6,EA,20251020
0001012101,000040,0002,20251022,7.6,EA,20251020
0001012101,000050,0001,20251103,13.154,EA,20251020
0001012101,000060,0001,20251103,23.105,EA,20251020
0001012101,000070,0001,20251030,70.1845,EA,20251020
0001012101,000070,0002,20251023,70.1845,EA,20251020
0001012101,000080,0001,20251030,6.158,KG,20251020
0001012102,000010,0001,20251029,47.912,EA,20251020
0001012102,000020,0001,20251031,3.7165,EA,20251020
0001012102,000020,0002,20251021,3.7165,EA,20251020
0001012102,000030,0001,20251023,6.452,L,20251020
0001012102,000040,0001,20251101,67.925,EA,20251020
0001012102,000050,0001,20251029,21.282,EA,20251020
0001012102,000060,0001,20251025,18.717,EA,20251020
0001012102,000070,0001,20251031,83.809,EA,20251020
0001012102,000080,0001,20251025,59.681,EA,20251020
0001012102,000090,0001,20251102,23.816,KG,20251020
0001012103,000010,0001,20251022,7.555,EA,20251020
0001012103,000020,0001,20251102,50.394,KG,20251020
0001012104,000010,0001,20251102,7.374,EA,20251020
0001012104,000010,0002,20251027,7.374,EA,20251020
0001012104,000020,0001,20251022,21.279,EA,20251020
0001012104,000030,0001,20251031,36.826,L,20251020
0001012104,000040,0001,20251027,178.32,EA,20251020
0001012105,000010,0001,20251030,5.982,KG,20251020
0001012105,000020,0001,20251024,13.051,EA,20251020
0001012105,000030,0001,20251031,56.173,EA,20251020
0001012105,000040,0001,20251027,29.856,EA,20251020
0001012105,000050,0001,20251102,8.347,EA,20251020
0001012105,000060,0001,20251023,24.859,KG,20251020
0001012105,000070,0001,20251025,56.039,EA,20251020
0001012105,000080,0001,20251103,6.907,EA,20251020
0001012105,000080,0002,20251021,6.907,EA,20251020
0001012106,000010,0001,20251029,6.118,KG,20251020
0001012106,000020,0001,20251101,17.61,EA,20251020
0001012106,000030,0001,20251029,6.596,EA,20251020
0001012106,000040,0001,20251102,107.721,EA,20251020
0001012107,000010,0001,20251026,200.525,EA,20251020
0001012107,000020,0001,20251103,42.015,EA,20251020
0001012107,000030,0001,20251022,3.423,L,20251020
0001012107,000030,0002,20251031,3.423,L,20251020
0001012107,000040,0001,20251031,7.4215,EA,20251020
0001012107,000040,0002,20251027,7.4215,EA,20251020
0001012107,000050,0001,20251024,8.126,EA,20251020
0001012107,000060,0001,20251023,12.391,EA,20251020
0001012107,000070,0001,20251024,15.544,KG,20251020
0001012107,000080,0001,20251029,2.217,EA,20251020
0001012107,000090,0001,20251022,3.449,KG,20251020
0001012107,000100,0001,20251024,68.961,EA,20251020
0001012108,000010,0001,20251028,3.643,KG,20251020
0001012108,000020,0001,20251021,13.767,EA,20251020
0001012108,000020,0002,20251101,13.767,EA,20251020
0001012108,000030,0001,20251026,5.72,EA,20251020
0001012108,000040,0001,20251028,35.384,EA,20251020
0001012109,000010,0001,20251101,9.809,EA,20251020
0001012109,000020,0001,20251031,1.1775,L,20251020
0001012109,000020,0002,20251025,1.1775,L,20251020
0001012109,000030,0001,20251022,3.519,EA,20251020
0001012109,000040,0001,20251021,11.765,KG,20251020
0001012110,000010,0001,20251024,28.149,EA,20251020
0001012110,000020,0001,20251028,4.663,EA,20251020
0001012111,000010,0001,20251027,103.2,EA,20251020
0001012111,000020,0001,20251023,32.665,EA,20251020
0001012112,000010,0001,20251023,19.68,EA,20251020
0001012112,000010,0002,20251027,19.68,EA,20251020
0001012112,000020,0001,20251103,8.655,EA,20251020
0001012112,000030,0001,20251101,40.798,EA,20251020
0001012112,000040,0001,20251026,21.35,EA,20251020
0001012112,000050,0001,20251030,6.832,EA,20251020
0001012113,000010,0001,20251025,23.07,EA,20251020
0001012113,000010,0002,20251022,23.07,EA,20251020
0001012113,000020,0001,20251101,14.503,EA,20251020
0001012113,000030,0001,20251026,1.1015,L,20251020
0001012113,000030,0002,20251023,1.1015,L,20251020
0001012113,000040,0001,20251026,34.811,EA,20251020
0001012113,000050,0001,20251102,24.018,L,20251020
0001012114,000010,0001,20251029,45.491,KG,20251020
0001012114,000020,0001,20251024,21.951,EA,20251020
0001012114,000030,0001,20251029,4.25,L,20251020
0001012114,000040,0001,20251026,6.01,EA,20251020
0001012114,000040,0002,20251022,6.01,EA,20251020
0001012114,000050,0001,20251102,3.635,EA,20251020
0001012114,000060,0001,20251027,6.469,EA,20251020
0001012114,000070,0001,20251024,37.515,EA,20251020
0001012114,000080,0001,20251026,63.147,EA,20251020
0001012114,000090,0001,20251028,65.003,KG,20251020
0001012114,000100,0001,20251029,49.532,KG,20251020
0001012114,000110,0001,20251022,20.645,EA,20251020
0001012114,000120,0001,20251102,25.038,KG,20251020
0001012114,000120,0002,20251022,25.038,KG,20251020
0001012115,000010,0001,20251027,90.987,L,20251020
0001012115,000020,0001,20251025,43.295,EA,20251020
0001012115,000030,0001,20251102,11.217,EA,20251020
0001012115,000040,0001,20251102,76.074,L,20251020
0001012116,000010,0001,20251025,361.019,L,20251020
0001012116,000020,0001,20251101,13.871,EA,20251020
0001012116,000030,0001,20251027,2.249,EA,20251020
0001012116,000040,0001,20251027,6.467,KG,20251020
0001012116,000050,0001,20251103,94.367,EA,20251020
0001012116,000060,0001,20251029,3.266,EA,20251020
0001012116,000070,0001,20251025,280.865,L,20251020
0001012116,000080,0001,20251102,19.167,EA,20251020
0001012117,000010,0001,20251028,3.135,EA,20251020
0001012117,000010,0002,20251022,3.135,EA,20251020
0001012117,000020,0001,20251103,3.981,EA,20251020
0001012117,000030,0001,20251024,39.283,EA,20251020
0001012117,000040,0001,20251023,6.139,L,20251020
0001012117,000050,0001,20251031,0.552,EA,20251020
0001012117,000060,0001,20251030,5.139,EA,20251020
0001012118,000010,0001,20251021,11.391,EA,20251020
0001012119,000010,0001,20251102,113.266,EA,20251020
0001012119,000020,0001,20251022,123.258,EA,20251020
0001012119,000030,0001,20251102,47.74,EA,20251020
0001012119,000040,0001,20251021,8.099,EA,20251020
0001012119,000040,0002,20251023,8.099,EA,20251020
0001012119,000050,0001,20251103,72.426,EA,20251020
0001012119,000060,0001,20251030,53.453,KG,20251020
0001012119,000070,0001,20251031,4.922,KG,20251020
0001012119,000080,0001,20251022,4.245,KG,20251020
0001012119,000090,0001,20251026,5.982,EA,20251020
0001012119,000100,0001,20251029,103.422,L,20251020
0001012119,000100,0002,20251102,103.422,L,20251020
0001012119,000110,0001,20251103,1.534,EA,20251020
0001012120,000010,0001,20251103,8.211,EA,20251020
0001012120,000020,0001,20251031,28.537,EA,20251020
0001012120,000030,0001,20251103,2.925,L,20251020
0001012120,000040,0001,20251026,11.356,EA,20251020
0001012120,000050,0001,20251031,18.688,EA,20251020
0001012121,000010,0001,20251022,13.98,EA,20251020
0001012121,000020,0001,20251103,17.033,EA,20251020
0001012121,000030,0001,20251022,14.065,L,20251020
0001012121,000040,0001,20251029,4.755,EA,20251020
0001012122,000010,0001,20251026,44.439,KG,20251020
0001012122,000020,0001,20251029,10.271,EA,20251020
0001012122,000030,0001,20251022,27.001,EA,20251020
0001012122,000040,0001,20251022,2.436,KG,20251020
0001012123,000010,0001,20251103,26.382,EA,20251020
0001012123,000020,0001,20251021,1.257,EA,20251020
0001012123,000030,0001,20251022,125.592,KG,20251020
0001012123,000040,0001,20251025,7.539,L,20251020
0001012123,000050,0001,20251027,24.973,L,20251020
0001012124,000010,0001,20251021,74.394,KG,20251020
0001012124,000020,0001,20251023,65.648,EA,20251020
0001012124,000030,0001,20251024,27.248,KG,20251020
0001012124,000040,0001,20251102,13.631,EA,20251020
0001012125,000010,0001,20251101,9.908,L,20251020
0001012125,000020,0001,20251026,4.585,EA,20251020
0001012125,000030,0001,20251024,110.692,EA,20251020
0001012125,000040,0001,20251026,55.302,L,20251020
0001012125,000050,0001,20251031,139.127,EA,20251020
0001012126,000010,0001,20251102,21.216,EA,20251020
0001012126,000020,0001,20251030,4.024,EA,20251020
0001012126,000030,0001,20251027,23.316,EA,20251020
0001012126,000030,0002,20251029,23.316,EA,20251020
0001012127,000010,0001,20251023,24.794,L,20251020
0001012127,000020,0001,20251029,10.618,KG,20251020
0001012127,000030,0001,20251030,19.5115,EA,20251020
0001012127,000030,0002,20251021,19.5115,EA,20251020
0001012127,000040,0001,20251022,90.449,KG,20251020
0001012127,000050,0001,20251102,13.202,EA,20251020
0001012128,000010,0001,20251025,9.81,EA,20251020
0001012128,000020,0001,20251021,72.701,EA,20251020
0001012128,000030,0001,20251029,101.039,EA,20251020
0001012128,000040,0001,20251022,275.085,KG,20251020
0001012128,000050,0001,20251103,116.239,EA,20251020
0001012128,000060,0001,20251023,8.92,EA,20251020
0001012129,000010,0001,20251101,7.123,EA,20251020
0001012129,000020,0001,20251024,68.826,KG,20251020
