VBELN,FKART,FKDAT,ERDAT,ERZET,ERNAM,KUNAG,KUNRG,VKORG,NETWR,WAERK,FKSTO,VBUND,RFBSK
9000006049,F2,20251027,20251027,105200,BILLUSER,0000104103,0000104103,1000,0,USD,,,A
9000006050,F2,20251021,20251021,153900,BILLUSER,0000102519,0000102519,1000,0,USD,,,A
9000006051,F2,20251006,20251006,140600,BILLUSER,0000100763,0000100763,1000,0,USD,,,B
9000006052,F2,20251023,20251023,140400,BILLUSER,0000104893,0000104893,2000,0,EUR,,,B
9000006053,F2,20251027,20251027,115300,BILLUSER,0000100726,0000100726,1000,0,USD,,,A
9000006054,F2,20251018,20251018,130700,BILLUSER,0000100138,0000100138,2000,0,EUR,,,A
9000006055,F2,20251029,20251029,172500,BILLUSER,0000101634,0000101634,1000,0,USD,,,A
9000006056,F2,20251023,20251023,155600,BILLUSER,0000100488,0000100488,1000,0,USD,,,A
9000006057,F2,20251025,20251025,171100,BILLUSER,0000104791,0000104791,1000,0,USD,,,B
9000006058,F2,20251020,20251020,094000,BILLUSER,0000104059,0000104059,1000,0,USD,,,A
9000006059,F2,20251020,20251020,091800,BILLUSER,0000101149,0000101149,2000,0,EUR,,,A
9000006060,F2,20251014,20251014,153300,BILLUSER,0000104297,0000104297,1000,0,USD,,,A
9000006061,F2,20251030,20251030,120600,BILLUSER,0000103995,0000103995,1000,0,USD,,,A
9000006062,F2,20251016,20251016,142700,BILLUSER,0000103232,0000103232,1000,0,USD,,,A
9000006063,F2,20251005,20251005,110300,BILLUSER,0000101053,0000101053,3000,0,EUR,,,C
9000006064,F2,20251022,20251022,083800,BILLUSER,0000104979,0000104979,1000,0,USD,,,B
9000006065,F2,20251003,20251003,114400,BILLUSER,0000104831,0000104831,1000,0,USD,,,A
9000006066,F2,20251011,20251011,145900,BILLUSER,0000100823,0000100823,2000,0,EUR,,,A
9000006067,F2,20251016,20251016,085200,BILLUSER,0000101030,0000101030,3000,0,EUR,,,A
9000006068,F2,20251023,20251023,121500,BILLUSER,0000103262,0000103262,1000,0,USD,,,A
9000006069,F2,20251023,20251023,133300,BILLUSER,0000104087,0000104087,2000,0,EUR,,,A
9000006070,F2,20251012,20251012,164300,BILLUSER,0000102354,0000102354,1000,0,USD,,,B
9000006071,F2,20251007,20251007,163900,BILLUSER,0000104009,0000104009,1000,0,USD,,,A
9000006072,F2,20251017,20251017,121300,BILLUSER,0000100970,0000100970,2000,0,EUR,,,A
9000006073,F2,20251029,20251029,144500,BILLUSER,0000103476,0000103476,1000,0,USD,,,A
9000006074,F2,20251024,20251024,103900,BILLUSER,0000102811,0000102811,1000,0,USD,,,A
9000006075,F2,20251011,20251011,083600,BILLUSER,0000103177,0000103177,1000,0,USD,,,C
9000006076,F2,20251022,20251022,142700,BILLUSER,0000104673,0000104673,2000,0,EUR,,,B
9000006077,F2,20251014,20251014,130000,BILLUSER,0000102158,0000102158,2000,0,EUR,,,A
9000006078,F2,20251003,20251003,134700,BILLUSER,0000100610,0000100610,2000,0,EUR,,,A
9000006079,F2,20251012,20251012,150800,BILLUSER,0000103438,0000103438,2000,0,EUR,,,A
9000006080,F8,20251005,20251005,170200,BILLUSER,0000100690,0000100690,1000,0,USD,,,A
9000006081,F2,20251027,20251027,154400,BILLUSER,0000101096,0000101096,2000,0,EUR,,,C
9000006082,F2,20251023,20251023,112700,BILLUSER,0000100780,0000100780,2000,0,EUR,,,A
9000006083,F2,20251029,20251029,174200,BILLUSER,0000100277,0000100277,1000,0,USD,,,A
9000006084,F2,20251003,20251003,112300,BILLUSER,0000102791,0000102791,1000,0,USD,,,A
9000006085,F2,20251004,20251004,110000,BILLUSER,0000101042,0000101042,2000,0,EUR,,,A
9000006086,F2,20251024,20251024,165300,BILLUSER,0000104627,0000104627,1000,0,USD,,,C
9000006087,F2,20251029,20251029,163100,BILLUSER,0000101484,0000101484,1000,0,USD,,,A
9000006088,F2,20251011,20251011,124600,BILLUSER,0000104657,0000104657,1000,0,USD,,,A
9000006089,F2,20251001,20251001,142000,BILLUSER,0000104582,0000104582,1000,0,USD,,,C
9000006090,F2,20251027,20251027,104000,BILLUSER,0000100577,0000100577,2000,0,EUR,,,A
9000006091,F2,20251008,20251008,134900,BILLUSER,0000102265,0000102265,1000,0,USD,,,B
9000006092,F2,20251030,20251030,162600,BILLUSER,0000102608,0000102608,1000,0,USD,,,C
9000006093,F2,20251015,20251015,144300,BILLUSER,0000100246,0000100246,2000,0,EUR,,,A
9000006094,F2,20251017,20251017,125600,BILLUSER,0000103786,0000103786,1000,0,USD,,,A
9000006095,F2,20251010,20251010,145200,BILLUSER,0000102658,0000102658,1000,0,USD,,,A
9000006096,F2,20251008,20251008,093600,BILLUSER,0000100520,0000100520,2000,0,EUR,,,A
9000006097,F2,20251006,20251006,090600,BILLUSER,0000102472,0000102472,1000,0,USD,,,C
9000006098,F2,20251006,20251006,094700,BILLUSER,0000100765,0000100765,2000,0,EUR,,,C
9000006099,F2,20251010,20251010,150700,BILLUSER,0000102031,0000102031,2000,0,EUR,,,A
9000006100,F2,20251016,20251016,175000,BILLUSER,0000103278,0000103278,1000,0,USD,,,A
9000006101,F2,20251010,20251010,091900,BILLUSER,0000102076,0000102076,1000,0,USD,,,B
9000006102,F2,20251019,20251019,123800,BILLUSER,0000101918,0000101918,1000,0,USD,,,A
9000006103,F2,20251012,20251012,141800,BILLUSER,0000104701,0000104701,1000,0,USD,,,C
9000006104,F2,20251019,20251019,171800,BILLUSER,0000104117,0000104117,1000,0,USD,,,A
9000006105,F2,20251024,20251024,151900,BILLUSER,0000100571,0000100571,1000,0,USD,,,A
9000006106,F2,20251013,20251013,113800,BILLUSER,0000104860,0000104860,2000,0,EUR,,,A
9000006107,F2,20251019,20251019,103300,BILLUSER,0000104479,0000104479,1000,0,USD,,,A
9000006108,F2,20251024,20251024,160700,BILLUSER,0000100202,0000100202,3000,0,EUR,,,A
9000006109,F2,20251009,20251009,165800,BILLUSER,0000103126,0000103126,2000,0,EUR,,,A
9000006110,F2,20251016,20251016,143900,BILLUSER,0000104422,0000104422,2000,0,EUR,,,A
9000006111,F2,20251007,20251007,174600,BILLUSER,0000102151,0000102151,2000,0,EUR,,,A
9000006112,F2,20251013,20251013,112100,BILLUSER,0000104638,0000104638,1000,0,USD,,,C
9000006113,F2,20251014,20251014,140000,BILLUSER,0000104082,0000104082,3000,0,EUR,,,A
9000006114,F2,20251028,20251028,110300,BILLUSER,0000103470,0000103470,1000,0,USD,,,A
9000006115,F2,20251010,20251010,133800,BILLUSER,0000101765,0000101765,2000,0,EUR,,,B
9000006116,F2,20251024,20251024,144500,BILLUSER,0000102889,0000102889,1000,0,USD,,,A
9000006117,F2,20251018,20251018,084900,BILLUSER,0000103772,0000103772,1000,0,USD,,,B
9000006118,F2,20251014,20251014,085000,BILLUSER,0000101966,0000101966,2000,0,EUR,,,A
9000006119,F2,20251006,20251006,102100,BILLUSER,0000104393,0000104393,2000,0,EUR,,,A
9000006120,F2,20251006,20251006,141800,BILLUSER,0000102933,0000102933,2000,0,EUR,,,A
9000006121,F2,20251025,20251025,100700,BILLUSER,0000103241,0000103241,1000,0,USD,,,B
9000006122,F2,20251011,20251011,090200,BILLUSER,0000104290,0000104290,2000,0,EUR,,,A
9000006123,F2,20251012,20251012,114000,BILLUSER,0000102982,0000102982,3000,0,EUR,,,A
9000006124,F2,20251009,20251009,170600,BILLUSER,0000102300,0000102300,1000,0,USD,,,A
9000006125,F8,20251002,20251002,120000,BILLUSER,0000103803,0000103803,2000,0,EUR,,,A
9000006126,F2,20251102,20251102,124300,BILLUSER,0000104944,0000104944,1000,0,USD,,,A
9000006127,F2,20251020,20251020,083900,BILLUSER,0000100067,0000100067,2000,0,EUR,,,A
9000006128,F2,20251018,20251018,143200,BILLUSER,0000103907,0000103907,2000,0,EUR,,,A
9000006129,F2,20251009,20251009,092500,BILLUSER,0000104001,0000104001,3000,0,EUR,,,C
9000006130,F8,20251021,20251021,163400,BILLUSER,0000100285,0000100285,2000,0,EUR,,,B
9000006131,F2,20250930,20250930,115100,BILLUSER,0000104097,0000104097,3000,0,EUR,,,A
9000006132,F2,20251008,20251008,151800,BILLUSER,0000100972,0000100972,1000,0,USD,,,A
9000006133,F2,20250929,20250929,081300,BILLUSER,0000102055,0000102055,2000,0,EUR,,,A
9000006134,F2,20251008,20251008,141600,BILLUSER,0000104888,0000104888,1000,0,USD,,,C
9000006135,F2,20251001,20251001,095500,BILLUSER,0000103622,0000103622,1000,0,USD,,,A
9000006136,F2,20251003,20251003,134300,BILLUSER,0000104478,0000104478,1000,0,USD,,,A
9000006137,F2,20251017,20251017,085700,BILLUSER,0000102451,0000102451,1000,0,USD,,,B
9000006138,F8,20251017,20251017,094800,BILLUSER,0000103451,0000103451,2000,0,EUR,,,A
9000006139,F2,20251023,20251023,112400,BILLUSER,0000101600,0000101600,2000,0,EUR,,,A
9000006140,F8,20251014,20251014,164800,BILLUSER,0000101235,0000101235,2000,0,EUR,,,A
9000006141,F2,20251003,20251003,084400,BILLUSER,0000101324,0000101324,1000,0,USD,,,A
9000006142,F2,20251021,20251021,094700,BILLUSER,0000102403,0000102403,2000,0,EUR,,,A
9000006143,F2,20251025,20251025,091900,BILLUSER,0000104931,0000104931,1000,0,USD,,,B
9000006144,F2,20251010,20251010,154000,BILLUSER,0000102755,0000102755,2000,0,EUR,,,A
9000006145,F2,20251024,20251024,102600,BILLUSER,0000100231,0000100231,2000,0,EUR,,,C
9000006146,F2,20251020,20251020,155500,BILLUSER,0000101069,0000101069,2000,0,EUR,,,A
9000006147,F2,20251019,20251019,163000,BILLUSER,0000102414,0000102414,1000,0,USD,,,A
9000006148,F2,20251025,20251025,120900,BILLUSER,0000101613,0000101613,1000,0,USD,,,A
9000006149,F2,20251014,20251014,135500,BILLUSER,0000101432,0000101432,1000,0,USD,,,A
9000006150,F2,20250930,20250930,135200,BILLUSER,0000101023,0000101023,1000,0,USD,,,A
9000006151,F2,20251018,20251018,161400,BILLUSER,0000102735,0000102735,3000,0,EUR,,,A
9000006152,F2,20251013,20251013,112700,BILLUSER,0000101333,0000101333,1000,0,USD,,,A
9000006153,F2,20251009,20251009,094100,BILLUSER,0000104848,0000104848,1000,0,USD,,,B
9000006154,F2,20251021,20251021,163500,BILLUSER,0000104107,0000104107,1000,0,USD,,,A
9000006155,F2,20251003,20251003,102700,BILLUSER,0000100034,0000100034,1000,0,USD,,,A
9000006156,F2,20251017,20251017,095400,BILLUSER,0000102804,0000102804,1000,0,USD,,,A
9000006157,F2,20251007,20251007,163500,BILLUSER,0000102634,0000102634,3000,0,EUR,,,A
9000006158,F2,20251021,20251021,141900,BILLUSER,0000101608,0000101608,1000,0,USD,,,A
9000006159,F2,20251028,20251028,081900,BILLUSER,0000103150,0000103150,2000,0,EUR,,,B
9000006160,F2,20251014,20251014,083700,BILLUSER,0000100438,0000100438,2000,0,EUR,,,A
9000006161,F2,20251024,20251024,143700,BILLUSER,0000102879,0000102879,2000,0,EUR,,,A
9000006162,F2,20251002,20251002,081800,BILLUSER,0000101795,0000101795,2000,0,EUR,,,B
9000006163,F2,20251016,20251016,154300,BILLUSER,0000104485,0000104485,3000,0,EUR,,,B
9000006164,F2,20251016,20251016,164900,BILLUSER,0000101265,0000101265,1000,0,USD,,,A
9000006165,F8,20251021,20251021,105800,BILLUSER,0000102224,0000102224,2000,0,EUR,,,B
9000006166,F2,20251002,20251002,114000,BILLUSER,0000101647,0000101647,1000,0,USD,,,B
9000006167,F2,20251022,20251022,091700,BILLUSER,0000100922,0000100922,3000,0,EUR,,,A
9000006168,F2,20251010,20251010,101900,BILLUSER,0000101669,0000101669,1000,0,USD,,,A
9000006169,F2,20251027,20251027,133500,BILLUSER,0000103863,0000103863,1000,0,USD,,,A
9000006170,F2,20251006,20251006,084200,BILLUSER,0000100286,0000100286,2000,0,EUR,,,C
9000006171,F2,20251014,20251014,154600,BILLUSER,0000102402,0000102402,2000,0,EUR,,,C
9000006172,F2,20251022,20251022,095200,BILLUSER,0000101612,0000101612,1000,0,USD,,,A
9000006173,F8,20251008,20251008,124300,BILLUSER,0000101703,0000101703,1000,0,USD,,,B
9000006174,F2,20250928,20250928,161900,BILLUSER,0000101293,0000101293,1000,0,USD,,,A
9000006175,F2,20251022,20251022,144900,BILLUSER,0000101679,0000101679,1000,0,USD,,,B
9000006176,F2,20251002,20251002,093000,BILLUSER,0000103187,0000103187,2000,0,EUR,,,B
9000006177,F2,20251021,20251021,175300,BILLUSER,0000100505,0000100505,2000,0,EUR,,,A
9000006178,F2,20251009,20251009,170000,BILLUSER,0000101961,0000101961,2000,0,EUR,,,A
9000006179,F2,20251019,20251019,093700,BILLUSER,0000100954,0000100954,2000,0,EUR,,,C
9000006180,F2,20251026,20251026,140000,BILLUSER,0000104327,0000104327,2000,0,EUR,,,A
9000006181,F2,20251029,20251029,143000,BILLUSER,0000100166,0000100166,1000,0,USD,,,B
9000006182,F2,20251021,20251021,095000,BILLUSER,0000101288,0000101288,1000,0,USD,,,A
9000006183,F2,20251027,20251027,152300,BILLUSER,0000104833,0000104833,2000,0,EUR,,,A
9000006184,F2,20251017,20251017,084600,BILLUSER,0000104315,0000104315,1000,0,USD,,,A
9000006185,F2,20251014,20251014,120500,BILLUSER,0000100010,0000100010,1000,0,USD,,,A
9000006186,F2,20251101,20251101,091900,BILLUSER,0000101898,0000101898,1000,0,USD,,,A
9000006187,F2,20251014,20251014,083300,BILLUSER,0000103824,0000103824,1000,0,USD,,,B
9000006188,F2,20251021,20251021,132200,BILLUSER,0000103422,0000103422,2000,0,EUR,,,A
9000006189,F2,20251009,20251009,121700,BILLUSER,0000100228,0000100228,1000,0,USD,,,A
9000006190,F2,20250929,20250929,082600,BILLUSER,0000101716,0000101716,2000,0,EUR,,,A
9000006191,F2,20251011,20251011,132700,BILLUSER,0000101968,0000101968,1000,0,USD,,,A
9000006192,F2,20251004,20251004,121400,BILLUSER,0000101367,0000101367,1000,0,USD,,,C
9000006193,F2,20250930,20250930,083600,BILLUSER,0000103017,0000103017,1000,0,USD,,,C
9000006194,F2,20251001,20251001,122200,BILLUSER,0000104186,0000104186,1000,0,USD,,,A
9000006195,F2,20251013,20251013,165500,BILLUSER,0000100730,0000100730,2000,0,EUR,,,A
9000006196,F2,20251026,20251026,094700,BILLUSER,0000101923,0000101923,3000,0,EUR,,,A
9000006197,F2,20251020,20251020,105300,BILLUSER,0000103360,0000103360,3000,0,EUR,,,A
9000006198,F2,20251015,20251015,132400,BILLUSER,0000101325,0000101325,1000,0,USD,,,B
9000006199,F2,20251008,20251008,093100,BILLUSER,0000104164,0000104164,2000,0,EUR,,,A
9000006200,F2,20251019,20251019,095200,BILLUSER,0000101191,0000101191,1000,0,USD,,,A
9000006201,F2,20251010,20251010,130000,BILLUSER,0000100605,0000100605,2000,0,EUR,,,A
9000006202,F2,20251004,20251004,171900,BILLUSER,0000101315,0000101315,1000,0,USD,,,A
9000006203,F2,20251024,20251024,161000,BILLUSER,0000101800,0000101800,1000,0,USD,,,A
9000006204,F2,20251025,20251025,094900,BILLUSER,0000103745,0000103745,1000,0,USD,,,C
9000006205,F2,20251023,20251023,150400,BILLUSER,0000102646,0000102646,1000,0,USD,,,A
9000006206,F2,20251007,20251007,160800,BILLUSER,0000102073,0000102073,1000,0,USD,,,A
9000006207,F2,20251005,20251005,100200,BILLUSER,0000102507,0000102507,1000,0,USD,,,A
9000006208,F2,20251011,20251011,161500,BILLUSER,0000102156,0000102156,2000,0,EUR,,,A
9000006209,F2,20251023,20251023,151900,BILLUSER,0000104159,0000104159,1000,0,USD,,,C
9000006210,F2,20251029,20251029,150900,BILLUSER,0000103306,0000103306,1000,0,USD,,,C
9000006211,F2,20251002,20251002,105300,BILLUSER,0000100876,0000100876,2000,0,EUR,,,A
9000006212,F2,20251030,20251030,095700,BILLUSER,0000100262,0000100262,2000,0,EUR,,,C
9000006213,F2,20251022,20251022,174400,BILLUSER,0000100615,0000100615,2000,0,EUR,,,A
9000006214,F2,20251014,20251014,100500,BILLUSER,0000103251,0000103251,3000,0,EUR,,,B
9000006215,F2,20250930,20250930,152100,BILLUSER,0000101204,0000101204,1000,0,USD,,,A
9000006216,F2,20251014,20251014,131700,BILLUSER,0000101144,0000101144,2000,0,EUR,,,A
9000006217,F2,20251029,20251029,110400,BILLUSER,0000100908,0000100908,1000,0,USD,,,A
9000006218,F2,20251025,20251025,161800,BILLUSER,0000104868,0000104868,2000,0,EUR,,,A
9000006219,F8,20251008,20251008,091800,BILLUSER,0000100718,0000100718,1000,0,USD,,,A
9000006220,F2,20251001,20251001,140200,BILLUSER,0000104603,0000104603,1000,0,USD,,,A
9000006221,F2,20251012,20251012,110600,BILLUSER,0000103811,0000103811,1000,0,USD,,,A
9000006222,F2,20251019,20251019,101800,BILLUSER,0000100206,0000100206,3000,0,EUR,,,A
9000006223,F2,20251004,20251004,105700,BILLUSER,0000100583,0000100583,2000,0,EUR,,,B
9000006224,F2,20251006,20251006,141400,BILLUSER,0000101325,0000101325,1000,0,USD,,,A
9000006225,F8,20251009,20251009,145600,BILLUSER,0000104633,0000104633,1000,0,USD,,,A
9000006226,F2,20251009,20251009,094400,BILLUSER,0000104569,0000104569,2000,0,EUR,,,A
9000006227,F2,20251010,20251010,094900,BILLUSER,0000101514,0000101514,3000,0,EUR,,,B
9000006228,F2,20251027,20251027,143200,BILLUSER,0000104287,0000104287,2000,0,EUR,,,A
9000006229,F2,20251018,20251018,083900,BILLUSER,0000103061,0000103061,1000,0,USD,,,A
9000006230,F8,20251027,20251027,101300,BILLUSER,0000104581,0000104581,1000,0,USD,,,B
9000006231,F2,20251018,20251018,122800,BILLUSER,0000102314,0000102314,2000,0,EUR,,,A
9000006232,F2,20251016,20251016,121000,BILLUSER,0000102713,0000102713,3000,0,EUR,,,B
9000006233,F2,20251027,20251027,103800,BILLUSER,0000103423,0000103423,1000,0,USD,,,B
9000006234,F2,20251025,20251025,133400,BILLUSER,0000101948,0000101948,1000,0,USD,,,A
9000006235,F2,20251018,20251018,140200,BILLUSER,0000100070,0000100070,2000,0,EUR,,,A
9000006236,F8,20251002,20251002,085000,BILLUSER,0000103550,0000103550,1000,0,USD,,,C
9000006237,F2,20251031,20251031,120900,BILLUSER,0000101720,0000101720,1000,0,USD,,,B
9000006238,F2,20251012,20251012,162300,BILLUSER,0000101089,0000101089,2000,0,EUR,,,C
9000006239,F2,20251101,20251101,140600,BILLUSER,0000101370,0000101370,1000,0,USD,,,A
9000006240,F2,20251025,20251025,154800,BILLUSER,0000104162,0000104162,1000,0,USD,,,B
9000006241,F2,20251020,20251020,174500,BILLUSER,0000103915,0000103915,3000,0,EUR,,,C
9000006242,F2,20251022,20251022,173600,BILLUSER,0000100092,0000100092,1000,0,USD,,,A
9000006243,F2,20251007,20251007,172400,BILLUSER,0000103654,0000103654,1000,0,USD,,,A
9000006244,F2,20251014,20251014,165500,BILLUSER,0000101680,0000101680,1000,0,USD,,,A
9000006245,F2,20251002,20251002,112600,BILLUSER,0000103248,0000103248,2000,0,EUR,,,A
9000006246,F2,20251009,20251009,161000,BILLUSER,0000100114,0000100114,1000,0,USD,,,A
9000006247,F2,20250930,20250930,175300,BILLUSER,0000100966,0000100966,1000,0,USD,,,B
9000006248,F8,20251024,20251024,095300,BILLUSER,0000104013,0000104013,2000,0,EUR,,,A
9000006249,F2,20251016,20251016,084400,BILLUSER,0000104935,0000104935,1000,0,USD,,,B
9000006250,F2,20251015,20251015,082400,BILLUSER,0000102816,0000102816,1000,0,USD,,,C
9000006251,F2,20251007,20251007,114200,BILLUSER,0000103507,0000103507,1000,0,USD,,,A
9000006252,F2,20251008,20251008,100800,BILLUSER,0000102368,0000102368,1000,0,USD,,,A
9000006253,F2,20251020,20251020,124700,BILLUSER,0000103534,0000103534,2000,0,EUR,,,A
9000006254,F2,20251027,20251027,093600,BILLUSER,0000104341,0000104341,1000,0,USD,,,A
9000006255,F2,20251012,20251012,091600,BILLUSER,0000101524,0000101524,2000,0,EUR,,,A
9000006256,F2,20251010,20251010,155100,BILLUSER,0000100952,0000100952,1000,0,USD,,,A
9000006257,F2,20251028,20251028,165600,BILLUSER,0000102806,0000102806,2000,0,EUR,,,A
9000006258,F2,20251029,20251029,102100,BILLUSER,0000101826,0000101826,1000,0,USD,,,C
9000006259,F2,20251030,20251030,112000,BILLUSER,0000102578,0000102578,1000,0,USD,,,B
9000006260,F2,20251006,20251006,135000,BILLUSER,0000102454,0000102454,2000,0,EUR,,,C
9000006261,F2,20251017,20251017,135500,BILLUSER,0000103422,0000103422,1000,0,USD,,,A
9000006262,F2,20251019,20251019,150900,BILLUSER,0000100779,0000100779,1000,0,USD,,,A
9000006263,F2,20251101,20251101,080900,BILLUSER,0000104728,0000104728,1000,0,USD,,,A
9000006264,F2,20251005,20251005,112400,BILLUSER,0000101758,0000101758,1000,0,USD,,,A
9000006265,F2,20251023,20251023,174700,BILLUSER,0000101304,0000101304,3000,0,EUR,,,A
9000006266,F2,20251006,20251006,093000,BILLUSER,0000102735,0000102735,1000,0,USD,,,A
9000006267,F2,20251021,20251021,092100,BILLUSER,0000104875,0000104875,3000,0,EUR,,,B
9000006268,F8,20251008,20251008,114100,BILLUSER,0000103574,0000103574,2000,0,EUR,,,B
9000006269,F2,20251012,20251012,123900,BILLUSER,0000100523,0000100523,1000,0,USD,,,A
9000006270,F2,20251009,20251009,111700,BILLUSER,0000104782,0000104782,1000,0,USD,,,A
9000006271,F2,20251025,20251025,083800,BILLUSER,0000103484,0000103484,1000,0,USD,,,A
9000006272,F2,20251009,20251009,083700,BILLUSER,0000102720,0000102720,1000,0,USD,,,A
9000006273,F2,20251019,20251019,113000,BILLUSER,0000104795,0000104795,2000,0,EUR,,,A
9000006274,F2,20251008,20251008,173700,BILLUSER,0000100820,0000100820,1000,0,USD,,,B
9000006275,F2,20251007,20251007,154100,BILLUSER,0000101485,0000101485,2000,0,EUR,,,B
9000006276,F2,20251003,20251003,121400,BILLUSER,0000101876,0000101876,1000,0,USD,,,A
9000006277,F2,20251103,20251103,111100,BILLUSER,0000100557,0000100557,3000,0,EUR,,,A
9000006278,F2,20251009,20251009,153600,BILLUSER,0000102836,0000102836,1000,0,USD,,,A
9000006279,F2,20251008,20251008,164600,BILLUSER,0000101197,0000101197,3000,0,EUR,,,A
9000006280,F8,20251024,20251024,091900,BILLUSER,0000103888,0000103888,1000,0,USD,,,A
9000006281,F2,20251005,20251005,114900,BILLUSER,0000104020,0000104020,1000,0,USD,,,A
9000006282,F2,20251026,20251026,134200,BILLUSER,0000101502,0000101502,2000,0,EUR,,,A
9000006283,F8,20251003,20251003,120900,BILLUSER,0000104757,0000104757,1000,0,USD,,,A
9000006284,F2,20251021,20251021,140200,BILLUSER,0000103021,0000103021,1000,0,USD,,,A
9000006285,F2,20251008,20251008,102800,BILLUSER,0000103595,0000103595,1000,0,USD,,,A
9000006286,F2,20251008,20251008,095600,BILLUSER,0000101141,0000101141,1000,0,USD,,,B
9000006287,F2,20251014,20251014,121100,BILLUSER,0000101020,0000101020,3000,0,EUR,,,B
9000006288,F2,20251013,20251013,101100,BILLUSER,0000103249,0000103249,1000,0,USD,,,A
9000006289,F2,20251018,20251018,100200,BILLUSER,0000100256,0000100256,1000,0,USD,,,A
9000006290,F2,20251021,20251021,121300,BILLUSER,0000104326,0000104326,1000,0,USD,,,B
9000006291,F2,20251012,20251012,120100,BILLUSER,0000102100,0000102100,1000,0,USD,,,C
