VBELN,POSNR,PARVW,KUNNR,ADRNR,PERNR
0001011830,000000,SP,0000103616,,10000
0001011831,000000,AG,0000102608,,
0001011831,000000,WE,0000102608,,
0001011831,000000,RE,0000102608,,
0001011831,000000,RG,0000102608,,
0001011831,000000,SP,0000102608,,10000
0001011832,000000,AG,0000101796,,
0001011832,000000,WE,0000101796,,
0001011832,000000,RE,0000101796,,
0001011832,000000,RG,0000101796,,
0001011832,000000,SP,0000101796,,10000
0001011833,000000,AG,0000100947,,
0001011833,000000,WE,0000100947,,
0001011833,000000,RE,0000100947,,
0001011833,000000,RG,0000100947,,
0001011833,000000,SP,0000100947,,10000
0001011834,000000,AG,0000101166,,
0001011834,000000,WE,0000101166,,
0001011834,000000,RE,0000101166,,
0001011834,000000,RG,0000101166,,
0001011834,000000,SP,0000101166,,10000
0001011835,000000,AG,0000101839,,
0001011835,000000,WE,0000101839,,
0001011835,000000,RE,0000101839,,
0001011835,000000,RG,0000101839,,
0001011835,000000,SP,0000101839,,10000
0001011836,000000,AG,0000104500,,
0001011836,000000,WE,0000104500,,
0001011836,000000,RE,0000104500,,
0001011836,000000,RG,0000104500,,
0001011836,000000,SP,0000104500,,10000
0001011837,000000,AG,0000104419,,
0001011837,000000,WE,0000104419,,
0001011837,000000,RE,0000104419,,
0001011837,000000,RG,0000104419,,
0001011837,000000,SP,0000104419,,10000
0001011838,000000,AG,0000104773,,
0001011838,000000,WE,0000104773,,
0001011838,000000,RE,0000104773,,
0001011838,000000,RG,0000104773,,
0001011838,000000,SP,0000104773,,10000
0001011839,000000,AG,0000103824,,
0001011839,000000,WE,0000103824,,
0001011839,000000,RE,0000103824,,
0001011839,000000,RG,0000103824,,
0001011839,000000,SP,0000103824,,10000
0001011840,000000,AG,0000104758,,
0001011840,000000,WE,0000104758,,
0001011840,000000,RE,0000104758,,
0001011840,000000,RG,0000104758,,
0001011840,000000,SP,0000104758,,10000
0001011841,000000,AG,0000102402,,
0001011841,000000,WE,0000102402,,
0001011841,000000,RE,0000102402,,
0001011841,000000,RG,0000102402,,
0001011841,000000,SP,0000102402,,10000
0001011842,000000,AG,0000102349,,
0001011842,000000,WE,0000102349,,
0001011842,000000,RE,0000102349,,
0001011842,000000,RG,0000102349,,
0001011842,000000,SP,0000102349,,10000
0001011843,000000,AG,0000100680,,
0001011843,000000,WE,0000100680,,
0001011843,000000,RE,0000100680,,
0001011843,000000,RG,0000100680,,
0001011843,000000,SP,0000100680,,10000
0001011844,000000,AG,0000103540,,
0001011844,000000,WE,0000103540,,
0001011844,000000,RE,0000103540,,
0001011844,000000,RG,0000103540,,
0001011844,000000,SP,0000103540,,10000
0001011845,000000,AG,0000101728,,
0001011845,000000,WE,0000101728,,
0001011845,000000,RE,0000101728,,
0001011845,000000,RG,0000101728,,
0001011845,000000,SP,0000101728,,10000
0001011846,000000,AG,0000103166,,
0001011846,000000,WE,0000103166,,
0001011846,000000,RE,0000103166,,
0001011846,000000,RG,0000103166,,
0001011846,000000,SP,0000103166,,10000
0001011847,000000,AG,0000103862,,
0001011847,000000,WE,0000103862,,
0001011847,000000,RE,0000103862,,
0001011847,000000,RG,0000103862,,
0001011847,000000,SP,0000103862,,10000
0001011848,000000,AG,0000103017,,
0001011848,000000,WE,0000103017,,
0001011848,000000,RE,0000103017,,
0001011848,000000,RG,0000103017,,
0001011848,000000,SP,0000103017,,10000
0001011849,000000,AG,0000101374,,
0001011849,000000,WE,0000101374,,
0001011849,000000,RE,0000101374,,
0001011849,000000,RG,0000101374,,
0001011849,000000,SP,0000101374,,10000
0001011850,000000,AG,0000102640,,
0001011850,000000,WE,0000102640,,
0001011850,000000,RE,0000102640,,
0001011850,000000,RG,0000102640,,
0001011850,000000,SP,0000102640,,10000
0001011851,000000,AG,0000103019,,
0001011851,000000,WE,0000103019,,
0001011851,000000,RE,0000103019,,
0001011851,000000,RG,0000103019,,
0001011851,000000,SP,0000103019,,10000
0001011852,000000,AG,0000103737,,
0001011852,000000,WE,0000103737,,
0001011852,000000,RE,0000103737,,
0001011852,000000,RG,0000103737,,
0001011852,000000,SP,0000103737,,10000
0001011853,000000,AG,0000100039,,
0001011853,000000,WE,0000100039,,
0001011853,000000,RE,0000100039,,
0001011853,000000,RG,0000100039,,
0001011853,000000,SP,0000100039,,10000
0001011854,000000,AG,0000104167,,
0001011854,000000,WE,0000104167,,
0001011854,000000,RE,0000104167,,
0001011854,000000,RG,0000104167,,
0001011854,000000,SP,0000104167,,10000
0001011855,000000,AG,0000104531,,
0001011855,000000,WE,0000104531,,
0001011855,000000,RE,0000104531,,
0001011855,000000,RG,0000104531,,
0001011855,000000,SP,0000104531,,10000
0001011856,000000,AG,0000100505,,
0001011856,000000,WE,0000100505,,
0001011856,000000,RE,0000100505,,
0001011856,000000,RG,0000100505,,
0001011856,000000,SP,0000100505,,10000
0001011857,000000,AG,0000101848,,
0001011857,000000,WE,0000101848,,
0001011857,000000,RE,0000101848,,
0001011857,000000,RG,0000101848,,
0001011857,000000,SP,0000101848,,10000
0001011858,000000,AG,0000103887,,
0001011858,000000,WE,0000103887,,
0001011858,000000,RE,0000103887,,
0001011858,000000,RG,0000103887,,
0001011858,000000,SP,0000103887,,10000
0001011859,000000,AG,0000102881,,
0001011859,000000,WE,0000102881,,
0001011859,000000,RE,0000102881,,
0001011859,000000,RG,0000102881,,
0001011859,000000,SP,0000102881,,10000
0001011860,000000,AG,0000104744,,
0001011860,000000,WE,0000104744,,
0001011860,000000,RE,0000104744,,
0001011860,000000,RG,0000104744,,
0001011860,000000,SP,0000104744,,10000
0001011861,000000,AG,0000103062,,
0001011861,000000,WE,0000103062,,
0001011861,000000,RE,0000103062,,
0001011861,000000,RG,0000103062,,
0001011861,000000,SP,0000103062,,10000
0001011862,000000,AG,0000101385,,
0001011862,000000,WE,0000101385,,
0001011862,000000,RE,0000101385,,
0001011862,000000,RG,0000101385,,
0001011862,000000,SP,0000101385,,10000
0001011863,000000,AG,0000101176,,
0001011863,000000,WE,0000101176,,
0001011863,000000,RE,0000101176,,
0001011863,000000,RG,0000101176,,
0001011863,000000,SP,0000101176,,10000
0001011864,000000,AG,0000100351,,
0001011864,000000,WE,0000100351,,
0001011864,000000,RE,0000100351,,
0001011864,000000,RG,0000100351,,
0001011864,000000,SP,0000100351,,10000
0001011865,000000,AG,0000101916,,
0001011865,000000,WE,0000101916,,
0001011865,000000,RE,0000101916,,
0001011865,000000,RG,0000101916,,
0001011865,000000,SP,0000101916,,10000
0001011866,000000,AG,0000104404,,
0001011866,000000,WE,0000104404,,
0001011866,000000,RE,0000104404,,
0001011866,000000,RG,0000104404,,
0001011866,000000,SP,0000104404,,10000
0001011867,000000,AG,0000101932,,
0001011867,000000,WE,0000101932,,
0001011867,000000,RE,0000101932,,
0001011867,000000,RG,0000101932,,
0001011867,000000,SP,0000101932,,10000
0001011868,000000,AG,0000104971,,
0001011868,000000,WE,0000104971,,
0001011868,000000,RE,0000104971,,
0001011868,000000,RG,0000104971,,
0001011868,000000,SP,0000104971,,10000
0001011869,000000,AG,0000104827,,
0001011869,000000,WE,0000104827,,
0001011869,000000,RE,0000104827,,
0001011869,000000,RG,0000104827,,
0001011869,000000,SP,0000104827,,10000
0001011870,000000,AG,0000102104,,
0001011870,000000,WE,0000102104,,
0001011870,000000,RE,0000102104,,
0001011870,000000,RG,0000102104,,
0001011870,000000,SP,0000102104,,10000
0001011871,000000,AG,0000103999,,
0001011871,000000,WE,0000103999,,
0001011871,000000,RE,0000103999,,
0001011871,000000,RG,0000103999,,
0001011871,000000,SP,0000103999,,10000
0001011872,000000,AG,0000100907,,
0001011872,000000,WE,0000100907,,
0001011872,000000,RE,0000100907,,
0001011872,000000,RG,0000100907,,
0001011872,000000,SP,0000100907,,10000
0001011873,000000,AG,0000100098,,
0001011873,000000,WE,0000100098,,
0001011873,000000,RE,0000100098,,
0001011873,000000,RG,0000100098,,
0001011873,000000,SP,0000100098,,10000
0001011874,000000,AG,0000104829,,
0001011874,000000,WE,0000104829,,
0001011874,000000,RE,0000104829,,
0001011874,000000,RG,0000104829,,
0001011874,000000,SP,0000104829,,10000
0001011875,000000,AG,0000101907,,
0001011875,000000,WE,0000101907,,
0001011875,000000,RE,0000101907,,
0001011875,000000,RG,0000101907,,
0001011875,000000,SP,0000101907,,10000
0001011876,000000,AG,0000103262,,
0001011876,000000,WE,0000103262,,
0001011876,000000,RE,0000103262,,
0001011876,000000,RG,0000103262,,
0001011876,000000,SP,0000103262,,10000
0001011877,000000,AG,0000100266,,
0001011877,000000,WE,0000100266,,
0001011877,000000,RE,0000100266,,
0001011877,000000,RG,0000100266,,
0001011877,000000,SP,0000100266,,10000
0001011878,000000,AG,0000100856,,
0001011878,000000,WE,0000100856,,
0001011878,000000,RE,0000100856,,
0001011878,000000,RG,0000100856,,
0001011878,000000,SP,0000100856,,10000
0001011879,000000,AG,0000103508,,
0001011879,000000,WE,0000103508,,
0001011879,000000,RE,0000103508,,
0001011879,000000,RG,0000103508,,
0001011879,000000,SP,0000103508,,10000
0001011880,000000,AG,0000104071,,
0001011880,000000,WE,0000104071,,
0001011880,000000,RE,0000104071,,
0001011880,000000,RG,0000104071,,
0001011880,000000,SP,0000104071,,10000
0001011881,000000,AG,0000102811,,
0001011881,000000,WE,0000102811,,
0001011881,000000,RE,0000102811,,
0001011881,000000,RG,0000102811,,
0001011881,000000,SP,0000102811,,10000
0001011882,000000,AG,0000101456,,
0001011882,000000,WE,0000101456,,
0001011882,000000,RE,0000101456,,
0001011882,000000,RG,0000101456,,
0001011882,000000,SP,0000101456,,10000
0001011883,000000,AG,0000104110,,
0001011883,000000,WE,0000104110,,
0001011883,000000,RE,0000104110,,
0001011883,000000,RG,0000104110,,
0001011883,000000,SP,0000104110,,10000
0001011884,000000,AG,0000101276,,
0001011884,000000,WE,0000101276,,
0001011884,000000,RE,0000101276,,
0001011884,000000,RG,0000101276,,
0001011884,000000,SP,0000101276,,10000
0001011885,000000,AG,0000103036,,
0001011885,000000,WE,0000103036,,
0001011885,000000,RE,0000103036,,
0001011885,000000,RG,0000103036,,
0001011885,000000,SP,0000103036,,10000
0001011886,000000,AG,0000101761,,
0001011886,000000,WE,0000101761,,
0001011886,000000,RE,0000101761,,
0001011886,000000,RG,0000101761,,
0001011886,000000,SP,0000101761,,10000
0001011887,000000,AG,0000101831,,
0001011887,000000,WE,0000101831,,
0001011887,000000,RE,0000101831,,
0001011887,000000,RG,0000101831,,
0001011887,000000,SP,0000101831,,10000
0001011888,000000,AG,0000101778,,
0001011888,000000,WE,0000101778,,
0001011888,000000,RE,0000101778,,
0001011888,000000,RG,0000101778,,
0001011888,000000,SP,0000101778,,10000
0001011889,000000,AG,0000104206,,
0001011889,000000,WE,0000104206,,
0001011889,000000,RE,0000104206,,
0001011889,000000,RG,0000104206,,
0001011889,000000,SP,0000104206,,10000
0001011890,000000,AG,0000103343,,
0001011890,000000,WE,0000103343,,
0001011890,000000,RE,0000103343,,
0001011890,000000,RG,0000103343,,
0001011890,000000,SP,0000103343,,10000
0001011891,000000,AG,0000101624,,
0001011891,000000,WE,0000101624,,
0001011891,000000,RE,0000101624,,
0001011891,000000,RG,0000101624,,
0001011891,000000,SP,0000101624,,10000
0001011892,000000,AG,0000104627,,
0001011892,000000,WE,0000104627,,
0001011892,000000,RE,0000104627,,
0001011892,000000,RG,0000104627,,
0001011892,000000,SP,0000104627,,10000
0001011893,000000,AG,0000102556,,
0001011893,000000,WE,0000102556,,
0001011893,000000,RE,0000102556,,
0001011893,000000,RG,0000102556,,
0001011893,000000,SP,0000102556,,10000
0001011894,000000,AG,0000100346,,
0001011894,000000,WE,0000100346,,
0001011894,000000,RE,0000100346,,
0001011894,000000,RG,0000100346,,
0001011894,000000,SP,0000100346,,10000
0001011895,000000,AG,0000104094,,
0001011895,000000,WE,0000104094,,
0001011895,000000,RE,0000104094,,
0001011895,000000,RG,0000104094,,
0001011895,000000,SP,0000104094,,10000
0001011896,000000,AG,0000101457,,
0001011896,000000,WE,0000101457,,
0001011896,000000,RE,0000101457,,
0001011896,000000,RG,0000101457,,
0001011896,000000,SP,0000101457,,10000
0001011897,000000,AG,0000102354,,
0001011897,000000,WE,0000102354,,
0001011897,000000,RE,0000102354,,
0001011897,000000,RG,0000102354,,
0001011897,000000,SP,0000102354,,10000
0001011898,000000,AG,0000101702,,
0001011898,000000,WE,0000101702,,
0001011898,000000,RE,0000101702,,
0001011898,000000,RG,0000101702,,
0001011898,000000,SP,0000101702,,10000
0001011899,000000,AG,0000104750,,
0001011899,000000,WE,0000104750,,
0001011899,000000,RE,0000104750,,
0001011899,000000,RG,0000104750,,
0001011899,000000,SP,0000104750,,10000
0001011900,000000,AG,0000100944,,
0001011900,000000,WE,0000100944,,
0001011900,000000,RE,0000100944,,
0001011900,000000,RG,0000100944,,
0001011900,000000,SP,0000100944,,10000
0001011901,000000,AG,0000102508,,
0001011901,000000,WE,0000102508,,
0001011901,000000,RE,0000102508,,
0001011901,000000,RG,0000102508,,
0001011901,000000,SP,0000102508,,10000
0001011902,000000,AG,0000100434,,
0001011902,000000,WE,0000100434,,
0001011902,000000,RE,0000100434,,
0001011902,000000,RG,0000100434,,
0001011902,000000,SP,0000100434,,10000
0001011903,000000,AG,0000104699,,
0001011903,000000,WE,0000104699,,
0001011903,000000,RE,0000104699,,
0001011903,000000,RG,0000104699,,
0001011903,000000,SP,0000104699,,10000
0001011904,000000,AG,0000100016,,
0001011904,000000,WE,0000100016,,
0001011904,000000,RE,0000100016,,
0001011904,000000,RG,0000100016,,
0001011904,000000,SP,0000100016,,10000
0001011905,000000,AG,0000102140,,
0001011905,000000,WE,0000102140,,
0001011905,000000,RE,0000102140,,
0001011905,000000,RG,0000102140,,
0001011905,000000,SP,0000102140,,10000
0001011906,000000,AG,0000103303,,
0001011906,000000,WE,0000103303,,
0001011906,000000,RE,0000103303,,
0001011906,000000,RG,0000103303,,
0001011906,000000,SP,0000103303,,10000
0001011907,000000,AG,0000103154,,
0001011907,000000,WE,0000103154,,
0001011907,000000,RE,0000103154,,
0001011907,000000,RG,0000103154,,
0001011907,000000,SP,0000103154,,10000
0001011908,000000,AG,0000100714,,
0001011908,000000,WE,0000100714,,
0001011908,000000,RE,0000100714,,
0001011908,000000,RG,0000100714,,
0001011908,000000,SP,0000100714,,10000
0001011909,000000,AG,0000103198,,
0001011909,000000,WE,0000103198,,
0001011909,000000,RE,0000103198,,
0001011909,000000,RG,0000103198,,
0001011909,000000,SP,0000103198,,10000
0001011910,000000,AG,0000102124,,
0001011910,000000,WE,0000102124,,
0001011910,000000,RE,0000102124,,
0001011910,000000,RG,0000102124,,
0001011910,000000,SP,0000102124,,10000
0001011911,000000,AG,0000104115,,
0001011911,000000,WE,0000104115,,
0001011911,000000,RE,0000104115,,
0001011911,000000,RG,0000104115,,
0001011911,000000,SP,0000104115,,10000
0001011912,000000,AG,0000101613,,
0001011912,000000,WE,0000101613,,
0001011912,000000,RE,0000101613,,
0001011912,000000,RG,0000101613,,
0001011912,000000,SP,0000101613,,10000
0001011913,000000,AG,0000103052,,
0001011913,000000,WE,0000103052,,
0001011913,000000,RE,0000103052,,
0001011913,000000,RG,0000103052,,
0001011913,000000,SP,0000103052,,10000
0001011914,000000,AG,0000100442,,
0001011914,000000,WE,0000100442,,
0001011914,000000,RE,0000100442,,
0001011914,000000,RG,0000100442,,
0001011914,000000,SP,0000100442,,10000
0001011915,000000,AG,0000100435,,
0001011915,000000,WE,0000100435,,
0001011915,000000,RE,0000100435,,
0001011915,000000,RG,0000100435,,
0001011915,000000,SP,0000100435,,10000
0001011916,000000,AG,0000101556,,
0001011916,000000,WE,0000101556,,
0001011916,000000,RE,0000101556,,
0001011916,000000,RG,0000101556,,
0001011916,000000,SP,0000101556,,10000
0001011917,000000,AG,0000101564,,
0001011917,000000,WE,0000101564,,
0001011917,000000,RE,0000101564,,
0001011917,000000,RG,0000101564,,
0001011917,000000,SP,0000101564,,10000
0001011918,000000,AG,0000101192,,
0001011918,000000,WE,0000101192,,
0001011918,000000,RE,0000101192,,
0001011918,000000,RG,0000101192,,
0001011918,000000,SP,0000101192,,10000
0001011919,000000,AG,0000102252,,
0001011919,000000,WE,0000102252,,
0001011919,000000,RE,0000102252,,
0001011919,000000,RG,0000102252,,
0001011919,000000,SP,0000102252,,10000
0001011920,000000,AG,0000101282,,
0001011920,000000,WE,0000101282,,
0001011920,000000,RE,0000101282,,
0001011920,000000,RG,0000101282,,
0001011920,000000,SP,0000101282,,10000
0001011921,000000,AG,0000101131,,
0001011921,000000,WE,0000101131,,
0001011921,000000,RE,0000101131,,
0001011921,000000,RG,0000101131,,
0001011921,000000,SP,0000101131,,10000
0001011922,000000,AG,0000101647,,
0001011922,000000,WE,0000101647,,
0001011922,000000,RE,0000101647,,
0001011922,000000,RG,0000101647,,
0001011922,000000,SP,0000101647,,10000
0001011923,000000,AG,0000103401,,
0001011923,000000,WE,0000103401,,
0001011923,000000,RE,0000103401,,
0001011923,000000,RG,0000103401,,
0001011923,000000,SP,0000103401,,10000
0001011924,000000,AG,0000102927,,
0001011924,000000,WE,0000102927,,
0001011924,000000,RE,0000102927,,
0001011924,000000,RG,0000102927,,
0001011924,000000,SP,0000102927,,10000
0001011925,000000,AG,0000102359,,
0001011925,000000,WE,0000102359,,
0001011925,000000,RE,0000102359,,
0001011925,000000,RG,0000102359,,
0001011925,000000,SP,0000102359,,10000
0001011926,000000,AG,0000102375,,
0001011926,000000,WE,0000102375,,
0001011926,000000,RE,0000102375,,
0001011926,000000,RG,0000102375,,
0001011926,000000,SP,0000102375,,10000
0001011927,000000,AG,0000103045,,
0001011927,000000,WE,0000103045,,
0001011927,000000,RE,0000103045,,
0001011927,000000,RG,0000103045,,
0001011927,000000,SP,0000103045,,10000
0001011928,000000,AG,0000101056,,
0001011928,000000,WE,0000101056,,
0001011928,000000,RE,0000101056,,
0001011928,000000,RG,0000101056,,
0001011928,000000,SP,0000101056,,10000
0001011929,000000,AG,0000104539,,
0001011929,000000,WE,0000104539,,
0001011929,000000,RE,0000104539,,
0001011929,000000,RG,0000104539,,
0001011929,000000,SP,0000104539,,10000
0001011930,000000,AG,0000104163,,
0001011930,000000,WE,0000104163,,
0001011930,000000,RE,0000104163,,
0001011930,000000,RG,0000104163,,
0001011930,000000,SP,0000104163,,10000
0001011931,000000,AG,0000101838,,
0001011931,000000,WE,0000101838,,
0001011931,000000,RE,0000101838,,
0001011931,000000,RG,0000101838,,
0001011931,000000,SP,0000101838,,10000
0001011932,000000,AG,0000100825,,
0001011932,000000,WE,0000100825,,
0001011932,000000,RE,0000100825,,
0001011932,000000,RG,0000100825,,
0001011932,000000,SP,0000100825,,10000
0001011933,000000,AG,0000104772,,
0001011933,000000,WE,0000104772,,
0001011933,000000,RE,0000104772,,
0001011933,000000,RG,0000104772,,
0001011933,000000,SP,0000104772,,10000
0001011934,000000,AG,0000103919,,
0001011934,000000,WE,0000103919,,
0001011934,000000,RE,0000103919,,
0001011934,000000,RG,0000103919,,
0001011934,000000,SP,0000103919,,10000
0001011935,000000,AG,0000100922,,
0001011935,000000,WE,0000100922,,
0001011935,000000,RE,0000100922,,
0001011935,000000,RG,0000100922,,
0001011935,000000,SP,0000100922,,10000
0001011936,000000,AG,0000103332,,
